                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM690v1:Chromosome:1:4016947:1 REF
Sequence file: seq.fna
Sequence length: 4016947
GC Content:  67.21%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start

 3105551   3105748  complement  fr 1   0.53  0.00  

 3109125   3109328  direct      fr 3   0.54  0.04  

 3110094   3110270  complement  fr 2   0.76  0.03  

 3114193   3114678  direct      fr 1   0.62  0.05  
 3114199   3114678  direct      fr 1   0.62  0.03  

 3116026   3116388  complement  fr 3   0.82  0.21  
 3116026   3116385  complement  fr 3   0.82  0.57  
 3116026   3116259  complement  fr 3   0.74  0.00  

 3119031   3119165  complement  fr 2   0.50  0.00  
 3119031   3119105  complement  fr 2   0.61  0.98  

 3120401   3120565  complement  fr 1   0.55  0.06  

 3126834   3126914  direct      fr 3   0.59  0.95  
 3126840   3126914  direct      fr 3   0.59  0.88  

 3131402   3131734  direct      fr 2   0.79  0.74  

 3133816   3133959  direct      fr 1   0.68  0.18  

 3134233   3134850  direct      fr 1   0.58  0.99  
 3134248   3134850  direct      fr 1   0.58  0.06  
 3134431   3134850  direct      fr 1   0.58  0.00  
 3134536   3134850  direct      fr 1   0.60  0.01  

 3138062   3138463  complement  fr 1   0.78  0.01  

 3139215   3139853  complement  fr 2   0.54  0.00  
 3139215   3139760  complement  fr 2   0.63  0.94  
 3139215   3139526  complement  fr 2   0.66  0.24  
 3139215   3139514  complement  fr 2   0.65  0.06  
 3139215   3139505  complement  fr 2   0.67  0.07  

 3140363   3140821  direct      fr 2   0.64  0.84  

 3144457   3144549  direct      fr 1   0.55  0.84  

 3150237   3150905  complement  fr 2   0.54  0.90  
 3150237   3150893  complement  fr 2   0.55  0.06  

 3156176   3156418  direct      fr 2   0.75  1.00  

 3163462   3163731  complement  fr 3   0.55  0.00  

 3176985   3177572  complement  fr 2   0.54  0.63  
 3176985   3177443  complement  fr 2   0.51  0.85  

 3177837   3178118  complement  fr 2   0.51  0.01  

 3185575   3185721  direct      fr 1   0.57  0.95  

 3187474   3187818  direct      fr 1   0.56  0.38  

 3191313   3192107  complement  fr 2   0.64  0.39  

 3193278   3193520  complement  fr 2   0.66  0.02  

 3200196   3200417  complement  fr 2   0.51  0.24  
 3200196   3200414  complement  fr 2   0.51  0.46  

 3200486   3200548  direct      fr 2   0.69  0.00  

 3213034   3213147  complement  fr 3   0.63  0.05  
 3213034   3213102  complement  fr 3   0.98  0.87  

 3219210   3220937  direct      fr 3   0.58  0.77  
 3219615   3220937  direct      fr 3   0.60  0.56  
 3219957   3220937  direct      fr 3   0.54  0.32  
 3220326   3220937  direct      fr 3   0.54  0.87  

 3223372   3223566  direct      fr 1   0.66  0.92  

 3236281   3236817  complement  fr 3   0.57  0.29  
 3236281   3236412  complement  fr 3   0.55  0.25  

 3237655   3238308  complement  fr 3   0.64  0.75  

 3239716   3239844  direct      fr 1   0.57  0.36  

 3241625   3241951  direct      fr 2   0.54  0.00  
 3241694   3241951  direct      fr 2   0.69  0.40  
 3241787   3241951  direct      fr 2   0.61  0.00  
 3241793   3241951  direct      fr 2   0.58  0.02  
 3241796   3241951  direct      fr 2   0.58  0.03  

 3248732   3249109  complement  fr 1   0.52  0.31  
 3248732   3249007  complement  fr 1   0.56  0.00  

 3250725   3251054  complement  fr 2   0.56  0.90  

 3258113   3258295  direct      fr 2   0.55  0.00  
 3258149   3258295  direct      fr 2   0.67  0.10  
 3258170   3258295  direct      fr 2   0.79  0.03  

 3263468   3264322  direct      fr 2   0.50  0.22  

 3266443   3266808  complement  fr 3   0.76  0.15  

 3268619   3268711  direct      fr 2   0.55  0.48  

 3273357   3273737  direct      fr 3   0.59  0.00  

 3274548   3274907  direct      fr 3   0.52  0.04  

 3275134   3275364  direct      fr 1   0.56  0.82  

 3276733   3277065  direct      fr 1   0.59  0.24  

 3278425   3278574  direct      fr 1   0.51  0.13  

 3278722   3279447  direct      fr 1   0.70  0.15  

 3292454   3293098  direct      fr 2   0.63  0.25  
 3292685   3293098  direct      fr 2   0.56  0.15  

 3296509   3297132  direct      fr 1   0.75  0.00  
 3296605   3297132  direct      fr 1   0.88  0.99  
 3296842   3297132  direct      fr 1   0.82  0.94  
 3296908   3297132  direct      fr 1   0.77  0.00  

 3302916   3303671  complement  fr 2   0.61  0.76  

 3303963   3304178  complement  fr 2   0.57  0.41  
 3303963   3304145  complement  fr 2   0.53  0.03  

 3304299   3304577  complement  fr 2   0.80  0.00  

 3304818   3305027  complement  fr 2   0.80  0.00  

 3305442   3305678  complement  fr 2   0.58  0.93  

 3306209   3306589  direct      fr 2   0.62  0.31  

 3306644   3306787  direct      fr 2   0.57  0.39  

 3310451   3310984  complement  fr 1   0.50  0.02  
 3310451   3310780  complement  fr 1   0.72  0.90  

 3312474   3312794  direct      fr 3   0.60  0.08  

 3317355   3317579  complement  fr 2   0.68  0.28  

 3318770   3319276  direct      fr 2   0.51  0.59  

 3319827   3320141  direct      fr 3   0.60  0.43  
 3319845   3320141  direct      fr 3   0.63  0.97  

 3321770   3321808  direct      fr 2   0.87  0.00  

 3321896   3322849  direct      fr 2   0.61  0.00  
 3322040   3322849  direct      fr 2   0.54  0.07  

 3325424   3326131  complement  fr 1   0.58  0.13  

 3329940   3330236  direct      fr 3   0.63  0.04  
 3329943   3330236  direct      fr 3   0.61  0.21  
 3329982   3330236  direct      fr 3   0.65  0.99  

 3335439   3335705  direct      fr 3   0.54  0.56  

 3336698   3337003  complement  fr 1   0.74  0.96  

 3337537   3337821  direct      fr 1   0.57  0.00  
 3337597   3337821  direct      fr 1   0.57  0.11  

 3344494   3344550  direct      fr 1   0.57  0.00  

 3351952   3352089  complement  fr 3   0.55  0.78  

 3352275   3352484  direct      fr 3   0.53  0.82  

 3355156   3355242  direct      fr 1   0.59  0.55  

 3365070   3365195  complement  fr 2   0.52  0.03  

 3370367   3371026  complement  fr 1   0.58  0.36  

 3371750   3371926  direct      fr 2   0.53  0.77  

 3372021   3372305  complement  fr 2   0.55  0.00  
 3372021   3372239  complement  fr 2   0.71  1.00  

 3374277   3374417  complement  fr 2   0.62  0.00  

 3374953   3375693  complement  fr 3   0.55  0.00  

 3377565   3377783  complement  fr 2   0.78  0.91  

 3378935   3379177  complement  fr 1   0.63  0.62  

 3381941   3382507  complement  fr 1   0.51  0.57  

 3383341   3383733  complement  fr 3   0.54  0.96  
 3383341   3383706  complement  fr 3   0.55  0.25  

 3385707   3386003  complement  fr 2   0.58  0.48  
 3385707   3385982  complement  fr 2   0.60  0.17  

 3386506   3386691  complement  fr 3   0.58  0.65  

 3390299   3392080  complement  fr 1   0.60  0.70  
 3390299   3391429  complement  fr 1   0.58  0.02  
 3390299   3391372  complement  fr 1   0.56  0.01  
 3390299   3390526  complement  fr 1   0.51  0.99  

 3394092   3394307  complement  fr 2   0.61  0.00  

 3396466   3396630  complement  fr 3   0.84  0.96  

 3399690   3399848  direct      fr 3   0.58  0.96  

 3404827   3405312  complement  fr 3   0.58  0.03  
 3404827   3405105  complement  fr 3   0.56  0.00  
 3404827   3404991  complement  fr 3   0.50  0.01  

 3406002   3407492  complement  fr 2   0.53  0.66  

 3412504   3412770  complement  fr 3   0.52  0.00  

 3413520   3413897  complement  fr 2   0.82  0.02  

 3414622   3415053  direct      fr 1   0.62  0.82  

 3419933   3420076  complement  fr 1   0.58  0.46  

 3420662   3420757  direct      fr 2   0.55  0.59  

 3420845   3421057  direct      fr 2   0.54  0.02  
 3420884   3421057  direct      fr 2   0.64  0.56  
 3420935   3421057  direct      fr 2   0.64  0.31  

 3422204   3422827  direct      fr 2   0.54  0.05  
 3422723   3422827  direct      fr 2   0.55  0.70  

 3424080   3424370  complement  fr 2   0.81  0.79  

 3428342   3428527  direct      fr 2   0.59  0.00  

 3433138   3433293  complement  fr 3   0.83  0.99  

 3438556   3438840  complement  fr 3   0.60  0.40  
 3438556   3438834  complement  fr 3   0.60  0.41  
 3438556   3438813  complement  fr 3   0.61  0.77  
 3438556   3438783  complement  fr 3   0.58  0.09  
 3438556   3438777  complement  fr 3   0.57  0.22  

 3450406   3451296  direct      fr 1   0.55  0.03  

 3453031   3453495  direct      fr 1   0.52  0.03  
 3453052   3453495  direct      fr 1   0.55  0.33  
 3453055   3453495  direct      fr 1   0.55  0.68  
 3453229   3453495  direct      fr 1   0.63  0.01  

 3456825   3457187  direct      fr 3   0.67  0.04  
 3456948   3457187  direct      fr 3   0.53  0.20  
 3456966   3457187  direct      fr 3   0.55  0.27  

 3455821   3455913  complement  fr 3   0.75  0.03  

 3460818   3460982  complement  fr 2   0.69  0.02  

 3466943   3468019  complement  fr 1   0.68  0.81  
 3466943   3468010  complement  fr 1   0.68  0.84  
 3466943   3467584  complement  fr 1   0.57  0.99  

 3468323   3468721  complement  fr 1   0.61  0.02  

 3477471   3478148  direct      fr 3   0.53  0.00  
 3477612   3478148  direct      fr 3   0.66  0.46  
 3477903   3478148  direct      fr 3   0.98  0.11  

 3479075   3479308  complement  fr 1   0.58  0.90  

 3480197   3480496  complement  fr 1   0.51  0.56  

 3480821   3481033  direct      fr 2   0.75  0.94  

 3487442   3487678  complement  fr 1   0.78  0.28  

 3494252   3494353  complement  fr 1   0.57  0.95  

 3510112   3510705  complement  fr 3   0.58  0.51  
 3510112   3510666  complement  fr 3   0.57  0.82  
 3510112   3510624  complement  fr 3   0.55  0.07  

 3521461   3521577  direct      fr 1   0.58  0.11  

 3525839   3525898  complement  fr 1   0.62  0.76  

 3528010   3528270  direct      fr 1   0.69  0.77  

 3531808   3531888  complement  fr 3   0.57  0.08  

 3532454   3532873  direct      fr 2   0.50  0.00  

 3534461   3534973  complement  fr 1   0.64  0.09  

 3535040   3535096  complement  fr 1   0.95  0.10  

 3548409   3549029  complement  fr 2   0.58  0.61  

 3553172   3553336  direct      fr 2   0.56  0.15  

 3554322   3554909  direct      fr 3   0.55  0.00  
 3554451   3554909  direct      fr 3   0.55  0.43  

 3557835   3558092  complement  fr 2   0.55  0.65  

 3562355   3562501  complement  fr 1   0.50  0.68  

 3567109   3567390  complement  fr 3   0.50  0.00  

 3574048   3574266  complement  fr 3   0.54  0.01  
 3574048   3574179  complement  fr 3   0.63  0.13  

 3591757   3591978  direct      fr 1   0.52  0.02  

 3597615   3598058  complement  fr 2   0.51  0.05  

 3599397   3599615  direct      fr 3   0.51  0.00  
 3599409   3599615  direct      fr 3   0.54  0.00  
 3599502   3599615  direct      fr 3   0.60  0.09  

 3603626   3603871  direct      fr 2   0.51  0.27  
 3603710   3603871  direct      fr 2   0.54  0.98  

 3606381   3607019  complement  fr 2   0.52  0.01  
 3606381   3606995  complement  fr 2   0.53  0.00  
 3606381   3606968  complement  fr 2   0.56  0.79  
 3606381   3606962  complement  fr 2   0.56  0.72  
 3606381   3606911  complement  fr 2   0.55  0.19  

 3607043   3607426  direct      fr 2   0.52  0.61  
 3607067   3607426  direct      fr 2   0.50  0.05  

 3619747   3620226  complement  fr 3   0.65  0.00  
 3619747   3620139  complement  fr 3   0.70  0.44  
 3619747   3619992  complement  fr 3   0.62  0.76  

 3620522   3620986  complement  fr 1   0.56  0.04  

 3622941   3623411  complement  fr 2   0.72  0.01  
 3622941   3623189  complement  fr 2   0.62  0.01  

 3628230   3628739  complement  fr 2   0.64  0.00  

 3633771   3633872  direct      fr 3   0.53  0.23  

 3644169   3644378  complement  fr 2   0.56  0.22  

 3644987   3645931  direct      fr 2   0.70  0.85  
 3645053   3645931  direct      fr 2   0.69  0.00  
 3645086   3645931  direct      fr 2   0.68  0.01  
 3645161   3645931  direct      fr 2   0.65  0.07  

 3647842   3649527  direct      fr 1   0.53  0.00  
 3647845   3649527  direct      fr 1   0.54  0.00  
 3647884   3649527  direct      fr 1   0.55  0.05  
 3648112   3649527  direct      fr 1   0.63  0.97  
 3648160   3649527  direct      fr 1   0.64  0.00  
 3648265   3649527  direct      fr 1   0.66  0.08  
 3648271   3649527  direct      fr 1   0.66  0.46  

 3656551   3656739  complement  fr 3   0.69  0.20  

 3659986   3660570  direct      fr 1   0.50  0.09  

 3661720   3661767  complement  fr 3   0.66  0.50  

 3663408   3664136  direct      fr 3   0.54  0.03  
 3663582   3664136  direct      fr 3   0.51  0.63  

 3665148   3665432  complement  fr 2   0.62  0.00  
 3665148   3665387  complement  fr 2   0.54  0.56  

 3668679   3669080  direct      fr 3   0.67  0.42  
 3668721   3669080  direct      fr 3   0.64  0.45  
 3668724   3669080  direct      fr 3   0.64  0.17  

 3682769   3682993  complement  fr 1   0.54  0.05  

 3687261   3687443  complement  fr 2   0.70  0.02  

 3701933   3702454  complement  fr 1   0.58  0.02  
 3701933   3702346  complement  fr 1   0.64  0.92  

 3704390   3704515  complement  fr 1   0.50  0.46  

 3704854   3705054  direct      fr 1   0.71  0.04  

 3705988   3706983  complement  fr 3   0.60  0.75  

 3709178   3709495  direct      fr 2   0.75  0.93  

 3710888   3711136  complement  fr 1   0.58  0.89  
 3710888   3711121  complement  fr 1   0.61  0.99  
 3710888   3711118  complement  fr 1   0.59  0.97  

 3712255   3712608  direct      fr 1   0.72  0.03  
 3712474   3712608  direct      fr 1   0.54  0.12  

 3714749   3714916  direct      fr 2   0.62  0.97  
 3714752   3714916  direct      fr 2   0.62  0.96  

 3721641   3721793  direct      fr 3   0.61  0.90  
 3721647   3721793  direct      fr 3   0.59  0.90  

 3725390   3725596  direct      fr 2   0.55  0.41  

 3725675   3726262  direct      fr 2   0.59  0.35  

 3729101   3729307  direct      fr 2   0.54  0.18  

 3729132   3729371  complement  fr 2   0.51  0.00  

 3734363   3735250  complement  fr 1   0.50  0.08  
 3734363   3734746  complement  fr 1   0.55  0.00  

 3739591   3740853  complement  fr 3   0.71  0.06  
 3739591   3740727  complement  fr 3   0.77  0.83  

 3749448   3749570  direct      fr 3   0.61  0.98  

 3751123   3751398  complement  fr 3   0.51  0.18  
 3751123   3751335  complement  fr 3   0.53  0.63  

 3754375   3755355  direct      fr 1   0.51  0.05  

 3758717   3758839  complement  fr 1   0.57  0.01  

 3777069   3777113  complement  fr 2   0.95  0.00  

 3789538   3789801  direct      fr 1   0.63  0.28  
 3789541   3789801  direct      fr 1   0.62  0.25  
 3789550   3789801  direct      fr 1   0.62  0.95  

 3796308   3797336  complement  fr 2   0.56  0.90  

 3806463   3806819  complement  fr 2   0.53  0.75  

 3807583   3807816  direct      fr 1   0.54  0.91  

 3813516   3814955  complement  fr 2   0.64  0.96  
 3813516   3814043  complement  fr 2   0.57  0.00  
 3813516   3813950  complement  fr 2   0.67  0.08  
 3813516   3813947  complement  fr 2   0.67  0.66  

 3815276   3815434  direct      fr 2   0.58  0.01  

 3819428   3819922  direct      fr 2   0.57  0.07  

 3821835   3821966  complement  fr 2   0.55  0.01  

 3823081   3823218  complement  fr 3   0.57  0.94  

 3827567   3827692  complement  fr 1   0.76  0.00  

 3828299   3828481  complement  fr 1   0.57  0.53  

 3835068   3835571  complement  fr 2   0.62  0.83  
 3835068   3835565  complement  fr 2   0.62  0.38  
 3835068   3835547  complement  fr 2   0.61  0.57  

 3847083   3847325  complement  fr 2   0.77  0.08  

 3851345   3851476  direct      fr 2   0.57  0.57  

 3852310   3853218  complement  fr 3   0.58  0.98  
 3852310   3852966  complement  fr 3   0.59  0.04  

 3869157   3869255  complement  fr 2   0.53  0.60  

 3869631   3870587  direct      fr 3   0.51  0.00  

 3871306   3871959  direct      fr 1   0.51  0.36  

 3881940   3882614  direct      fr 3   0.56  0.42  

 3882659   3882790  complement  fr 1   0.65  0.00  
 3882659   3882745  complement  fr 1   0.89  0.97  

 3889902   3890096  direct      fr 3   0.62  0.90  

 3896597   3896743  complement  fr 1   0.50  0.43  
 3896597   3896737  complement  fr 1   0.50  0.43  

 3896853   3896948  complement  fr 2   0.75  0.95  

 3897124   3897366  direct      fr 1   0.57  0.20  

 3897276   3897500  complement  fr 2   0.55  0.23  

 3916794   3917018  direct      fr 3   0.52  0.02  
 3916812   3917018  direct      fr 3   0.55  0.92  

 3918720   3919502  complement  fr 2   0.52  0.02  

 3919627   3919674  complement  fr 3   0.96  0.01  

 3920629   3921033  complement  fr 3   0.54  0.73  

 3929738   3930076  complement  fr 1   0.54  0.85  

 3931899   3932303  complement  fr 2   0.60  0.03  

 3933667   3933903  complement  fr 3   0.50  0.71  

 3940638   3940742  direct      fr 3   0.68  0.94  

 3941151   3941291  direct      fr 3   0.61  0.20  

 3942742   3942960  direct      fr 1   0.53  0.04  
 3942829   3942960  direct      fr 1   0.64  0.58  
 3942886   3942960  direct      fr 1   0.70  0.93  

 3946723   3947181  direct      fr 1   0.53  0.66  

 3949551   3949715  complement  fr 2   0.52  0.36  

 3953003   3953413  complement  fr 1   0.79  0.97  

 3954909   3955316  direct      fr 3   0.65  0.19  
 3954915   3955316  direct      fr 3   0.65  0.01  
 3955107   3955316  direct      fr 3   0.80  0.42  

 3958327   3958506  complement  fr 3   0.64  0.14  

 3959511   3959675  direct      fr 3   0.53  0.01  

 3966459   3966701  direct      fr 3   0.69  0.74  

 3975623   3975973  direct      fr 2   0.51  0.02  
 3975680   3975973  direct      fr 2   0.52  0.76  

 3977143   3977586  complement  fr 3   0.54  0.13  

 3986540   3986890  complement  fr 1   0.57  0.01  

 3988474   3988713  complement  fr 3   0.50  0.04  

 3988748   3988873  direct      fr 2   0.56  0.04  

 3991126   3991224  direct      fr 1   0.52  0.24  

 4000743   4000898  direct      fr 3   0.68  0.39  

List of Regions of interest
(regions from stop to stop codon w/ a signal in between)

   LEnd      REnd    Strand      Frame
 --------  --------  ----------- -----
      225       479  direct      fr 3
      557       715  complement  fr 1
      825      1703  direct      fr 3
     1403      1582  direct      fr 2
     1580      2557  direct      fr 2
     1996      2565  direct      fr 1
     2758      3783  complement  fr 3
     2873      3385  direct      fr 2
     3901      4683  direct      fr 1
     3989      5020  complement  fr 1
     4750      5238  complement  fr 3
     4968      5342  direct      fr 3
     5468      6487  complement  fr 1
     6028      6375  direct      fr 1
     6402      6668  complement  fr 2
     6485      7198  complement  fr 1
     7051      7164  direct      fr 1
     7105      7419  complement  fr 3
     7787     10162  complement  fr 1
     8302      8604  direct      fr 1
     8740      9252  direct      fr 1
     9250      9831  direct      fr 1
     9829     10002  direct      fr 1
    10058     11380  direct      fr 2
    10160     10981  complement  fr 1
    10641     11126  complement  fr 2
    11158     11454  direct      fr 1
    11416     14334  complement  fr 3
    11673     12065  direct      fr 3
    12369     12650  direct      fr 3
    12876     13091  direct      fr 3
    13089     13376  direct      fr 3
    13917     14078  direct      fr 3
    14175     16043  complement  fr 2
    14297     15169  direct      fr 2
    15452     16138  direct      fr 2
    16041     17030  complement  fr 2
    16730     16933  direct      fr 2
    17018     17764  complement  fr 1
    17028     17438  complement  fr 2
    17482     18585  direct      fr 1
    17762     17947  complement  fr 1
    18043     18840  complement  fr 3
    18486     19361  direct      fr 3
    18983     19168  direct      fr 2
    19225     19413  complement  fr 3
    19411     19668  complement  fr 3
    19458     19802  direct      fr 3
    19771     20328  complement  fr 3
    19794     20642  complement  fr 2
    19800     20447  direct      fr 3
    20444     20773  complement  fr 1
    20789     21910  direct      fr 2
    20840     23080  complement  fr 1
    20904     21200  complement  fr 2
    21243     21533  complement  fr 2
    21531     23348  complement  fr 2
    21908     22684  direct      fr 2
    22960     23607  direct      fr 1
    23078     23623  complement  fr 1
    23538     24074  direct      fr 3
    23550     24221  complement  fr 2
    23947     24993  complement  fr 3
    24246     24998  direct      fr 3
    24899     25987  complement  fr 1
    24979     25527  direct      fr 1
    25525     26184  direct      fr 1
    26182     26673  direct      fr 1
    26701     29451  complement  fr 3
    27209     27511  complement  fr 1
    27459     27656  direct      fr 3
    27608     28006  complement  fr 1
    28103     28255  complement  fr 1
    28156     28545  direct      fr 1
    28543     29490  direct      fr 1
    28559     28633  complement  fr 1
    29449     29796  complement  fr 3
    29466     30263  direct      fr 3
    30337     33582  complement  fr 3
    30358     32145  direct      fr 1
    30494     30997  complement  fr 1
    30995     31696  complement  fr 1
    31694     32257  complement  fr 1
    32263     32499  direct      fr 1
    32838     33755  direct      fr 3
    33580     33927  complement  fr 3
    33897     34040  direct      fr 3
    34107     34349  direct      fr 3
    34510     34983  direct      fr 1
    34638     34913  direct      fr 3
    35047     35826  complement  fr 3
    35555     36082  complement  fr 1
    35815     37221  direct      fr 1
    36257     36508  complement  fr 1
    36477     36665  direct      fr 3
    37163     37396  complement  fr 1
    37219     38070  direct      fr 1
    37394     38047  complement  fr 1
    38076     38630  direct      fr 3
    38113     38421  complement  fr 3
    38579     39517  direct      fr 2
    38754     39020  complement  fr 2
    39536     39865  complement  fr 1
    39732     39983  direct      fr 3
    39876     40199  complement  fr 2
    40197     40739  complement  fr 2
    40798     41166  direct      fr 1
    41164     41586  direct      fr 1
    41262     41753  direct      fr 3
    41403     42350  complement  fr 2
    41684     41869  direct      fr 2
    41751     41963  direct      fr 3
    42348     42587  complement  fr 2
    42502     42816  complement  fr 3
    42567     45545  direct      fr 3
    42585     45728  complement  fr 2
    42814     43278  complement  fr 3
    43276     43761  complement  fr 3
    44146     44343  complement  fr 3
    45079     45222  direct      fr 1
    45292     45651  complement  fr 3
    46322     48403  direct      fr 2
    46338     46637  complement  fr 2
    46622     48283  complement  fr 1
    46848     47072  complement  fr 2
    47181     47369  complement  fr 2
    47367     47558  complement  fr 2
    47589     47891  complement  fr 2
    48178     48702  direct      fr 1
    48776     49624  direct      fr 2
    49635     50114  direct      fr 3
    50237     50824  complement  fr 1
    50505     50825  direct      fr 3
    50897     51325  direct      fr 2
    51124     51954  complement  fr 3
    51135     52235  direct      fr 3
    52209     52382  complement  fr 2
    52440     52652  complement  fr 2
    52706     54628  complement  fr 1
    53186     54916  direct      fr 2
    53451     54308  complement  fr 2
    53764     54558  direct      fr 1
    54626     55204  complement  fr 1
    55199     55696  direct      fr 2
    55700     56410  complement  fr 1
    55723     58023  complement  fr 3
    55966     56331  direct      fr 1
    56788     57822  direct      fr 1
    56891     57055  complement  fr 1
    57152     57265  complement  fr 1
    57174     57380  direct      fr 3
    57368     57889  complement  fr 1
    57820     58626  direct      fr 1
    58151     58348  complement  fr 1
    58370     58663  complement  fr 1
    58661     59236  complement  fr 1
    59317     59847  complement  fr 3
    59331     59825  direct      fr 3
    59944     60432  complement  fr 3
    60168     61139  direct      fr 3
    61453     61704  complement  fr 3
    62088     62669  direct      fr 3
    62437     63324  complement  fr 3
    62667     64382  direct      fr 3
    63322     63600  complement  fr 3
    63802     64368  complement  fr 3
    64336     64578  direct      fr 1
    64497     65546  complement  fr 2
    64901     66163  direct      fr 2
    65544     65870  complement  fr 2
    66230     66787  complement  fr 1
    66682     67239  direct      fr 1
    66785     67045  complement  fr 1
    67367     67663  complement  fr 1
    67465     68220  direct      fr 1
    67661     68176  complement  fr 1
    68268     69098  direct      fr 3
    68275     68763  complement  fr 3
    68761     69111  complement  fr 3
    69096     69560  direct      fr 3
    69558     70268  direct      fr 3
    69951     70661  complement  fr 2
    70659     70781  complement  fr 2
    70801     73314  complement  fr 3
    70918     71934  direct      fr 1
    71087     71848  complement  fr 1
    72144     72434  direct      fr 3
    72438     73064  direct      fr 3
    72929     73735  complement  fr 1
    73272     74621  complement  fr 2
    73703     73978  direct      fr 2
    73750     75216  direct      fr 1
    73976     74125  direct      fr 2
    74291     76198  complement  fr 1
    74393     76108  direct      fr 2
    75301     75612  direct      fr 1
    76280     77266  complement  fr 1
    76411     78693  direct      fr 1
    76477     78705  complement  fr 3
    77264     77878  complement  fr 1
    77876     78037  complement  fr 1
    78035     78427  complement  fr 1
    78691     80406  direct      fr 1
    78941     79297  complement  fr 1
    79295     79585  complement  fr 1
    79647     80024  direct      fr 3
    79901     80299  complement  fr 1
    79975     80568  complement  fr 3
    80358     81632  direct      fr 3
    80566     80847  complement  fr 3
    81533     83416  complement  fr 1
    81569     81832  direct      fr 2
    81830     83956  direct      fr 2
    81882     82514  complement  fr 2
    83037     83342  complement  fr 2
    83340     83660  complement  fr 2
    83512     83766  direct      fr 1
    84027     84680  complement  fr 2
    84289     84621  complement  fr 3
    84560     84853  direct      fr 2
    85219     86916  direct      fr 1
    85259     86440  complement  fr 1
    86438     86635  complement  fr 1
    86633     86851  complement  fr 1
    87112     87432  direct      fr 1
    87430     88695  direct      fr 1
    87479     88153  complement  fr 1
    88599     88919  direct      fr 3
    88852     90171  complement  fr 3
    89175     89636  direct      fr 3
    89634     89957  direct      fr 3
    90169     91155  complement  fr 3
    90228     90653  direct      fr 3
    90681     91079  direct      fr 3
    91077     91322  direct      fr 3
    91428     91688  direct      fr 3
    91467     96323  complement  fr 2
    91585     92043  complement  fr 3
    91686     95549  direct      fr 3
    92041     92430  complement  fr 3
    92333     92605  direct      fr 2
    92500     92634  complement  fr 3
    92636     92794  direct      fr 2
    94159     94449  complement  fr 3
    95140     95247  complement  fr 3
    95332     95643  complement  fr 3
    95547     96320  direct      fr 3
    95641     96018  complement  fr 3
    96551     97135  complement  fr 1
    96997     97743  direct      fr 1
    97373     98044  complement  fr 1
    97896     98477  complement  fr 2
    98071     98346  direct      fr 1
    98475     98666  complement  fr 2
    98677     98928  direct      fr 1
    98926     99609  direct      fr 1
    99607     99780  direct      fr 1
    99968    100219  complement  fr 1
   100048    101940  direct      fr 1
   100505    100774  complement  fr 1
   102209    102955  direct      fr 2
   102306    102848  complement  fr 2
   103336    104199  complement  fr 3
   103404    104471  direct      fr 3
   104033    105256  direct      fr 2
   104217    104735  complement  fr 2
   104733    104972  complement  fr 2
   104974    106248  direct      fr 1
   105044    105262  complement  fr 1
   105305    106312  complement  fr 1
   106287    106670  complement  fr 2
   106301    107359  direct      fr 2
   106668    107420  complement  fr 2
   107405    108418  complement  fr 1
   107632    108192  direct      fr 1
   108943    110187  complement  fr 3
   108969    110747  direct      fr 3
   109046    109258  complement  fr 1
   109049    109846  direct      fr 2
   110185    110703  complement  fr 3
   110654    111034  direct      fr 2
   110745    111833  direct      fr 3
   111130    111672  complement  fr 3
   111649    113103  direct      fr 1
   111752    112627  complement  fr 1
   112625    113074  complement  fr 1
   113027    114022  direct      fr 2
   113760    114929  complement  fr 2
   114275    114913  direct      fr 2
   114694    115068  complement  fr 3
   115016    116782  direct      fr 2
   115626    116060  complement  fr 2
   116067    116876  complement  fr 2
   116866    117168  direct      fr 1
   117166    117747  direct      fr 1
   117392    118255  complement  fr 1
   117745    118065  direct      fr 1
   117883    118491  complement  fr 3
   118254    120116  direct      fr 3
   118540    119037  complement  fr 3
   118856    119167  direct      fr 2
   119035    119649  complement  fr 3
   119728    120171  complement  fr 3
   119779    120993  direct      fr 1
   120212    120661  complement  fr 1
   120659    121519  complement  fr 1
   120991    121914  direct      fr 1
   121495    122568  complement  fr 3
   121890    122147  direct      fr 3
   122447    122818  direct      fr 2
   122767    123165  direct      fr 1
   122897    123466  complement  fr 1
   123464    124363  complement  fr 1
   123679    123846  direct      fr 1
   123844    125388  direct      fr 1
   124361    125923  complement  fr 1
   125386    125709  direct      fr 1
   125707    126144  direct      fr 1
   126390    126989  complement  fr 2
   126506    127843  direct      fr 2
   126987    127685  complement  fr 2
   127906    129765  complement  fr 3
