                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM59796v1:Chromosome:1:2764699:1 REF
Sequence file: seq.fna
Sequence length: 2764699
GC Content:  32.92%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Escherichia_coli_K_12_substr__MG1655
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  1653789   1654259  direct      fr 3
  1654257   1654790  direct      fr 3
  1654788   1655735  direct      fr 3
  1655733   1656719  direct      fr 3
  1657040   1658770  direct      fr 2
  1658761   1660200  direct      fr 1
  1660448   1661335  direct      fr 2
  1661604   1662614  direct      fr 3
  1673873   1674889  direct      fr 2
  1677100   1678503  direct      fr 1
  1679592   1680818  direct      fr 3
  1685510   1686589  direct      fr 2
  1694729   1695670  direct      fr 2
  1695691   1697052  direct      fr 1
  1697285   1704775  direct      fr 2
  1697394   1697780  direct      fr 3
  1697568   1697705  complement  fr 2
  1697703   1697813  complement  fr 2
  1706646   1708799  complement  fr 2
  1708813   1710369  complement  fr 3
  1710984   1712837  direct      fr 3
  1722559   1723962  direct      fr 1
  1725596   1726312  complement  fr 1
  1726593   1727282  direct      fr 3
  1727465   1728862  direct      fr 2
  1730153   1731343  direct      fr 2
  1731307   1732536  direct      fr 1
  1733737   1734555  complement  fr 3
  1734917   1735825  direct      fr 2
  1735904   1736467  direct      fr 2
  1736785   1738413  direct      fr 1
  1739195   1740121  direct      fr 2
  1742469   1743935  direct      fr 3
  1744149   1745498  direct      fr 3
  1746814   1747893  direct      fr 1
  1755272   1755490  direct      fr 2
  1755667   1756209  direct      fr 1
  1756767   1758278  direct      fr 3
  1759173   1760609  direct      fr 3
  1761879   1763204  direct      fr 3
  1766916   1767749  direct      fr 3
  1767727   1768524  direct      fr 1
  1768475   1769167  direct      fr 2
  1771713   1773281  complement  fr 2
  1775809   1776996  direct      fr 1
  1776990   1778369  direct      fr 3
  1778820   1780406  direct      fr 3
  1782973   1785708  complement  fr 3
  1787576   1789624  direct      fr 2
  1790866   1792467  direct      fr 1
  1793329   1794522  direct      fr 1
  1797364   1798158  direct      fr 1
  1798589   1800742  direct      fr 2
  1809844   1811217  complement  fr 3
  1812277   1813833  complement  fr 3
  1813836   1814918  complement  fr 2
  1815231   1817030  complement  fr 2
  1817028   1818746  complement  fr 2
  1824073   1826034  complement  fr 3
  1834840   1836129  complement  fr 3
  1839777   1841060  direct      fr 3
  1842339   1843979  direct      fr 3
  1846270   1847511  complement  fr 3
  1859777   1860451  direct      fr 2
  1864492   1864905  direct      fr 1
  1865100   1865309  direct      fr 3
  1871794   1872396  direct      fr 1
  1872481   1873731  direct      fr 1
  1875340   1876296  direct      fr 1
  1876337   1876807  direct      fr 2
  1877042   1881697  direct      fr 2
  1881673   1883187  direct      fr 1
  1883185   1886988  direct      fr 1
  1896396   1897691  complement  fr 2
  1910860   1911834  complement  fr 3
  1914040   1915635  direct      fr 1
  1915825   1916625  complement  fr 3
  1916639   1917733  complement  fr 1
  1919283   1920182  direct      fr 3
  1923830   1925179  direct      fr 2
  1926448   1928643  direct      fr 1
  1930648   1931862  direct      fr 1
  1934139   1935617  direct      fr 3
  1935615   1937057  direct      fr 3
  1937819   1938772  direct      fr 2
  1938826   1940214  direct      fr 1
  1943243   1943770  complement  fr 1
  1945317   1946081  direct      fr 3
  1948538   1949425  direct      fr 2
  1951756   1952403  direct      fr 1
  1954011   1954295  complement  fr 2
  1954293   1954775  complement  fr 2
  1955074   1956363  direct      fr 1
  1960819   1961652  direct      fr 1
  1967866   1969620  direct      fr 1
  1971197   1972489  complement  fr 1
  1986239   1987699  direct      fr 2
  1987683   1988414  direct      fr 3
  1990923   1991102  direct      fr 3
  1992238   1993626  direct      fr 1
  1994079   1994912  complement  fr 2
  1998982   1999356  direct      fr 1
  2001455   2004406  direct      fr 2
  2004343   2005344  direct      fr 1
  2005465   2006454  complement  fr 3
  2008431   2008877  complement  fr 2
  2011821   2012870  direct      fr 3
  2012910   2013851  direct      fr 3
  2013866   2015275  direct      fr 2
  2036430   2037200  direct      fr 3
  2038252   2039994  direct      fr 1
  2045722   2046807  complement  fr 3
  2049746   2050849  direct      fr 2
  2052771   2054390  complement  fr 2
  2054624   2055931  direct      fr 2
  2061512   2062249  direct      fr 2
  2068839   2070347  direct      fr 3
  2072491   2073702  direct      fr 1
  2078019   2078978  complement  fr 2
  2079076   2080263  direct      fr 1
  2080536   2082968  direct      fr 3
  2081440   2081709  direct      fr 1
  2083585   2090187  direct      fr 1
  2090304   2091641  complement  fr 2
  2094319   2094771  direct      fr 1
  2095305   2096738  direct      fr 3
  2098104   2098931  direct      fr 3
  2101408   2102502  direct      fr 1
  2103798   2104460  direct      fr 3
  2104454   2108305  direct      fr 2
  2110266   2111639  direct      fr 3
  2112324   2113424  direct      fr 3
  2113940   2114953  direct      fr 2
  2115051   2116247  complement  fr 2
  2117004   2118752  direct      fr 3
  2119156   2120859  direct      fr 1
  2121147   2123867  direct      fr 3
  2125342   2126619  direct      fr 1
  2126713   2128002  complement  fr 3
  2128895   2130370  direct      fr 2
  2131757   2133424  complement  fr 1
  2136105   2136725  complement  fr 2
  2137537   2139246  direct      fr 1
  2140740   2141981  direct      fr 3
  2144515   2145747  direct      fr 1
  2146583   2147752  direct      fr 2
  2148068   2149162  complement  fr 1
  2150904   2152208  direct      fr 3
  2152466   2153461  direct      fr 2
  2153455   2156679  direct      fr 1
  2157066   2158358  direct      fr 3
  2159404   2160354  direct      fr 1
  2160578   2161591  direct      fr 2
  2161589   2163370  direct      fr 2
  2165385   2166548  direct      fr 3
  2166546   2167865  direct      fr 3
  2168219   2168959  direct      fr 2
  2172864   2175530  direct      fr 3
  2176416   2177057  direct      fr 3
  2177191   2178252  direct      fr 1
  2181619   2183604  direct      fr 1
  2185587   2186279  direct      fr 3
  2186528   2186911  direct      fr 2
  2187659   2188609  direct      fr 2
  2188751   2190073  direct      fr 2
  2190194   2191486  direct      fr 2
  2192348   2193793  direct      fr 2
  2196279   2197265  direct      fr 3
  2197289   2198599  direct      fr 2
  2201048   2203684  direct      fr 2
  2203682   2204968  direct      fr 2
  2210555   2210857  direct      fr 2
  2211181   2212503  direct      fr 1
  2211203   2211367  direct      fr 2
  2212961   2213587  direct      fr 2
  2213595   2214623  direct      fr 3
  2219839   2222121  direct      fr 1
  2223050   2225278  direct      fr 2
  2227051   2228337  direct      fr 1
  2228347   2230119  direct      fr 1
  2233356   2233577  direct      fr 3
  2234000   2235037  complement  fr 1
  2235301   2236467  direct      fr 1
  2236465   2237586  direct      fr 1
  2238222   2238893  direct      fr 3
  2238877   2241372  direct      fr 1
  2241709   2244345  direct      fr 1
  2245049   2245423  direct      fr 2
  2246334   2247272  direct      fr 3
  2247254   2248552  direct      fr 2
  2249173   2249679  direct      fr 1
  2252201   2253565  direct      fr 2
  2262806   2263390  direct      fr 2
  2270126   2272018  direct      fr 2
  2274770   2275444  direct      fr 2
  2275477   2277345  direct      fr 1
  2277457   2278620  direct      fr 1
  2280314   2281669  direct      fr 2
  2283029   2284072  direct      fr 2
  2285067   2286038  direct      fr 3
  2287266   2288168  direct      fr 3
  2289092   2290498  complement  fr 1
  2292322   2294148  direct      fr 1
  2294327   2295478  direct      fr 2
  2297488   2298849  direct      fr 1
  2298847   2299749  direct      fr 1
  2315161   2316525  direct      fr 1
  2316515   2317990  direct      fr 2
  2318884   2319729  direct      fr 1
  2321795   2322355  direct      fr 2
  2322784   2323293  direct      fr 1
  2323281   2324648  direct      fr 3
  2327023   2327910  direct      fr 1
  2330598   2332061  direct      fr 3
  2332059   2333069  direct      fr 3
  2333063   2334052  direct      fr 2
  2337561   2338823  direct      fr 3
  2338849   2340297  direct      fr 1
  2343879   2345546  direct      fr 3
  2346724   2348232  complement  fr 3
  2351736   2352674  complement  fr 2
  2352708   2353268  direct      fr 3
  2353346   2353822  direct      fr 2
  2356669   2357430  direct      fr 1
  2357530   2358288  direct      fr 1
  2358221   2360020  direct      fr 2
  2360240   2361190  direct      fr 2
  2361159   2363345  direct      fr 3
  2364353   2365294  direct      fr 2
  2365759   2366721  direct      fr 1
  2368118   2369083  direct      fr 2
  2372317   2373453  direct      fr 1
  2373568   2374560  complement  fr 3
  2374607   2375272  direct      fr 2
  2375924   2377159  direct      fr 2
  2377368   2378684  direct      fr 3
  2378665   2379699  direct      fr 1
  2379831   2380142  direct      fr 3
  2381794   2382834  direct      fr 1
  2384152   2385336  direct      fr 1
  2385350   2386426  direct      fr 2
  2387732   2388985  direct      fr 2
  2395086   2397824  direct      fr 3
  2398107   2399438  direct      fr 3
  2402013   2404208  complement  fr 2
  2407244   2408419  direct      fr 2
  2409041   2410414  complement  fr 1
  2410628   2414125  direct      fr 2
  2414142   2415023  direct      fr 3
  2415442   2416617  direct      fr 1
  2421038   2452471  direct      fr 2
  2453724   2454284  complement  fr 2
  2454949   2456097  direct      fr 1
  2456887   2457930  direct      fr 1
  2458103   2458609  direct      fr 2
  2460497   2461015  direct      fr 2
  2463303   2463827  direct      fr 3
  2466316   2466987  direct      fr 1
  2468590   2471421  direct      fr 1
  2471429   2472703  direct      fr 2
  2473223   2474092  direct      fr 2
  2474469   2475296  direct      fr 3
  2475304   2477196  direct      fr 1
  2478837   2479979  complement  fr 2
  2482602   2483888  complement  fr 2
  2483857   2484969  complement  fr 3
  2484947   2486119  complement  fr 1
  2486241   2486999  complement  fr 2
  2486987   2487712  complement  fr 1
  2488595   2489593  complement  fr 1
  2491915   2493570  complement  fr 3
  2493633   2494565  direct      fr 3
  2495480   2496523  direct      fr 2
  2506820   2507620  complement  fr 1
  2510130   2511473  complement  fr 2
  2511714   2512514  complement  fr 2
  2512435   2513667  complement  fr 3
  2515058   2516083  complement  fr 1
  2518523   2519623  complement  fr 1
  2522630   2523622  complement  fr 1
  2524462   2526996  complement  fr 3
  2530159   2531661  complement  fr 3
  2531869   2534286  complement  fr 3
  2534271   2536358  complement  fr 2
  2537437   2537748  direct      fr 1
  2538602   2541310  complement  fr 1
  2542254   2543909  complement  fr 2
  2547570   2548730  complement  fr 2
  2549981   2552047  complement  fr 1
  2556980   2558533  complement  fr 1
  2560980   2561792  complement  fr 2
  2561841   2562815  complement  fr 2
  2562757   2563854  complement  fr 3
  2563824   2565161  complement  fr 2
  2565253   2566677  direct      fr 1
  2582091   2583452  complement  fr 2
  2584061   2585317  complement  fr 1
  2589631   2591430  complement  fr 3
  2591462   2593063  complement  fr 1
  2593087   2593941  complement  fr 3
  2594928   2596952  complement  fr 2
  2596950   2599580  complement  fr 2
  2603687   2605534  complement  fr 1
  2607070   2608662  complement  fr 3
  2608983   2610053  complement  fr 2
  2617525   2619921  complement  fr 3
  2620148   2621881  complement  fr 1
  2622057   2624177  complement  fr 2
  2624522   2624896  complement  fr 1
  2627714   2629858  complement  fr 1
  2630455   2631645  complement  fr 3
  2632408   2636751  complement  fr 3
  2636982   2638694  complement  fr 2
  2638705   2639997  complement  fr 3
  2642135   2642704  complement  fr 1
  2642708   2643517  complement  fr 1
  2643567   2644451  complement  fr 2
  2644630   2645412  complement  fr 3
  2645744   2646544  complement  fr 1
  2649867   2651213  complement  fr 2
  2651330   2653423  complement  fr 1
  2657241   2658173  complement  fr 2
  2658171   2659358  complement  fr 2
  2660197   2661084  complement  fr 3
  2664332   2664700  complement  fr 1
  2666213   2666491  complement  fr 1
  2666923   2668323  complement  fr 3
  2668635   2669909  complement  fr 2
  2669885   2673475  complement  fr 1
  2674445   2674687  complement  fr 1
  2675049   2675801  complement  fr 2
  2676695   2677732  complement  fr 1
  2678461   2680530  complement  fr 3
  2680711   2682393  complement  fr 3
  2686154   2688154  complement  fr 1
  2694836   2697256  complement  fr 1
  2697244   2698458  complement  fr 3
  2699769   2701472  direct      fr 3
  2704228   2707434  complement  fr 3
  2708496   2709803  complement  fr 2
  2716469   2719237  complement  fr 1
  2719443   2720066  complement  fr 2
  2723576   2724751  complement  fr 1
  2724781   2726217  complement  fr 3
  2733823   2734260  complement  fr 3
  2759923   2760747  complement  fr 3
  2760738   2762522  complement  fr 2


--------------------
ABOUT THE MATRIX USED:

Training set derived by GeneMarkS, 4.27 September 2014
Tue Sep 23 14:58:24 2014

