                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM52304v1:Chromosome:1:4043042:1 REF
Sequence file: seq.fna
Sequence length: 4043042
GC Content:  43.89%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  730554    731015  direct      fr 3   0.55  0.05  
  730584    731015  direct      fr 3   0.58  0.36  
  730830    731015  direct      fr 3   0.59  0.08  
  730869    731015  direct      fr 3   0.70  0.94  
  730926    731015  direct      fr 3   0.53  0.01  

  731652    732221  direct      fr 3   0.64  0.21  
  731658    732221  direct      fr 3   0.66  0.01  
  731859    732221  direct      fr 3   0.82  0.28  
  731871    732221  direct      fr 3   0.81  0.27  
  731982    732221  direct      fr 3   0.75  0.90  

  736915    738180  direct      fr 1   0.59  0.00  
  737140    738180  direct      fr 1   0.62  0.08  
  737176    738180  direct      fr 1   0.60  0.07  
  737281    738180  direct      fr 1   0.57  0.09  

  740698    740796  complement  fr 3   0.54  0.85  

  742975    743358  direct      fr 1   0.55  0.00  
  742984    743358  direct      fr 1   0.54  0.00  
  742987    743358  direct      fr 1   0.54  0.01  

  743540    744070  direct      fr 2   0.53  0.53  
  743711    744070  direct      fr 2   0.68  0.00  
  743726    744070  direct      fr 2   0.68  0.00  
  743792    744070  direct      fr 2   0.68  0.15  

  745083    745256  complement  fr 2   0.65  0.49  

  745694    747331  direct      fr 2   0.52  0.70  
  745748    747331  direct      fr 2   0.52  0.04  
  746123    747331  direct      fr 2   0.52  0.97  
  746126    747331  direct      fr 2   0.52  0.96  
  746159    747331  direct      fr 2   0.51  0.17  

  749880    750026  direct      fr 3   0.51  0.13  
  749895    750026  direct      fr 3   0.56  0.75  

  754791    756272  direct      fr 3   0.51  0.02  
  754812    756272  direct      fr 3   0.51  0.00  
  754815    756272  direct      fr 3   0.51  0.01  
  754884    756272  direct      fr 3   0.53  0.17  
  754980    756272  direct      fr 3   0.52  0.13  
  755019    756272  direct      fr 3   0.52  0.90  
  755034    756272  direct      fr 3   0.51  0.73  
  755178    756272  direct      fr 3   0.50  0.00  
  755190    756272  direct      fr 3   0.51  0.00  
  755232    756272  direct      fr 3   0.53  0.17  

  757990    758184  direct      fr 1   0.72  0.02  
  757993    758184  direct      fr 1   0.73  0.19  
  758047    758184  direct      fr 1   0.65  0.28  

  759144    759533  direct      fr 3   0.50  0.05  

  759937    760311  direct      fr 1   0.53  0.01  
  760042    760311  direct      fr 1   0.63  0.20  
  760051    760311  direct      fr 1   0.61  0.02  
  760153    760311  direct      fr 1   0.68  0.51  
  760180    760311  direct      fr 1   0.70  0.52  

  760348    760725  complement  fr 3   0.72  0.01  
  760348    760698  complement  fr 3   0.77  0.02  
  760348    760692  complement  fr 3   0.80  0.07  
  760348    760683  complement  fr 3   0.80  0.79  
  760348    760674  complement  fr 3   0.82  0.97  
  760348    760653  complement  fr 3   0.81  0.92  
  760348    760566  complement  fr 3   0.74  0.00  

  760778    761140  complement  fr 1   0.71  0.69  
  760778    761035  complement  fr 1   0.59  0.00  
  760778    760960  complement  fr 1   0.53  0.49  

  762511    762795  direct      fr 1   0.59  0.01  
  762577    762795  direct      fr 1   0.72  0.09  
  762586    762795  direct      fr 1   0.72  0.06  
  762589    762795  direct      fr 1   0.75  0.26  
  762670    762795  direct      fr 1   0.68  0.25  

  767917    771102  direct      fr 1   0.55  0.12  
  768076    771102  direct      fr 1   0.57  0.32  
  768094    771102  direct      fr 1   0.58  0.72  
  768232    771102  direct      fr 1   0.57  0.03  
  768256    771102  direct      fr 1   0.57  0.91  
  768277    771102  direct      fr 1   0.57  0.33  
  768355    771102  direct      fr 1   0.57  0.00  
  768451    771102  direct      fr 1   0.59  0.03  
  768454    771102  direct      fr 1   0.59  0.05  
  768475    771102  direct      fr 1   0.60  0.85  

  771507    773468  direct      fr 3   0.69  0.85  
  771525    773468  direct      fr 3   0.69  0.00  
  771549    773468  direct      fr 3   0.69  0.00  
  771585    773468  direct      fr 3   0.70  0.02  
  771759    773468  direct      fr 3   0.75  0.11  

  773704    774468  direct      fr 1   0.51  0.17  
  773743    774468  direct      fr 1   0.54  0.68  
  773782    774468  direct      fr 1   0.54  0.05  
  773815    774468  direct      fr 1   0.51  0.00  
  773956    774468  direct      fr 1   0.64  0.09  
  774205    774468  direct      fr 1   0.79  0.25  

  775075    775443  direct      fr 1   0.51  0.21  

  776277    776378  direct      fr 3   0.57  0.29  

  777859    778521  direct      fr 1   0.55  0.81  
  777862    778521  direct      fr 1   0.55  0.85  
  777898    778521  direct      fr 1   0.55  0.78  
  778000    778521  direct      fr 1   0.52  0.04  
  778078    778521  direct      fr 1   0.56  0.00  
  778123    778521  direct      fr 1   0.52  0.91  

  779892    780620  complement  fr 2   0.76  0.01  
  779892    780599  complement  fr 2   0.79  0.50  
  779892    780479  complement  fr 2   0.78  0.04  
  779892    780419  complement  fr 2   0.78  0.01  
  779892    780239  complement  fr 2   0.73  0.18  
  779892    780227  complement  fr 2   0.73  0.44  

  780691    781512  complement  fr 3   0.53  0.52  
  780691    781464  complement  fr 3   0.50  0.35  

  782317    783783  direct      fr 1   0.80  0.61  
  782326    783783  direct      fr 1   0.80  0.87  
  782599    783783  direct      fr 1   0.82  0.07  
  782692    783783  direct      fr 1   0.81  0.01  
  782749    783783  direct      fr 1   0.81  0.65  

  783797    784657  direct      fr 2   0.63  0.34  
  783929    784657  direct      fr 2   0.71  0.02  
  784037    784657  direct      fr 2   0.72  0.71  
  784253    784657  direct      fr 2   0.71  0.02  
  784589    784657  direct      fr 2   0.50  0.02  

  784792    786681  direct      fr 1   0.65  0.49  
  784933    786681  direct      fr 1   0.66  0.18  
  784987    786681  direct      fr 1   0.65  0.00  
  785038    786681  direct      fr 1   0.66  0.02  
  785071    786681  direct      fr 1   0.67  0.45  

  787863    789053  direct      fr 3   0.62  0.65  
  787881    789053  direct      fr 3   0.63  0.10  
  787944    789053  direct      fr 3   0.63  0.07  
  787956    789053  direct      fr 3   0.63  0.30  
  788067    789053  direct      fr 3   0.62  0.08  
  788070    789053  direct      fr 3   0.62  0.09  
  788145    789053  direct      fr 3   0.66  0.25  
  788262    789053  direct      fr 3   0.63  0.16  
  788400    789053  direct      fr 3   0.63  0.10  
  788430    789053  direct      fr 3   0.65  0.31  

  791462    792478  direct      fr 2   0.50  0.94  
  791603    792478  direct      fr 2   0.51  0.00  
  791618    792478  direct      fr 2   0.52  0.43  
  791681    792478  direct      fr 2   0.55  0.00  
  791744    792478  direct      fr 2   0.53  0.43  

  792573    792992  direct      fr 3   0.52  0.18  
  792636    792992  direct      fr 3   0.58  0.81  
  792645    792992  direct      fr 3   0.59  0.81  
  792705    792992  direct      fr 3   0.52  0.03  
  792837    792992  direct      fr 3   0.59  0.06  
  792861    792992  direct      fr 3   0.68  0.64  
  792873    792992  direct      fr 3   0.70  0.26  

  793045    794103  complement  fr 3   0.72  0.01  
  793045    794070  complement  fr 3   0.75  0.95  
  793045    794064  complement  fr 3   0.75  1.00  
  793045    793953  complement  fr 3   0.73  0.06  
  793045    793914  complement  fr 3   0.72  0.26  

  796057    797565  direct      fr 1   0.77  0.04  
  796114    797565  direct      fr 1   0.79  0.80  
  796237    797565  direct      fr 1   0.78  0.15  
  796282    797565  direct      fr 1   0.78  0.00  
  796291    797565  direct      fr 1   0.78  0.01  
  796429    797565  direct      fr 1   0.79  0.71  

  798951    799220  complement  fr 2   0.50  0.02  

  801022    802044  complement  fr 3   0.62  0.01  
  801022    802023  complement  fr 3   0.63  0.04  
  801022    802014  complement  fr 3   0.63  0.06  
  801022    802008  complement  fr 3   0.64  0.01  
  801022    801969  complement  fr 3   0.67  0.02  
  801022    801936  complement  fr 3   0.69  0.00  
  801022    801840  complement  fr 3   0.75  0.95  
  801022    801789  complement  fr 3   0.76  0.01  
  801022    801783  complement  fr 3   0.76  0.08  
  801022    801732  complement  fr 3   0.75  0.39  

  802078    802446  complement  fr 3   0.52  0.95  

  802690    803037  direct      fr 1   0.56  0.94  
  802732    803037  direct      fr 1   0.64  0.08  
  802759    803037  direct      fr 1   0.61  0.15  
  802879    803037  direct      fr 1   0.55  0.01  

  803228    804490  direct      fr 2   0.62  0.77  
  803237    804490  direct      fr 2   0.63  0.60  
  803240    804490  direct      fr 2   0.63  0.60  
  803384    804490  direct      fr 2   0.64  0.02  
  803480    804490  direct      fr 2   0.68  0.01  
  803486    804490  direct      fr 2   0.68  0.20  
  803654    804490  direct      fr 2   0.62  0.07  

  804617    806053  direct      fr 2   0.67  0.98  
  804686    806053  direct      fr 2   0.66  0.01  
  804800    806053  direct      fr 2   0.66  0.56  

  806987    807808  direct      fr 2   0.50  0.13  
  806993    807808  direct      fr 2   0.51  0.08  
  807011    807808  direct      fr 2   0.51  0.00  
  807395    807808  direct      fr 2   0.52  0.37  
  807512    807808  direct      fr 2   0.63  0.01  
  807542    807808  direct      fr 2   0.59  0.78  

  809612    810919  direct      fr 2   0.63  0.56  
  809618    810919  direct      fr 2   0.64  0.60  
  809642    810919  direct      fr 2   0.65  0.07  
  809645    810919  direct      fr 2   0.65  0.07  
  809651    810919  direct      fr 2   0.65  0.20  
  809657    810919  direct      fr 2   0.66  0.10  
  809669    810919  direct      fr 2   0.65  0.07  
  809717    810919  direct      fr 2   0.66  0.83  
  809762    810919  direct      fr 2   0.65  0.03  

  810897    811769  direct      fr 3   0.51  0.02  
  810933    811769  direct      fr 3   0.53  0.41  
  810975    811769  direct      fr 3   0.54  0.08  
  810990    811769  direct      fr 3   0.53  0.09  
  811041    811769  direct      fr 3   0.53  0.08  
  811056    811769  direct      fr 3   0.53  0.23  
  811128    811769  direct      fr 3   0.55  0.31  

  812413    812979  direct      fr 1   0.58  0.12  
  812461    812979  direct      fr 1   0.62  0.80  
  812530    812979  direct      fr 1   0.58  0.16  
  812548    812979  direct      fr 1   0.58  0.07  

  814574    814888  complement  fr 1   0.62  0.92  
  814574    814849  complement  fr 1   0.58  0.02  
  814574    814840  complement  fr 1   0.56  0.03  

  814970    815719  complement  fr 1   0.62  0.98  
  814970    815644  complement  fr 1   0.63  0.00  
  814970    815620  complement  fr 1   0.62  0.21  
  814970    815584  complement  fr 1   0.59  0.02  

  816458    817249  direct      fr 2   0.51  0.37  
  816503    817249  direct      fr 2   0.52  0.41  
  816920    817249  direct      fr 2   0.55  0.10  
  816980    817249  direct      fr 2   0.54  0.21  
  816989    817249  direct      fr 2   0.52  0.03  

  817282    819231  complement  fr 3   0.57  0.83  
  817282    819093  complement  fr 3   0.60  0.01  
  817282    819012  complement  fr 3   0.63  0.00  
  817282    818997  complement  fr 3   0.63  0.00  
  817282    818970  complement  fr 3   0.64  0.20  
  817282    818925  complement  fr 3   0.65  0.70  
  817282    818874  complement  fr 3   0.64  0.00  
  817282    818745  complement  fr 3   0.68  0.84  
  817282    818667  complement  fr 3   0.69  0.06  

  819506    819880  direct      fr 2   0.53  0.71  
  819566    819880  direct      fr 2   0.59  0.25  
  819620    819880  direct      fr 2   0.64  0.81  
  819650    819880  direct      fr 2   0.61  0.34  
  819686    819880  direct      fr 2   0.62  0.22  

  820707    821420  direct      fr 3   0.50  0.00  
  820842    821420  direct      fr 3   0.53  0.86  
  820875    821420  direct      fr 3   0.50  0.03  
  821109    821420  direct      fr 3   0.55  0.36  
  821172    821420  direct      fr 3   0.56  0.72  

  821986    822024  direct      fr 1   0.58  0.00  

  825602    827014  direct      fr 2   0.67  0.89  
  825734    827014  direct      fr 2   0.65  0.05  
  825752    827014  direct      fr 2   0.64  0.00  
  825875    827014  direct      fr 2   0.62  0.02  

  827085    828770  direct      fr 3   0.53  0.93  
  827121    828770  direct      fr 3   0.54  0.06  
  827226    828770  direct      fr 3   0.51  0.02  
  827232    828770  direct      fr 3   0.51  0.04  
  827325    828770  direct      fr 3   0.52  0.01  
  827346    828770  direct      fr 3   0.51  0.46  

  829638    830312  direct      fr 3   0.74  0.25  
  829647    830312  direct      fr 3   0.75  0.16  
  829725    830312  direct      fr 3   0.80  0.68  
  829974    830312  direct      fr 3   0.83  0.13  
  829986    830312  direct      fr 3   0.83  0.03  

  830349    834737  complement  fr 2   0.75  0.00  
  830349    834674  complement  fr 2   0.76  0.02  
  830349    834611  complement  fr 2   0.77  0.37  
  830349    834569  complement  fr 2   0.77  0.81  
  830349    834566  complement  fr 2   0.77  0.72  

  834980    835498  direct      fr 2   0.76  0.75  
  835133    835498  direct      fr 2   0.81  0.00  
  835259    835498  direct      fr 2   0.73  0.11  
  835370    835498  direct      fr 2   0.60  0.16  

  835538    835852  complement  fr 1   0.73  0.00  
  835538    835828  complement  fr 1   0.74  0.17  
  835538    835783  complement  fr 1   0.71  0.12  
  835538    835759  complement  fr 1   0.69  0.09  

  837287    837709  direct      fr 2   0.52  0.56  
  837443    837709  direct      fr 2   0.52  0.21  

  841178    841495  direct      fr 2   0.53  0.85  

  841566    842360  direct      fr 3   0.57  0.01  
  841569    842360  direct      fr 3   0.57  0.02  
  841599    842360  direct      fr 3   0.59  0.28  
  841725    842360  direct      fr 3   0.61  0.00  
  841803    842360  direct      fr 3   0.67  0.04  
  841977    842360  direct      fr 3   0.72  0.00  
  842007    842360  direct      fr 3   0.69  0.09  

  842399    842731  complement  fr 1   0.60  0.04  
  842399    842680  complement  fr 1   0.66  0.12  
  842399    842671  complement  fr 1   0.64  0.30  
  842399    842650  complement  fr 1   0.61  0.03  

  844508    844693  direct      fr 2   0.60  0.93  
  844568    844693  direct      fr 2   0.72  0.12  
  844574    844693  direct      fr 2   0.70  0.15  

  844863    845585  direct      fr 3   0.52  0.50  

  845623    846492  complement  fr 3   0.65  0.71  
  845623    846453  complement  fr 3   0.64  0.23  
  845623    846297  complement  fr 3   0.56  0.80  

  846582    846929  complement  fr 2   0.52  0.51  

  848637    850037  direct      fr 3   0.59  0.01  
  848760    850037  direct      fr 3   0.61  0.06  
  848793    850037  direct      fr 3   0.60  0.00  
  848868    850037  direct      fr 3   0.63  0.20  
  849006    850037  direct      fr 3   0.66  0.12  
  849030    850037  direct      fr 3   0.65  0.00  

  851661    852638  direct      fr 3   0.68  0.21  
  851715    852638  direct      fr 3   0.70  0.68  
  851724    852638  direct      fr 3   0.70  0.24  
  851775    852638  direct      fr 3   0.68  0.01  
  851835    852638  direct      fr 3   0.71  0.82  

  853074    853286  direct      fr 3   0.57  0.23  

  853316    854005  direct      fr 2   0.73  0.29  
  853328    854005  direct      fr 2   0.75  0.07  
  853349    854005  direct      fr 2   0.75  0.22  
  853430    854005  direct      fr 2   0.73  0.03  
  853439    854005  direct      fr 2   0.73  0.01  

  854237    855238  direct      fr 2   0.60  0.94  
  854291    855238  direct      fr 2   0.63  0.01  
  854303    855238  direct      fr 2   0.62  0.00  
  854333    855238  direct      fr 2   0.63  0.00  
  854357    855238  direct      fr 2   0.65  0.61  
  854399    855238  direct      fr 2   0.67  0.28  
  854411    855238  direct      fr 2   0.67  0.00  
  854501    855238  direct      fr 2   0.75  0.09  
  854504    855238  direct      fr 2   0.75  0.09  
  854558    855238  direct      fr 2   0.75  0.62  

  855242    856270  direct      fr 2   0.63  0.67  
  855260    856270  direct      fr 2   0.64  0.98  
  855284    856270  direct      fr 2   0.65  0.69  
  855296    856270  direct      fr 2   0.66  0.17  
  855314    856270  direct      fr 2   0.65  0.00  
  855437    856270  direct      fr 2   0.61  0.37  

  856284    857480  direct      fr 3   0.54  0.02  
  856299    857480  direct      fr 3   0.55  0.14  
  856302    857480  direct      fr 3   0.55  0.09  
  856317    857480  direct      fr 3   0.56  0.76  
  856323    857480  direct      fr 3   0.56  0.79  
  856419    857480  direct      fr 3   0.53  0.35  
  856464    857480  direct      fr 3   0.51  0.00  

  858365    858877  direct      fr 2   0.52  0.00  
  858377    858877  direct      fr 2   0.53  0.02  
  858389    858877  direct      fr 2   0.54  0.01  
  858515    858877  direct      fr 2   0.62  0.00  
  858560    858877  direct      fr 2   0.71  0.26  
  858596    858877  direct      fr 2   0.79  0.09  
  858674    858877  direct      fr 2   0.81  0.36  
  858701    858877  direct      fr 2   0.79  0.06  
  858713    858877  direct      fr 2   0.77  0.12  

  858993    860810  direct      fr 3   0.51  0.01  
  859035    860810  direct      fr 3   0.52  0.91  
  859047    860810  direct      fr 3   0.52  0.63  
  859245    860810  direct      fr 3   0.51  0.62  

  860864    861043  direct      fr 2   0.66  0.58  
  860906    861043  direct      fr 2   0.68  0.07  

  862010    862306  complement  fr 1   0.52  0.65  
  862010    862291  complement  fr 1   0.51  0.03  

  862599    863294  complement  fr 2   0.53  0.91  
  862599    863075  complement  fr 2   0.50  0.00  
  862599    862997  complement  fr 2   0.54  0.95  

  863378    864610  complement  fr 1   0.58  0.97  
  863378    864601  complement  fr 1   0.58  0.98  
  863378    864526  complement  fr 1   0.58  0.00  
  863378    864499  complement  fr 1   0.59  0.00  
  863378    864484  complement  fr 1   0.59  0.00  
  863378    864439  complement  fr 1   0.62  0.44  
  863378    864352  complement  fr 1   0.64  0.06  
  863378    864295  complement  fr 1   0.64  0.03  
  863378    864274  complement  fr 1   0.64  0.18  
  863378    864229  complement  fr 1   0.64  0.01  

  864607    864954  complement  fr 3   0.56  0.57  
  864607    864849  complement  fr 3   0.68  0.22  

  865257    866606  direct      fr 3   0.67  0.02  
  865326    866606  direct      fr 3   0.71  0.00  
  865506    866606  direct      fr 3   0.74  0.00  
  865536    866606  direct      fr 3   0.74  0.07  
  865620    866606  direct      fr 3   0.74  0.90  
  865638    866606  direct      fr 3   0.75  0.76  
  865659    866606  direct      fr 3   0.76  0.00  

  868335    869033  direct      fr 3   0.55  0.05  

  869651    869968  direct      fr 2   0.62  0.21  

  871367    872668  direct      fr 2   0.50  0.01  
  871394    872668  direct      fr 2   0.52  0.00  
  871397    872668  direct      fr 2   0.52  0.00  
  871406    872668  direct      fr 2   0.52  0.00  
  871448    872668  direct      fr 2   0.54  0.00  
  871451    872668  direct      fr 2   0.54  0.00  
  871682    872668  direct      fr 2   0.52  0.55  
  871712    872668  direct      fr 2   0.51  0.63  
  871841    872668  direct      fr 2   0.51  0.40  

  871013    871282  complement  fr 1   0.61  0.00  
  871013    871246  complement  fr 1   0.68  0.33  
  871013    871240  complement  fr 1   0.68  0.85  

  876841    877731  direct      fr 1   0.52  0.04  
  876883    877731  direct      fr 1   0.51  0.11  
  876988    877731  direct      fr 1   0.53  0.07  
  877075    877731  direct      fr 1   0.56  0.07  
  877108    877731  direct      fr 1   0.54  0.22  

  877741    878922  direct      fr 1   0.57  0.31  
  877744    878922  direct      fr 1   0.57  0.35  
  877789    878922  direct      fr 1   0.60  0.05  
  877918    878922  direct      fr 1   0.59  0.00  
  877930    878922  direct      fr 1   0.59  0.00  
  877966    878922  direct      fr 1   0.59  0.21  
  878071    878922  direct      fr 1   0.65  0.20  
  878164    878922  direct      fr 1   0.64  0.03  

  879955    880248  direct      fr 1   0.54  0.57  
  880105    880248  direct      fr 1   0.61  0.01  
  880135    880248  direct      fr 1   0.53  0.22  

  879437    879565  complement  fr 1   0.52  0.91  

  881186    881986  direct      fr 2   0.56  0.22  
  881201    881986  direct      fr 2   0.56  0.59  
  881228    881986  direct      fr 2   0.56  0.76  

  881999    883189  direct      fr 2   0.51  0.02  
  882032    883189  direct      fr 2   0.53  0.04  
  882065    883189  direct      fr 2   0.54  0.01  
  882068    883189  direct      fr 2   0.54  0.03  
  882080    883189  direct      fr 2   0.55  0.27  
  882200    883189  direct      fr 2   0.54  0.00  
  882227    883189  direct      fr 2   0.53  0.00  
  882269    883189  direct      fr 2   0.53  0.96  

  883203    884360  direct      fr 3   0.51  0.03  
  883275    884360  direct      fr 3   0.54  0.00  
  883317    884360  direct      fr 3   0.56  0.67  
  883341    884360  direct      fr 3   0.57  0.01  
  883419    884360  direct      fr 3   0.60  0.59  
  883437    884360  direct      fr 3   0.60  0.86  
  883584    884360  direct      fr 3   0.62  0.40  
  883632    884360  direct      fr 3   0.60  0.04  

  885254    885886  direct      fr 2   0.54  0.06  
  885269    885886  direct      fr 2   0.56  0.01  
  885560    885886  direct      fr 2   0.53  0.01  
  885572    885886  direct      fr 2   0.51  0.03  

  887199    887318  complement  fr 2   0.63  0.58  

  889692    890474  complement  fr 2   0.57  0.00  
  889692    890426  complement  fr 2   0.61  0.00  
  889692    890306  complement  fr 2   0.68  0.05  
  889692    890150  complement  fr 2   0.76  0.48  
  889692    890138  complement  fr 2   0.77  0.12  
  889692    889907  complement  fr 2   0.77  0.31  
  889692    889901  complement  fr 2   0.77  0.92  

  894601    895611  complement  fr 3   0.68  0.00  
  894601    895605  complement  fr 3   0.69  0.00  
  894601    895578  complement  fr 3   0.71  0.03  
  894601    895560  complement  fr 3   0.72  0.22  
  894601    895542  complement  fr 3   0.73  0.28  
  894601    895533  complement  fr 3   0.73  0.15  
  894601    895485  complement  fr 3   0.75  0.21  
  894601    895449  complement  fr 3   0.77  0.02  
  894601    895296  complement  fr 3   0.79  0.72  
  894601    895254  complement  fr 3   0.78  0.04  

  896297    896710  direct      fr 2   0.52  0.20  
  896303    896710  direct      fr 2   0.52  0.02  
  896372    896710  direct      fr 2   0.58  0.95  
  896384    896710  direct      fr 2   0.59  0.50  
  896426    896710  direct      fr 2   0.62  0.03  
  896429    896710  direct      fr 2   0.62  0.06  
  896447    896710  direct      fr 2   0.60  0.08  

  896223    896312  complement  fr 2   0.54  0.72  

  897853    898734  direct      fr 1   0.59  0.63  
  897958    898734  direct      fr 1   0.63  0.06  
  898060    898734  direct      fr 1   0.71  0.06  
  898117    898734  direct      fr 1   0.74  0.36  
  898171    898734  direct      fr 1   0.75  0.39  

  898822    899406  direct      fr 1   0.55  0.05  
  898936    899406  direct      fr 1   0.60  0.05  
  898972    899406  direct      fr 1   0.57  0.09  
  899242    899406  direct      fr 1   0.60  0.11  

  899445    899636  complement  fr 2   0.52  0.43  

  900952    901662  direct      fr 1   0.50  0.53  
  900964    901662  direct      fr 1   0.51  0.52  
  900970    901662  direct      fr 1   0.51  0.75  
  901471    901662  direct      fr 1   0.57  0.80  

  901664    901978  direct      fr 2   0.56  0.88  
  901685    901978  direct      fr 2   0.61  0.84  
  901775    901978  direct      fr 2   0.52  0.01  

  902391    903314  direct      fr 3   0.52  0.58  
  902478    903314  direct      fr 3   0.52  0.44  
  902496    903314  direct      fr 3   0.51  0.09  

  903347    903499  complement  fr 1   0.60  0.26  

  904038    904556  direct      fr 3   0.60  0.96  
  904056    904556  direct      fr 3   0.61  0.96  
  904152    904556  direct      fr 3   0.63  0.10  
  904341    904556  direct      fr 3   0.73  0.52  
  904440    904556  direct      fr 3   0.62  0.16  

  904960    905820  direct      fr 1   0.50  0.02  

  909692    910156  complement  fr 1   0.53  0.00  
  909692    910144  complement  fr 1   0.54  0.04  
  909692    910111  complement  fr 1   0.58  0.44  
  909692    910069  complement  fr 1   0.62  0.13  
  909692    910042  complement  fr 1   0.59  0.57  
  909692    910006  complement  fr 1   0.55  0.10  

  910678    912000  direct      fr 1   0.58  0.01  
  910822    912000  direct      fr 1   0.65  0.19  
  910831    912000  direct      fr 1   0.65  0.58  
  910891    912000  direct      fr 1   0.65  0.05  
  911014    912000  direct      fr 1   0.61  0.09  
  911029    912000  direct      fr 1   0.60  0.00  

  912008    912232  complement  fr 1   0.57  0.88  
  912008    912214  complement  fr 1   0.64  0.71  
  912008    912199  complement  fr 1   0.67  0.12  
  912008    912133  complement  fr 1   0.59  0.48  

  912314    913066  direct      fr 2   0.84  0.70  
  912479    913066  direct      fr 2   0.87  0.00  
  912527    913066  direct      fr 2   0.86  0.04  
  912608    913066  direct      fr 2   0.84  0.88  

  913114    913389  direct      fr 1   0.74  0.03  
  913120    913389  direct      fr 1   0.77  0.04  
  913126    913389  direct      fr 1   0.77  0.44  
  913135    913389  direct      fr 1   0.80  0.67  

  914191    914496  direct      fr 1   0.60  0.00  
  914305    914496  direct      fr 1   0.65  0.03  
  914356    914496  direct      fr 1   0.54  0.78  

  914956    916326  direct      fr 1   0.50  0.79  
  915052    916326  direct      fr 1   0.50  0.19  
  915118    916326  direct      fr 1   0.52  0.00  
  915181    916326  direct      fr 1   0.55  0.85  
  915214    916326  direct      fr 1   0.55  0.58  
  915424    916326  direct      fr 1   0.53  0.66  
  915454    916326  direct      fr 1   0.53  0.00  
  915517    916326  direct      fr 1   0.56  0.29  
  915526    916326  direct      fr 1   0.56  0.80  
  915604    916326  direct      fr 1   0.57  0.08  

  916403    916651  complement  fr 1   0.51  0.84  
  916403    916522  complement  fr 1   0.59  0.44  
  916403    916510  complement  fr 1   0.54  0.71  

  917684    918862  complement  fr 1   0.82  0.04  
  917684    918829  complement  fr 1   0.81  0.19  
  917684    918676  complement  fr 1   0.78  0.01  

  919435    919599  direct      fr 1   0.53  0.22  
  919471    919599  direct      fr 1   0.54  0.01  

  920752    921639  direct      fr 1   0.57  0.06  
  920755    921639  direct      fr 1   0.57  0.02  
  920821    921639  direct      fr 1   0.62  0.15  
  920881    921639  direct      fr 1   0.61  0.31  
  920956    921639  direct      fr 1   0.57  0.28  

  928608    929384  complement  fr 2   0.79  0.40  
  928608    929045  complement  fr 2   0.83  0.71  
  928608    929042  complement  fr 2   0.83  0.14  
  928608    928958  complement  fr 2   0.79  0.02  

  931130    932902  direct      fr 2   0.70  0.04  
  931145    932902  direct      fr 2   0.70  0.06  
  931169    932902  direct      fr 2   0.71  0.01  
  931202    932902  direct      fr 2   0.73  0.03  
  931229    932902  direct      fr 2   0.74  0.43  
  931235    932902  direct      fr 2   0.74  0.60  
  931295    932902  direct      fr 2   0.74  0.08  
  931403    932902  direct      fr 2   0.73  0.54  
  931532    932902  direct      fr 2   0.70  0.27  

  932940    934295  complement  fr 2   0.50  0.90  
  932940    934265  complement  fr 2   0.50  0.83  
  932940    933455  complement  fr 2   0.52  0.07  
  932940    933383  complement  fr 2   0.54  0.39  
  932940    933107  complement  fr 2   0.61  0.95  

  934770    936221  complement  fr 2   0.92  0.24  
  934770    936161  complement  fr 2   0.94  0.72  
  934770    936026  complement  fr 2   0.93  0.01  
  934770    935699  complement  fr 2   0.93  0.01  
  934770    935687  complement  fr 2   0.94  0.23  
  934770    935651  complement  fr 2   0.96  0.72  

  937414    938412  direct      fr 1   0.85  0.39  
  937603    938412  direct      fr 1   0.88  0.00  
  937612    938412  direct      fr 1   0.88  0.00  
  937693    938412  direct      fr 1   0.87  0.04  

  939256    940392  direct      fr 1   0.55  0.75  
  939262    940392  direct      fr 1   0.55  0.32  
  939502    940392  direct      fr 1   0.55  0.00  
  939526    940392  direct      fr 1   0.55  0.00  
  939577    940392  direct      fr 1   0.58  0.73  
  939724    940392  direct      fr 1   0.62  0.08  
  939832    940392  direct      fr 1   0.63  0.02  

  940496    941032  direct      fr 2   0.62  0.35  
  940526    941032  direct      fr 2   0.66  0.83  
  940571    941032  direct      fr 2   0.66  0.25  
  940643    941032  direct      fr 2   0.60  0.01  

  943950    944330  direct      fr 3   0.67  0.57  
  944139    944330  direct      fr 3   0.78  0.54  

  945370    945852  direct      fr 1   0.64  0.73  
  945379    945852  direct      fr 1   0.66  0.81  
  945508    945852  direct      fr 1   0.62  0.55  
  945553    945852  direct      fr 1   0.59  0.47  

  945902    946618  direct      fr 2   0.53  0.01  
  945938    946618  direct      fr 2   0.56  0.57  
  945977    946618  direct      fr 2   0.55  0.77  

  946609    947322  direct      fr 1   0.55  0.46  
