                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM2732v1:Chromosome:1:580076:1 REF
Sequence file: seq.fna
Sequence length: 580076
GC Content:  31.69%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  158581    158772  complement  fr 3   0.57  0.16  

  159798    160100  direct      fr 3   0.72  1.00  
  159822    160100  direct      fr 3   0.78  1.00  
  159825    160100  direct      fr 3   0.78  1.00  
  160002    160100  direct      fr 3   0.65  0.09  

  160072    160263  complement  fr 3   0.53  0.18  
  160072    160221  complement  fr 3   0.57  0.42  
  160072    160212  complement  fr 3   0.57  0.56  

  160963    161391  direct      fr 1   0.67  0.62  
  161305    161391  direct      fr 1   0.54  0.00  

  161458    161856  direct      fr 1   0.54  0.22  
  161692    161856  direct      fr 1   0.73  0.18  
  161701    161856  direct      fr 1   0.71  0.02  

  161902    162435  direct      fr 1   0.81  0.58  
  162322    162435  direct      fr 1   0.51  0.03  

  162395    163237  direct      fr 2   0.51  0.00  
  162398    163237  direct      fr 2   0.51  0.00  
  162422    163237  direct      fr 2   0.53  0.94  
  162752    163237  direct      fr 2   0.61  0.70  
  162911    163237  direct      fr 2   0.52  0.22  
  162932    163237  direct      fr 2   0.50  0.01  

  163591    165387  direct      fr 1   0.65  0.68  
  163714    165387  direct      fr 1   0.65  0.02  
  163726    165387  direct      fr 1   0.64  0.03  
  163855    165387  direct      fr 1   0.63  0.36  
  163996    165387  direct      fr 1   0.60  0.49  

  165471    167129  direct      fr 3   0.67  0.80  
  165561    167129  direct      fr 3   0.68  0.00  
  165948    167129  direct      fr 3   0.65  0.06  
  166017    167129  direct      fr 3   0.67  0.34  
  166038    167129  direct      fr 3   0.67  0.11  
  166071    167129  direct      fr 3   0.67  0.39  

  168676    168807  direct      fr 1   0.53  0.22  

  169591    169815  direct      fr 1   0.54  0.20  
  169726    169815  direct      fr 1   0.55  0.01  

  176414    177181  direct      fr 2   0.79  0.04  
  177020    177181  direct      fr 2   0.53  0.07  

  177335    177556  direct      fr 2   0.50  0.87  

  177833    178276  direct      fr 2   0.66  0.30  
  177842    178276  direct      fr 2   0.67  0.12  
  177899    178276  direct      fr 2   0.67  0.09  

  178313    178447  direct      fr 2   0.75  0.86  

  178490    179068  direct      fr 2   0.61  0.53  
  178508    179068  direct      fr 2   0.61  0.01  
  178742    179068  direct      fr 2   0.53  0.38  

  179151    179834  direct      fr 3   0.51  0.23  
  179181    179834  direct      fr 3   0.53  0.01  
  179226    179834  direct      fr 3   0.56  0.70  
  179301    179834  direct      fr 3   0.62  0.03  
  179514    179834  direct      fr 3   0.56  0.00  
  179568    179834  direct      fr 3   0.58  0.93  
  179619    179834  direct      fr 3   0.50  0.05  

  179949    180266  direct      fr 3   0.84  0.06  

  180429    180746  direct      fr 3   0.89  0.80  
  180471    180746  direct      fr 3   0.87  0.00  

  181005    182864  direct      fr 3   0.87  0.20  
  181290    182864  direct      fr 3   0.91  0.09  
  181386    182864  direct      fr 3   0.91  0.01  
  181494    182864  direct      fr 3   0.90  0.03  

  182851    183189  direct      fr 1   0.57  0.35  
  182962    183189  direct      fr 1   0.58  0.01  

  183214    183639  direct      fr 1   0.61  0.50  

  184053    184862  direct      fr 3   0.66  0.94  
  184134    184862  direct      fr 3   0.70  0.11  
  184137    184862  direct      fr 3   0.70  0.07  
  184263    184862  direct      fr 3   0.68  0.00  

  185520    185915  direct      fr 3   0.56  0.18  
  185592    185915  direct      fr 3   0.67  0.49  
  185757    185915  direct      fr 3   0.69  0.93  
  185826    185915  direct      fr 3   0.58  0.09  

  187539    187793  direct      fr 3   0.80  0.41  

  188007    188471  direct      fr 3   0.71  0.68  
  188151    188471  direct      fr 3   0.74  0.12  
  188160    188471  direct      fr 3   0.74  0.09  
  188205    188471  direct      fr 3   0.70  0.00  

  188586    189326  direct      fr 3   0.68  0.23  
  188607    189326  direct      fr 3   0.70  0.12  
  188778    189326  direct      fr 3   0.74  0.01  
  188799    189326  direct      fr 3   0.73  0.00  
  188820    189326  direct      fr 3   0.72  0.05  

  190808    191143  direct      fr 2   0.76  0.95  
  190862    191143  direct      fr 2   0.80  0.02  
  190940    191143  direct      fr 2   0.73  0.72  

  191143    191778  direct      fr 1   0.53  0.85  
  191227    191778  direct      fr 1   0.60  0.97  
  191239    191778  direct      fr 1   0.60  0.99  

  191782    192102  direct      fr 1   0.64  0.38  
  191842    192102  direct      fr 1   0.77  0.89  
  191968    192102  direct      fr 1   0.67  0.33  
  192046    192102  direct      fr 1   0.75  0.81  

  192102    192959  direct      fr 3   0.50  0.33  
  192501    192959  direct      fr 3   0.63  0.01  
  192792    192959  direct      fr 3   0.58  0.01  

  193013    193222  direct      fr 2   0.59  0.89  
  193022    193222  direct      fr 2   0.57  0.61  

  193818    194468  direct      fr 3   0.56  0.39  
  193932    194468  direct      fr 3   0.53  0.09  
  193947    194468  direct      fr 3   0.53  0.13  
  193998    194468  direct      fr 3   0.56  0.67  
  194070    194468  direct      fr 3   0.52  0.03  

  194474    194668  direct      fr 2   0.54  0.05  

  194687    194860  direct      fr 2   0.51  0.25  
  194714    194860  direct      fr 2   0.62  0.99  
  194720    194860  direct      fr 2   0.62  0.99  
  194777    194860  direct      fr 2   0.55  0.01  
  194780    194860  direct      fr 2   0.55  0.01  

  194890    195084  direct      fr 1   0.53  0.53  
  194935    195084  direct      fr 1   0.58  0.11  

  195492    195716  direct      fr 3   0.61  0.29  

  195753    196121  direct      fr 3   0.72  0.90  
  195765    196121  direct      fr 3   0.74  0.99  
  195903    196121  direct      fr 3   0.70  0.18  
  195921    196121  direct      fr 3   0.68  0.00  
  196005    196121  direct      fr 3   0.55  0.43  

  196121    196447  direct      fr 2   0.81  0.49  
  196154    196447  direct      fr 2   0.79  0.39  
  196190    196447  direct      fr 2   0.78  0.09  

  196453    196743  direct      fr 1   0.55  0.38  
  196528    196743  direct      fr 1   0.66  0.15  
  196564    196743  direct      fr 1   0.70  0.72  

  197654    198070  direct      fr 2   0.55  0.42  
  197663    198070  direct      fr 2   0.55  0.24  

  198748    199152  direct      fr 1   0.57  0.52  

  200744    201037  direct      fr 2   0.54  0.01  
  200963    201037  direct      fr 2   0.86  0.52  

  201031    201675  direct      fr 1   0.56  0.35  
  201505    201675  direct      fr 1   0.51  0.09  

  201678    202424  direct      fr 3   0.81  0.96  
  202266    202424  direct      fr 3   0.51  0.47  

  202760    203017  direct      fr 2   0.55  0.01  

  203320    203499  direct      fr 1   0.53  0.14  
  203332    203499  direct      fr 1   0.50  0.06  

  203515    203844  direct      fr 1   0.62  0.58  
  203641    203844  direct      fr 1   0.62  0.00  
  203650    203844  direct      fr 1   0.62  0.01  
  203680    203844  direct      fr 1   0.55  0.25  

  203920    204501  direct      fr 1   0.50  0.00  
  203962    204501  direct      fr 1   0.51  0.05  
  204109    204501  direct      fr 1   0.59  0.01  
  204181    204501  direct      fr 1   0.57  0.51  
  204196    204501  direct      fr 1   0.56  0.03  

  204872    205684  direct      fr 2   0.64  0.24  
  205382    205684  direct      fr 2   0.66  0.16  
  205421    205684  direct      fr 2   0.62  0.00  
  205451    205684  direct      fr 2   0.58  0.67  

  205681    206595  direct      fr 1   0.63  0.56  
  205786    206595  direct      fr 1   0.70  0.01  
  206032    206595  direct      fr 1   0.71  0.68  
  206047    206595  direct      fr 1   0.71  0.05  
  206116    206595  direct      fr 1   0.67  0.17  

  207292    207591  complement  fr 3   0.51  0.32  
  207292    207453  complement  fr 3   0.64  0.96  
  207292    207447  complement  fr 3   0.64  0.94  

  207545    207850  direct      fr 2   0.60  0.02  
  207551    207850  direct      fr 2   0.60  0.02  
  207575    207850  direct      fr 2   0.65  0.09  
  207581    207850  direct      fr 2   0.67  0.09  
  207626    207850  direct      fr 2   0.73  0.16  
  207734    207850  direct      fr 2   0.72  0.20  

  209242    209598  direct      fr 1   0.65  0.12  

  209674    210318  direct      fr 1   0.66  0.09  
  209932    210318  direct      fr 1   0.77  0.44  

  211444    212070  direct      fr 1   0.54  0.02  
  211477    212070  direct      fr 1   0.58  0.65  

  212095    212259  direct      fr 1   0.65  0.22  

  212815    213549  direct      fr 1   0.80  0.13  
  212971    213549  direct      fr 1   0.79  0.84  
  213151    213549  direct      fr 1   0.74  0.50  

  215651    215881  direct      fr 2   0.52  0.14  

  216406    216678  direct      fr 1   0.59  0.09  
  216460    216678  direct      fr 1   0.55  0.58  

  216761    217090  direct      fr 2   0.61  0.94  

  217517    218221  direct      fr 2   0.70  0.26  
  217931    218221  direct      fr 2   0.58  0.02  
  218054    218221  direct      fr 2   0.65  0.29  
  218081    218221  direct      fr 2   0.60  0.07  

  218992    219465  direct      fr 1   0.52  0.12  

  220043    220165  direct      fr 2   0.55  0.96  

  220607    221374  direct      fr 2   0.55  0.97  
  220679    221374  direct      fr 2   0.56  0.22  
  220757    221374  direct      fr 2   0.58  0.01  
  220802    221374  direct      fr 2   0.63  0.87  
  220856    221374  direct      fr 2   0.63  0.02  
  220925    221374  direct      fr 2   0.58  0.30  

  222587    222691  direct      fr 2   0.54  0.15  

  222938    223078  direct      fr 2   0.56  0.90  

  223088    223360  direct      fr 2   0.51  0.32  
  223178    223360  direct      fr 2   0.73  0.90  
  223193    223360  direct      fr 2   0.74  0.97  
  223217    223360  direct      fr 2   0.71  0.07  

  223406    223561  direct      fr 2   0.59  0.87  

  224903    225904  direct      fr 2   0.68  0.02  
  224978    225904  direct      fr 2   0.73  0.00  
  225230    225904  direct      fr 2   0.76  0.25  
  225401    225904  direct      fr 2   0.72  0.68  

  227235    227618  direct      fr 3   0.68  0.01  
  227370    227618  direct      fr 3   0.83  0.03  
  227457    227618  direct      fr 3   0.76  0.76  

  227820    229067  direct      fr 3   0.69  0.29  
  227823    229067  direct      fr 3   0.68  0.07  
  227856    229067  direct      fr 3   0.68  0.00  

  232879    233034  direct      fr 1   0.53  0.88  
  232882    233034  direct      fr 1   0.53  0.93  
  232891    233034  direct      fr 1   0.57  0.99  

  233800    234444  direct      fr 1   0.57  0.95  
  233848    234444  direct      fr 1   0.57  0.01  

  235637    236062  direct      fr 2   0.69  0.65  

  236247    236621  direct      fr 3   0.66  0.00  
  236463    236621  direct      fr 3   0.65  0.06  
  236475    236621  direct      fr 3   0.62  0.01  

  236593    237096  complement  fr 3   0.69  0.20  
  236593    236868  complement  fr 3   0.77  0.74  
  236593    236820  complement  fr 3   0.72  0.03  

  237347    237913  direct      fr 2   0.86  0.93  
  237377    237913  direct      fr 2   0.91  0.96  
  237773    237913  direct      fr 2   0.76  0.00  

  239164    239616  direct      fr 1   0.75  0.33  
  239248    239616  direct      fr 1   0.80  0.70  
  239389    239616  direct      fr 1   0.78  0.45  

  239659    239817  direct      fr 1   0.64  0.99  
  239680    239817  direct      fr 1   0.64  0.03  

  240323    242068  direct      fr 2   0.59  0.10  
  240395    242068  direct      fr 2   0.61  0.09  
  240434    242068  direct      fr 2   0.60  0.77  
  240683    242068  direct      fr 2   0.61  0.03  

  242557    244569  direct      fr 1   0.61  0.98  
  242581    244569  direct      fr 1   0.61  0.02  
  243160    244569  direct      fr 1   0.55  0.01  
  243193    244569  direct      fr 1   0.56  0.00  
  243217    244569  direct      fr 1   0.57  0.11  
  243562    244569  direct      fr 1   0.51  0.01  
  243697    244569  direct      fr 1   0.50  0.10  
  244246    244569  direct      fr 1   0.53  0.17  
  244252    244569  direct      fr 1   0.54  0.43  
  244261    244569  direct      fr 1   0.56  0.84  

  244803    245456  complement  fr 2   0.50  0.38  
  244803    245279  complement  fr 2   0.58  0.66  
  244803    245228  complement  fr 2   0.54  0.18  

  246128    247426  direct      fr 2   0.52  0.81  
  246140    247426  direct      fr 2   0.52  0.63  
  246152    247426  direct      fr 2   0.53  0.49  
  246224    247426  direct      fr 2   0.53  0.58  
  246464    247426  direct      fr 2   0.53  0.15  
  246491    247426  direct      fr 2   0.52  0.00  

  247500    247565  direct      fr 3   0.65  0.69  
  247524    247565  direct      fr 3   0.52  0.00  

  247632    247910  direct      fr 3   0.51  0.12  

  250551    250796  direct      fr 3   0.76  0.88  

  250998    251396  direct      fr 3   0.61  0.18  
  251151    251396  direct      fr 3   0.57  0.31  

  252000    252587  direct      fr 3   0.68  0.90  
  252042    252587  direct      fr 3   0.72  0.03  
  252171    252587  direct      fr 3   0.75  0.11  
  252384    252587  direct      fr 3   0.66  0.12  
  252402    252587  direct      fr 3   0.63  0.10  

  253111    253995  direct      fr 1   0.56  0.11  
  253201    253995  direct      fr 1   0.58  0.16  
  253267    253995  direct      fr 1   0.57  0.05  
  253309    253995  direct      fr 1   0.55  0.15  
  253324    253995  direct      fr 1   0.55  0.10  

  253979    254602  direct      fr 2   0.53  0.02  
  254138    254602  direct      fr 2   0.54  0.53  
  254426    254602  direct      fr 2   0.74  0.25  
  254474    254602  direct      fr 2   0.65  0.33  

  254621    255040  direct      fr 2   0.65  0.84  
  254666    255040  direct      fr 2   0.73  0.09  
  254807    255040  direct      fr 2   0.81  0.78  
  254939    255040  direct      fr 2   0.64  0.12  

  255122    255592  direct      fr 2   0.55  0.14  
  255125    255592  direct      fr 2   0.55  0.11  
  255233    255592  direct      fr 2   0.60  0.00  
  255242    255592  direct      fr 2   0.62  0.03  
  255320    255592  direct      fr 2   0.58  0.01  
  255431    255592  direct      fr 2   0.63  0.77  
  255488    255592  direct      fr 2   0.57  0.44  

  255595    256458  direct      fr 1   0.65  0.05  
  255673    256458  direct      fr 1   0.70  0.93  
  255754    256458  direct      fr 1   0.68  0.32  
  255799    256458  direct      fr 1   0.67  0.00  

  256468    256761  direct      fr 1   0.56  0.03  
  256519    256761  direct      fr 1   0.67  0.38  
  256564    256761  direct      fr 1   0.69  0.52  
  256609    256761  direct      fr 1   0.60  0.01  

  258041    259159  direct      fr 2   0.71  0.82  
  258581    259159  direct      fr 2   0.51  0.01  

  259177    262329  direct      fr 1   0.85  0.84  
  259468    262329  direct      fr 1   0.86  0.20  
  260929    262329  direct      fr 1   0.85  0.91  
  261235    262329  direct      fr 1   0.90  0.98  
  261586    262329  direct      fr 1   0.92  0.35  

  263464    264045  direct      fr 1   0.53  0.73  
  263536    264045  direct      fr 1   0.52  0.59  
  263896    264045  direct      fr 1   0.52  0.86  

  264118    264594  direct      fr 1   0.68  0.99  
  264241    264594  direct      fr 1   0.57  0.44  
  264250    264594  direct      fr 1   0.57  0.31  
  264253    264594  direct      fr 1   0.58  0.63  

  264597    265292  direct      fr 3   0.67  0.84  
  264660    265292  direct      fr 3   0.71  0.04  
  265239    265292  direct      fr 3   0.88  0.07  
  265242    265292  direct      fr 3   0.88  0.02  

  265326    265637  direct      fr 3   0.59  0.97  

  265597    266043  direct      fr 1   0.70  0.00  
  265630    266043  direct      fr 1   0.74  0.01  
  265663    266043  direct      fr 1   0.81  0.85  

  266627    267091  direct      fr 2   0.63  0.10  
  266657    267091  direct      fr 2   0.67  0.10  
  266666    267091  direct      fr 2   0.69  0.06  
  266975    267091  direct      fr 2   0.89  0.22  
  267017    267091  direct      fr 2   0.83  0.23  

  267081    268010  direct      fr 3   0.54  0.06  
  267126    268010  direct      fr 3   0.57  0.19  
  267381    268010  direct      fr 3   0.53  0.88  

  267979    269247  direct      fr 1   0.53  0.08  
  268012    269247  direct      fr 1   0.54  0.10  
  268333    269247  direct      fr 1   0.51  0.17  
  268612    269247  direct      fr 1   0.54  0.59  
  268648    269247  direct      fr 1   0.53  0.19  
  268657    269247  direct      fr 1   0.52  0.46  

  269250    270140  direct      fr 3   0.69  0.89  
  269709    270140  direct      fr 3   0.54  0.03  
  269766    270140  direct      fr 3   0.54  0.07  

  271840    273117  direct      fr 1   0.54  0.90  
  271933    273117  direct      fr 1   0.53  0.00  
  271936    273117  direct      fr 1   0.53  0.02  
  271939    273117  direct      fr 1   0.53  0.06  

  273790    273972  direct      fr 1   0.55  0.99  

  274282    274653  direct      fr 1   0.53  0.02  
  274414    274653  direct      fr 1   0.65  0.67  

  274968    275135  direct      fr 3   0.65  0.10  

  275492    276163  direct      fr 2   0.76  0.03  
  275672    276163  direct      fr 2   0.71  0.00  
  275780    276163  direct      fr 2   0.75  0.27  

  276647    278275  direct      fr 2   0.57  0.85  
  276875    278275  direct      fr 2   0.59  0.37  
  276947    278275  direct      fr 2   0.60  0.62  
  277028    278275  direct      fr 2   0.60  0.45  
  277031    278275  direct      fr 2   0.60  0.54  

  278399    278812  direct      fr 2   0.50  0.00  
  278480    278812  direct      fr 2   0.58  0.14  

  279200    279499  direct      fr 2   0.55  0.05  
  279314    279499  direct      fr 2   0.68  0.62  

  279621    279806  direct      fr 3   0.59  0.02  

  279799    280644  direct      fr 1   0.58  0.00  
  279895    280644  direct      fr 1   0.62  0.01  
  279946    280644  direct      fr 1   0.59  0.26  

  282104    283327  direct      fr 2   0.59  0.00  
  282191    283327  direct      fr 2   0.63  0.42  
  282215    283327  direct      fr 2   0.64  0.27  
  282467    283327  direct      fr 2   0.60  0.48  
  282632    283327  direct      fr 2   0.51  0.25  

  283396    284373  direct      fr 1   0.74  0.45  
  283831    284373  direct      fr 1   0.80  0.03  

  284518    285783  direct      fr 1   0.81  0.09  
  284668    285783  direct      fr 1   0.80  0.02  
  284692    285783  direct      fr 1   0.81  0.01  
  284746    285783  direct      fr 1   0.84  0.21  
  284863    285783  direct      fr 1   0.84  0.01  

  285780    285998  complement  fr 2   0.53  0.12  
  285780    285938  complement  fr 2   0.58  0.96  

  286062    286256  complement  fr 2   0.56  0.03  

  287749    288234  direct      fr 1   0.60  0.02  
  287989    288234  direct      fr 1   0.63  0.61  

  288427    288747  direct      fr 1   0.53  0.25  
  288454    288747  direct      fr 1   0.53  0.40  

  289512    289730  direct      fr 3   0.81  0.06  
  289524    289730  direct      fr 3   0.83  0.02  
  289545    289730  direct      fr 3   0.81  0.21  

  291334    292098  direct      fr 1   0.56  0.93  
  291514    292098  direct      fr 1   0.51  0.39  

  292237    292596  direct      fr 1   0.68  0.41  

  292990    293445  direct      fr 1   0.66  0.00  
  293296    293445  direct      fr 1   0.58  0.07  

  293448    293945  direct      fr 3   0.54  0.17  
  293478    293945  direct      fr 3   0.58  0.10  
  293550    293945  direct      fr 3   0.52  0.01  
  293700    293945  direct      fr 3   0.51  0.58  

  294139    294783  direct      fr 1   0.74  0.97  
  294220    294783  direct      fr 1   0.72  0.01  
  294349    294783  direct      fr 1   0.75  0.30  
  294442    294783  direct      fr 1   0.71  0.08  

  294966    295151  direct      fr 3   0.57  0.57  

  296113    296628  complement  fr 3   0.87  0.07  
  296113    296535  complement  fr 3   0.84  0.00  
  296113    296295  complement  fr 3   0.66  0.04  

  296731    296943  complement  fr 3   0.64  0.52  

  298011    298049  complement  fr 2   0.85  0.00  

  298434    299063  complement  fr 2   0.51  0.51  
  298434    298832  complement  fr 2   0.58  0.49  
  298434    298661  complement  fr 2   0.69  0.19  
  298434    298601  complement  fr 2   0.70  0.75  

  299485    299658  complement  fr 3   0.58  0.77  

  299662    299913  complement  fr 3   0.56  0.07  

  299974    300411  complement  fr 3   0.63  0.04  
  299974    300120  complement  fr 3   0.54  0.51  

  300577    300804  complement  fr 3   0.53  0.76  

  301043    301261  complement  fr 1   0.69  0.17  
  301043    301258  complement  fr 1   0.67  0.52  

  301894    302154  complement  fr 3   0.51  0.71  

  302326    302865  complement  fr 3   0.61  0.65  
  302326    302841  complement  fr 3   0.63  0.86  

  302852    303847  complement  fr 1   0.70  0.03  
  302852    303514  complement  fr 1   0.80  0.19  
  302852    303328  complement  fr 1   0.80  0.63  

  304109    304825  complement  fr 1   0.51  0.08  
  304109    304822  complement  fr 1   0.52  0.05  
  304109    304816  complement  fr 1   0.52  0.01  
  304109    304717  complement  fr 1   0.55  0.38  
  304109    304642  complement  fr 1   0.55  0.01  
  304109    304627  complement  fr 1   0.56  0.02  
  304109    304591  complement  fr 1   0.60  0.05  

  306415    306654  direct      fr 1   0.76  0.33  

  307930    308370  direct      fr 1   0.70  0.71  

  308404    309009  direct      fr 1   0.81  0.52  
  308485    309009  direct      fr 1   0.85  0.79  
  308521    309009  direct      fr 1   0.84  0.10  
  308695    309009  direct      fr 1   0.75  0.20  

  309802    310050  direct      fr 1   0.85  0.38  
  309874    310050  direct      fr 1   0.86  0.36  
  309910    310050  direct      fr 1   0.84  0.15  

  310511    311146  direct      fr 2   0.76  0.56  
  310571    311146  direct      fr 2   0.84  0.77  
  310604    311146  direct      fr 2   0.82  0.24  
  310859    311146  direct      fr 2   0.78  0.26  

  312212    312808  direct      fr 2   0.63  0.39  
  312251    312808  direct      fr 2   0.62  0.15  

  315029    315232  direct      fr 2   0.55  0.06  
  315131    315232  direct      fr 2   0.57  0.12  

  315467    315697  direct      fr 2   0.66  0.99  

  315701    316063  direct      fr 2   0.68  0.00  

  316196    317308  direct      fr 2   0.76  0.13  
  316664    317308  direct      fr 2   0.64  0.00  
  316775    317308  direct      fr 2   0.61  0.01  

  317381    317824  direct      fr 2   0.74  0.08  
  317543    317824  direct      fr 2   0.67  0.01  
  317603    317824  direct      fr 2   0.62  0.69  

  318452    319207  direct      fr 2   0.68  0.07  
  318461    319207  direct      fr 2   0.67  0.31  
  318749    319207  direct      fr 2   0.50  0.00  

  319207    320061  direct      fr 1   0.79  0.99  
  319435    320061  direct      fr 1   0.81  0.78  
  319705    320061  direct      fr 1   0.69  0.06  
  319774    320061  direct      fr 1   0.62  0.00  

  320732    320929  direct      fr 2   0.69  0.40  
  320798    320929  direct      fr 2   0.72  0.50  

  321046    321324  direct      fr 1   0.67  0.90  
  321193    321324  direct      fr 1   0.65  0.03  

  321578    322414  complement  fr 1   0.81  0.38  
  321578    322135  complement  fr 1   0.82  0.01  
  321578    322129  complement  fr 1   0.82  0.04  
  321578    321853  complement  fr 1   0.79  0.03  

  322433    322822  complement  fr 1   0.56  0.01  
  322433    322810  complement  fr 1   0.58  0.00  
  322433    322807  complement  fr 1   0.58  0.00  

  322988    323131  complement  fr 1   0.54  0.27  
  322988    323128  complement  fr 1   0.54  0.04  

  323372    323803  complement  fr 1   0.71  0.02  

  324518    324703  complement  fr 1   0.96  0.76  
  324518    324601  complement  fr 1   0.95  0.30  

  324812    324934  complement  fr 1   0.54  0.40  

  326030    327052  complement  fr 1   0.72  0.38  
  326030    326872  complement  fr 1   0.80  0.86  
  326030    326689  complement  fr 1   0.78  0.44  
  326030    326551  complement  fr 1   0.72  0.01  

  327045    327431  complement  fr 2   0.56  0.33  

  327856    328308  complement  fr 3   0.63  0.04  
  327856    328305  complement  fr 3   0.63  0.19  
  327856    328209  complement  fr 3   0.77  0.02  
  327856    328152  complement  fr 3   0.75  0.26  
  327856    328149  complement  fr 3   0.75  0.40  
  327856    328116  complement  fr 3   0.72  0.00  

  328454    329467  complement  fr 1   0.73  0.00  
  328454    329287  complement  fr 1   0.69  0.34  
  328454    329239  complement  fr 1   0.70  0.04  
  328454    328906  complement  fr 1   0.70  0.05  
  328454    328903  complement  fr 1   0.70  0.09  

  329591    329827  complement  fr 1   0.71  0.98  
  329591    329740  complement  fr 1   0.58  0.02  
  329591    329713  complement  fr 1   0.64  0.00  

  329831    330985  complement  fr 1   0.93  0.81  
  329831    330772  complement  fr 1   0.92  0.02  
  329831    330769  complement  fr 1   0.92  0.03  

  331235    331459  complement  fr 1   0.70  0.88  
  331235    331432  complement  fr 1   0.74  0.06  
  331235    331420  complement  fr 1   0.73  0.03  

  331484    332215  complement  fr 1   0.84  0.73  
  331484    332170  complement  fr 1   0.88  0.13  
  331484    332101  complement  fr 1   0.87  0.06  
  331484    332023  complement  fr 1   0.85  0.94  

  332233    332604  complement  fr 3   0.62  0.13  
  332233    332469  complement  fr 3   0.67  0.04  
  332233    332454  complement  fr 3   0.71  0.04  
  332233    332391  complement  fr 3   0.68  0.02  
  332233    332346  complement  fr 3   0.55  0.03  

  332758    332868  complement  fr 3   0.53  0.03  

  333337    334419  complement  fr 3   0.74  0.14  
  333337    334401  complement  fr 3   0.76  0.18  
  333337    334122  complement  fr 3   0.76  0.00  
  333337    334119  complement  fr 3   0.76  0.00  
  333337    334095  complement  fr 3   0.76  0.01  

  334429    334773  complement  fr 3   0.60  0.82  
  334429    334764  complement  fr 3   0.62  0.58  
  334429    334758  complement  fr 3   0.62  0.39  
  334429    334566  complement  fr 3   0.80  0.68  

  334856    335398  complement  fr 1   0.54  0.97  
  334856    335278  complement  fr 1   0.57  0.96  
  334856    335266  complement  fr 1   0.58  0.96  
  334856    335074  complement  fr 1   0.56  0.00  

  336751    336957  direct      fr 1   0.65  0.08  
  336796    336957  direct      fr 1   0.57  0.44  
  336799    336957  direct      fr 1   0.57  0.46  

  338367    339755  direct      fr 3   0.58  0.70  
  338559    339755  direct      fr 3   0.57  0.52  
  338637    339755  direct      fr 3   0.54  0.01  
  338793    339755  direct      fr 3   0.51  0.35  

  339765    340022  direct      fr 3   0.54  0.54  

  340119    340262  direct      fr 3   0.72  0.64  
  340152    340262  direct      fr 3   0.68  0.98  

  340526    341182  complement  fr 1   0.59  0.06  

  341175    341972  complement  fr 2   0.75  0.00  
  341175    341921  complement  fr 2   0.80  0.07  
  341175    341696  complement  fr 2   0.81  0.00  
  341175    341381  complement  fr 2   0.59  0.16  
  341175    341351  complement  fr 2   0.54  0.00  

  342033    342464  complement  fr 2   0.73  0.12  
  342033    342185  complement  fr 2   0.64  0.16  

  343047    343703  complement  fr 2   0.86  0.28  
  343047    343676  complement  fr 2   0.89  0.95  
  343047    343601  complement  fr 2   0.88  0.13  
  343047    343202  complement  fr 2   0.68  0.33  

  344365    344850  complement  fr 3   0.82  0.76  

  345872    346633  direct      fr 2   0.60  0.01  
  345974    346633  direct      fr 2   0.59  0.01  
  346001    346633  direct      fr 2   0.61  0.01  
  346148    346633  direct      fr 2   0.65  0.06  
  346256    346633  direct      fr 2   0.61  0.01  
  346379    346633  direct      fr 2   0.57  0.65  

  347800    348009  direct      fr 1   0.51  0.24  
  347836    348009  direct      fr 1   0.61  0.07  

  348100    348258  direct      fr 1   0.67  0.39  

  348261    348773  direct      fr 3   0.72  0.01  
  348576    348773  direct      fr 3   0.76  0.07  
  348579    348773  direct      fr 3   0.78  0.04  
  348732    348773  direct      fr 3   0.84  0.03  

  348883    349137  direct      fr 1   0.67  0.88  
  349006    349137  direct      fr 1   0.65  0.32  

  351553    351825  direct      fr 1   0.51  0.01  
  351691    351825  direct      fr 1   0.62  0.00  

  351791    352054  complement  fr 1   0.65  0.60  
  351791    351904  complement  fr 1   0.53  0.14  

  352892    353035  complement  fr 1   0.54  0.11  

  354636    354848  direct      fr 3   0.58  0.96  

  357131    357214  direct      fr 2   0.50  0.02  

  357475    357714  complement  fr 3   0.55  0.03  

  358497    358613  complement  fr 2   0.52  0.04  

  358914    359312  complement  fr 2   0.65  0.20  

  359331    359765  complement  fr 2   0.78  0.50  

  360183    360365  complement  fr 2   0.57  0.17  
  360183    360329  complement  fr 2   0.61  0.52  

  360810    361385  complement  fr 2   0.60  0.05  

  361399    361581  complement  fr 3   0.56  0.99  

  361591    362022  complement  fr 3   0.53  0.01  
  361591    362016  complement  fr 3   0.54  0.00  
  361591    362010  complement  fr 3   0.54  0.00  
  361591    361974  complement  fr 3   0.58  0.91  
