                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM690v1:Chromosome:1:4016947:1 REF
Sequence file: seq.fna
Sequence length: 4016947
GC Content:  67.21%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Escherichia_coli_K_12_substr__MG1655
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  682298    684031  complement  fr 1   0.78  0.01  
  682298    683989  complement  fr 1   0.77  0.83  

  684231    684296  direct      fr 3   0.55  0.80  

  684666    686501  direct      fr 3   0.63  0.05  
  684702    686501  direct      fr 3   0.63  0.98  
  684750    686501  direct      fr 3   0.63  0.01  
  684789    686501  direct      fr 3   0.62  0.89  

  685620    685766  complement  fr 2   0.58  0.30  

  686975    687850  direct      fr 2   0.56  0.05  
  686993    687850  direct      fr 2   0.55  0.06  
  687077    687850  direct      fr 2   0.50  0.53  

  687847    688890  direct      fr 1   0.73  0.05  
  688045    688890  direct      fr 1   0.77  0.79  
  688084    688890  direct      fr 1   0.78  0.22  
  688087    688890  direct      fr 1   0.78  0.05  
  688102    688890  direct      fr 1   0.79  0.11  
  688129    688890  direct      fr 1   0.80  0.41  
  688306    688890  direct      fr 1   0.78  0.59  

  688901    691795  direct      fr 2   0.72  0.00  
  689039    691795  direct      fr 2   0.74  0.82  
  689105    691795  direct      fr 2   0.73  0.01  
  689147    691795  direct      fr 2   0.73  0.00  

  691792    692772  complement  fr 3   0.69  0.10  
  691792    692709  complement  fr 3   0.73  0.05  
  691792    692682  complement  fr 3   0.73  0.59  
  691792    692592  complement  fr 3   0.70  0.00  

  692769    692960  complement  fr 2   0.51  0.29  

  693187    693534  complement  fr 3   0.60  0.37  
  693187    693531  complement  fr 3   0.60  0.13  
  693187    693525  complement  fr 3   0.62  0.05  

  694489    695751  direct      fr 1   0.89  0.33  
  694513    695751  direct      fr 1   0.90  0.32  
  694519    695751  direct      fr 1   0.90  0.22  
  694543    695751  direct      fr 1   0.90  0.16  

  695628    697064  direct      fr 3   0.60  0.00  
  695748    697064  direct      fr 3   0.65  0.00  
  695847    697064  direct      fr 3   0.70  0.00  
  695850    697064  direct      fr 3   0.70  0.00  
  695856    697064  direct      fr 3   0.70  0.00  
  695919    697064  direct      fr 3   0.74  0.50  
  695985    697064  direct      fr 3   0.77  0.36  
  696033    697064  direct      fr 3   0.78  0.49  
  696036    697064  direct      fr 3   0.78  0.37  
  696075    697064  direct      fr 3   0.77  0.05  

  697061    697414  direct      fr 2   0.72  0.21  
  697079    697414  direct      fr 2   0.75  0.43  
  697103    697414  direct      fr 2   0.79  0.81  
  697109    697414  direct      fr 2   0.79  0.63  
  697112    697414  direct      fr 2   0.79  0.69  

  697476    698801  complement  fr 2   0.67  0.00  
  697476    698660  complement  fr 2   0.75  0.15  
  697476    698588  complement  fr 2   0.75  0.79  
  697476    698552  complement  fr 2   0.74  0.11  
  697476    698537  complement  fr 2   0.73  0.00  

  698671    699723  complement  fr 3   0.80  0.82  
  698671    699582  complement  fr 3   0.82  0.18  
  698671    699558  complement  fr 3   0.82  0.45  
  698671    699402  complement  fr 3   0.80  0.70  

  699720    702176  complement  fr 2   0.78  0.64  
  699720    702137  complement  fr 2   0.79  0.28  
  699720    702071  complement  fr 2   0.78  0.31  

  702173    702925  complement  fr 1   0.70  0.61  
  702173    702844  complement  fr 1   0.68  0.01  
  702173    702817  complement  fr 1   0.67  0.15  

  702935    703726  complement  fr 1   0.74  0.24  
  702935    703711  complement  fr 1   0.75  0.31  
  702935    703693  complement  fr 1   0.76  0.31  
  702935    703615  complement  fr 1   0.77  0.41  
  702935    703597  complement  fr 1   0.77  0.01  
  702935    703540  complement  fr 1   0.75  0.97  

  703860    704663  complement  fr 2   0.62  0.03  
  703860    704552  complement  fr 2   0.62  0.46  
  703860    704495  complement  fr 2   0.60  0.19  
  703860    704483  complement  fr 2   0.61  0.01  
  703860    704429  complement  fr 2   0.59  0.73  

  704751    705758  direct      fr 3   0.65  0.32  
  704835    705758  direct      fr 3   0.67  0.52  
  704904    705758  direct      fr 3   0.66  0.05  
  704913    705758  direct      fr 3   0.65  0.02  

  705857    707104  complement  fr 1   0.81  0.75  
  705857    707068  complement  fr 1   0.81  0.93  
  705857    707038  complement  fr 1   0.81  0.00  
  705857    707011  complement  fr 1   0.81  0.06  

  708546    708977  complement  fr 2   0.72  0.60  
  708546    708941  complement  fr 2   0.73  0.01  
  708546    708872  complement  fr 2   0.69  0.37  
  708546    708806  complement  fr 2   0.65  0.17  

  709495    709587  direct      fr 1   0.52  0.50  

  709514    710449  direct      fr 2   0.68  0.02  
  709535    710449  direct      fr 2   0.69  0.06  
  709595    710449  direct      fr 2   0.73  0.00  
  709652    710449  direct      fr 2   0.75  0.99  
  709664    710449  direct      fr 2   0.75  0.95  

  710582    711217  complement  fr 1   0.61  0.11  
  710582    711202  complement  fr 1   0.63  0.81  
  710582    711028  complement  fr 1   0.65  0.94  
  710582    710998  complement  fr 1   0.64  0.62  
  710582    710986  complement  fr 1   0.63  0.02  
  710582    710899  complement  fr 1   0.75  0.09  
  710582    710890  complement  fr 1   0.78  0.50  

  711214    711951  complement  fr 3   0.65  0.92  
  711214    711924  complement  fr 3   0.67  0.71  
  711214    711921  complement  fr 3   0.67  0.19  
  711214    711915  complement  fr 3   0.67  0.03  

  711890    712504  direct      fr 2   0.63  0.00  
  712007    712504  direct      fr 2   0.71  0.54  
  712046    712504  direct      fr 2   0.72  0.32  
  712100    712504  direct      fr 2   0.70  0.35  
  712124    712504  direct      fr 2   0.69  0.06  

  712901    714430  complement  fr 1   0.74  0.73  
  712901    714409  complement  fr 1   0.74  0.96  
  712901    714370  complement  fr 1   0.74  0.06  

  714443    715081  complement  fr 1   0.81  0.99  
  714443    715006  complement  fr 1   0.78  0.00  
  714443    715000  complement  fr 1   0.78  0.00  

  715078    716001  complement  fr 3   0.51  0.00  
  715078    715788  complement  fr 3   0.59  0.00  
  715078    715695  complement  fr 3   0.67  0.14  
  715078    715689  complement  fr 3   0.68  0.03  
  715078    715641  complement  fr 3   0.70  0.96  
  715078    715539  complement  fr 3   0.65  0.00  
  715078    715473  complement  fr 3   0.64  0.39  

  715867    717300  direct      fr 1   0.71  0.69  
  715954    717300  direct      fr 1   0.74  0.92  
  715966    717300  direct      fr 1   0.74  0.80  
  716035    717300  direct      fr 1   0.72  0.02  

  717326    717850  complement  fr 1   0.58  0.01  
  717326    717832  complement  fr 1   0.60  0.00  
  717326    717697  complement  fr 1   0.72  0.90  
  717326    717673  complement  fr 1   0.71  0.63  
  717326    717484  complement  fr 1   0.64  0.05  

  717756    719066  complement  fr 2   0.71  0.29  
  717756    718946  complement  fr 2   0.75  0.04  
  717756    718859  complement  fr 2   0.81  0.03  
  717756    718808  complement  fr 2   0.84  0.63  
  717756    718796  complement  fr 2   0.85  0.10  
  717756    718775  complement  fr 2   0.86  0.73  
  717756    718742  complement  fr 2   0.86  0.88  
  717756    718718  complement  fr 2   0.86  0.08  

  719248    719394  complement  fr 3   0.55  0.98  
  719248    719373  complement  fr 3   0.53  0.34  

  719275    721605  direct      fr 1   0.70  0.38  
  719419    721605  direct      fr 1   0.73  0.88  
  719422    721605  direct      fr 1   0.73  0.49  
  719443    721605  direct      fr 1   0.73  0.04  

  721674    722225  complement  fr 2   0.72  0.00  
  721674    722222  complement  fr 2   0.72  0.00  
  721674    722177  complement  fr 2   0.78  0.96  
  721674    722117  complement  fr 2   0.81  0.02  
  721674    722084  complement  fr 2   0.80  0.34  
  721674    722075  complement  fr 2   0.80  0.13  

  722530    722871  complement  fr 3   0.66  0.19  
  722530    722829  complement  fr 3   0.62  0.51  
  722530    722820  complement  fr 3   0.60  0.80  

  723136    725220  direct      fr 1   0.71  0.01  
  723169    725220  direct      fr 1   0.72  0.68  
  723172    725220  direct      fr 1   0.72  0.56  
  723514    725220  direct      fr 1   0.72  0.59  
  723517    725220  direct      fr 1   0.72  0.37  
  723556    725220  direct      fr 1   0.71  0.01  

  725745    728462  complement  fr 2   0.66  0.00  
  725745    728312  complement  fr 2   0.70  0.78  
  725745    728267  complement  fr 2   0.71  0.02  
  725745    728219  complement  fr 2   0.71  0.69  
  725745    728198  complement  fr 2   0.72  0.85  
  725745    728051  complement  fr 2   0.72  0.84  
  725745    727931  complement  fr 2   0.75  0.93  
  725745    727910  complement  fr 2   0.76  0.21  
  725745    727721  complement  fr 2   0.79  0.16  
  725745    727715  complement  fr 2   0.79  0.14  

  728484    730118  complement  fr 2   0.78  0.66  
  728484    729992  complement  fr 2   0.79  0.81  
  728484    729962  complement  fr 2   0.80  0.01  
  728484    729791  complement  fr 2   0.80  0.01  
  728484    729782  complement  fr 2   0.80  0.00  

  730199    730774  direct      fr 2   0.78  0.48  
  730280    730774  direct      fr 2   0.82  0.01  
  730529    730774  direct      fr 2   0.71  0.01  
  730607    730774  direct      fr 2   0.64  0.33  

  731288    731785  complement  fr 1   0.61  0.92  
  731288    731497  complement  fr 1   0.64  0.23  
  731288    731431  complement  fr 1   0.52  0.07  

  733069    734994  complement  fr 3   0.78  0.15  
  733069    734913  complement  fr 3   0.81  0.34  
  733069    734850  complement  fr 3   0.82  0.59  
  733069    734826  complement  fr 3   0.83  0.16  
  733069    734739  complement  fr 3   0.82  0.01  

  735581    735790  direct      fr 2   0.60  0.04  

  736646    736843  direct      fr 2   0.60  0.74  
  736667    736843  direct      fr 2   0.61  0.00  

  736995    737378  complement  fr 2   0.59  0.17  
  736995    737285  complement  fr 2   0.74  0.84  

  737560    737973  complement  fr 3   0.57  0.28  
  737560    737865  complement  fr 3   0.58  0.60  
  737560    737856  complement  fr 3   0.56  0.24  
  737560    737832  complement  fr 3   0.53  0.03  

  738073    739155  complement  fr 3   0.71  0.99  
  738073    739131  complement  fr 3   0.73  0.74  
  738073    739122  complement  fr 3   0.74  0.23  
  738073    739101  complement  fr 3   0.73  0.00  
  738073    738936  complement  fr 3   0.73  0.03  

  739152    741080  complement  fr 2   0.63  0.52  
  739152    740987  complement  fr 2   0.65  0.00  
  739152    740945  complement  fr 2   0.65  0.86  
  739152    740876  complement  fr 2   0.67  0.08  
  739152    740741  complement  fr 2   0.69  0.01  
  739152    740651  complement  fr 2   0.69  0.69  
  739152    740630  complement  fr 2   0.69  0.37  
  739152    740627  complement  fr 2   0.69  0.04  
  739152    740483  complement  fr 2   0.74  0.38  

  740838    741227  direct      fr 3   0.52  0.93  
  740853    741227  direct      fr 3   0.50  0.47  
  740856    741227  direct      fr 3   0.50  0.69  

  741188    741370  direct      fr 2   0.53  0.62  

  741491    742660  complement  fr 1   0.80  0.54  
  741491    742630  complement  fr 1   0.82  0.90  
  741491    742396  complement  fr 1   0.88  0.12  
  741491    742366  complement  fr 1   0.88  0.00  

  742803    743903  direct      fr 3   0.75  0.20  
  742980    743903  direct      fr 3   0.77  0.28  
  742992    743903  direct      fr 3   0.77  0.20  
  743037    743903  direct      fr 3   0.76  0.27  

  743908    744222  complement  fr 3   0.59  0.33  
  743908    744168  complement  fr 3   0.61  0.49  
  743908    744165  complement  fr 3   0.61  0.17  
  743908    744135  complement  fr 3   0.61  0.01  
  743908    744078  complement  fr 3   0.54  0.89  

  744262    744393  complement  fr 3   0.61  0.07  
  744262    744384  complement  fr 3   0.67  0.06  
  744262    744336  complement  fr 3   0.69  0.94  
  744262    744333  complement  fr 3   0.69  0.92  
  744262    744306  complement  fr 3   0.57  0.00  

  745106    745306  complement  fr 1   0.51  0.15  
  745106    745297  complement  fr 1   0.51  0.17  
  745106    745267  complement  fr 1   0.61  0.58  

  745857    746522  complement  fr 2   0.51  0.09  
  745857    746294  complement  fr 2   0.54  0.17  
  745857    745973  complement  fr 2   0.55  0.63  

  747188    747313  direct      fr 2   0.54  0.39  

  747988    748248  complement  fr 3   0.67  0.72  
  747988    748233  complement  fr 3   0.66  0.74  
  747988    748227  complement  fr 3   0.66  0.39  

  748424    749605  direct      fr 2   0.86  0.80  
  748427    749605  direct      fr 2   0.86  0.36  
  748469    749605  direct      fr 2   0.85  0.01  

  749566    751746  direct      fr 1   0.77  0.04  
  749605    751746  direct      fr 1   0.79  0.24  
  749659    751746  direct      fr 1   0.80  0.62  
  749695    751746  direct      fr 1   0.80  0.33  
  749701    751746  direct      fr 1   0.80  0.28  

  751912    753555  complement  fr 3   0.77  0.95  
  751912    753510  complement  fr 3   0.78  0.13  
  751912    753477  complement  fr 3   0.78  0.04  
  751912    753471  complement  fr 3   0.78  0.01  

  753613    753903  complement  fr 3   0.51  0.34  

  754078    754272  direct      fr 1   0.66  0.55  
  754081    754272  direct      fr 1   0.66  0.40  
  754090    754272  direct      fr 1   0.66  0.66  

  754291    754719  direct      fr 1   0.92  0.07  
  754360    754719  direct      fr 1   0.96  0.20  
  754462    754719  direct      fr 1   0.95  0.05  
  754483    754719  direct      fr 1   0.94  0.10  

  754920    755582  complement  fr 2   0.52  0.01  
  754920    755552  complement  fr 2   0.55  0.00  
  754920    755432  complement  fr 2   0.65  0.07  
  754920    755276  complement  fr 2   0.69  0.07  
  754920    755198  complement  fr 2   0.71  0.87  
  754920    755153  complement  fr 2   0.70  0.17  
  754920    755006  complement  fr 2   0.71  0.88  

  755010    755105  direct      fr 3   0.52  0.86  

  755633    757600  complement  fr 1   0.61  0.45  
  755633    757579  complement  fr 1   0.62  0.09  
  755633    757462  complement  fr 1   0.66  0.00  
  755633    757372  complement  fr 1   0.69  0.01  
  755633    757168  complement  fr 1   0.75  0.99  
  755633    757165  complement  fr 1   0.75  0.97  
  755633    756940  complement  fr 1   0.85  0.60  
  755633    756883  complement  fr 1   0.84  0.85  
  755633    756838  complement  fr 1   0.84  0.01  

  757097    757693  direct      fr 2   0.79  0.03  
  757217    757693  direct      fr 2   0.83  0.02  
  757331    757693  direct      fr 2   0.85  0.89  

  757766    758929  direct      fr 2   0.78  0.88  
  757775    758929  direct      fr 2   0.78  0.15  
  757877    758929  direct      fr 2   0.77  0.03  
  757910    758929  direct      fr 2   0.76  0.19  
  757928    758929  direct      fr 2   0.76  0.76  

  758985    759197  complement  fr 2   0.66  0.46  
  758985    759098  complement  fr 2   0.63  0.66  

  759003    760328  direct      fr 3   0.67  0.49  
  759006    760328  direct      fr 3   0.67  0.26  
  759024    760328  direct      fr 3   0.67  0.04  
  759072    760328  direct      fr 3   0.70  0.33  
  759087    760328  direct      fr 3   0.71  0.19  
  759183    760328  direct      fr 3   0.75  0.84  
  759225    760328  direct      fr 3   0.76  0.28  
  759294    760328  direct      fr 3   0.76  0.65  
  759321    760328  direct      fr 3   0.76  0.83  

  759464    759625  complement  fr 1   0.52  0.37  

  760428    761171  direct      fr 3   0.77  0.80  
  760452    761171  direct      fr 3   0.79  0.45  
  760746    761171  direct      fr 3   0.87  0.37  
  760866    761171  direct      fr 3   0.82  0.69  

  762963    763319  direct      fr 3   0.54  0.34  
  763020    763319  direct      fr 3   0.57  0.80  
  763104    763319  direct      fr 3   0.61  0.78  

  761331    763301  complement  fr 2   0.69  0.04  
  761331    763259  complement  fr 2   0.71  0.18  
  761331    763244  complement  fr 2   0.71  0.03  
  761331    763190  complement  fr 2   0.73  0.35  
  761331    763079  complement  fr 2   0.77  0.76  
  761331    762959  complement  fr 2   0.78  0.18  
  761331    762920  complement  fr 2   0.78  0.21  
  761331    762836  complement  fr 2   0.78  0.61  
  761331    762791  complement  fr 2   0.80  0.04  
  761331    762749  complement  fr 2   0.82  0.34  

  763357    764409  direct      fr 1   0.79  0.00  
  763366    764409  direct      fr 1   0.79  0.00  
  763402    764409  direct      fr 1   0.81  0.89  
  763492    764409  direct      fr 1   0.85  0.09  
  763516    764409  direct      fr 1   0.85  0.80  
  763630    764409  direct      fr 1   0.83  0.02  

  764097    765407  direct      fr 3   0.55  0.00  
  764163    765407  direct      fr 3   0.58  0.00  
  764217    765407  direct      fr 3   0.60  0.00  
  764469    765407  direct      fr 3   0.76  0.50  
  764496    765407  direct      fr 3   0.76  0.79  
  764532    765407  direct      fr 3   0.75  0.75  

  765461    766369  direct      fr 2   0.69  0.95  
  765620    766369  direct      fr 2   0.69  0.75  
  765713    766369  direct      fr 2   0.71  0.01  
  765917    766369  direct      fr 2   0.78  0.02  
  766001    766369  direct      fr 2   0.79  0.02  
  766058    766369  direct      fr 2   0.75  0.09  

  766431    767258  complement  fr 2   0.64  0.00  
  766431    767000  complement  fr 2   0.83  0.02  
  766431    766958  complement  fr 2   0.84  0.66  
  766431    766907  complement  fr 2   0.85  0.21  
  766431    766877  complement  fr 2   0.84  0.12  

  767113    767877  complement  fr 3   0.65  0.00  
  767113    767865  complement  fr 3   0.66  0.00  
  767113    767718  complement  fr 3   0.81  0.00  
  767113    767559  complement  fr 3   0.97  0.31  
  767113    767556  complement  fr 3   0.97  0.16  
  767113    767463  complement  fr 3   0.97  0.01  

  767766    770675  complement  fr 2   0.88  0.91  
  767766    770606  complement  fr 2   0.88  0.02  
  767766    770525  complement  fr 2   0.88  0.00  

  770989    772080  complement  fr 3   0.60  0.00  
  770989    771981  complement  fr 3   0.62  0.00  
  770989    771894  complement  fr 3   0.64  0.03  
  770989    771873  complement  fr 3   0.63  0.20  
  770989    771858  complement  fr 3   0.63  0.63  

  772483    773424  complement  fr 3   0.70  0.02  
  772483    773340  complement  fr 3   0.76  0.08  
  772483    773319  complement  fr 3   0.77  0.91  
  772483    773268  complement  fr 3   0.77  0.01  
  772483    773205  complement  fr 3   0.76  0.71  
  772483    773127  complement  fr 3   0.76  0.28  

  773424    773882  complement  fr 2   0.50  0.03  
  773424    773849  complement  fr 2   0.52  0.96  
  773424    773846  complement  fr 2   0.52  0.96  

  773907    774860  complement  fr 2   0.66  0.04  
  773907    774818  complement  fr 2   0.66  0.00  
  773907    774767  complement  fr 2   0.70  0.82  
  773907    774764  complement  fr 2   0.70  0.83  

  774914    775480  direct      fr 2   0.91  0.97  
  774938    775480  direct      fr 2   0.92  0.77  
  774962    775480  direct      fr 2   0.91  0.02  

  775671    775880  complement  fr 2   0.69  0.70  
  775671    775814  complement  fr 2   0.59  0.03  

  776040    776744  complement  fr 2   0.79  0.98  
  776040    776720  complement  fr 2   0.78  0.41  
  776040    776633  complement  fr 2   0.78  0.59  
  776040    776591  complement  fr 2   0.81  0.46  

  776741    777466  complement  fr 1   0.77  0.97  
  776741    777376  complement  fr 1   0.75  0.37  
  776741    777352  complement  fr 1   0.75  0.09  
  776741    777157  complement  fr 1   0.67  0.02  

  777565    778833  complement  fr 3   0.67  0.29  
  777565    778821  complement  fr 3   0.67  0.26  
  777565    778737  complement  fr 3   0.72  0.58  
  777565    778665  complement  fr 3   0.71  0.26  
  777565    778482  complement  fr 3   0.75  0.01  
  777565    778389  complement  fr 3   0.77  0.10  

  779131    779454  direct      fr 1   0.70  0.44  
  779134    779454  direct      fr 1   0.70  0.39  
  779272    779454  direct      fr 1   0.78  0.91  
  779308    779454  direct      fr 1   0.72  0.00  
  779338    779454  direct      fr 1   0.67  0.05  

  779582    781354  direct      fr 2   0.83  0.81  
  779606    781354  direct      fr 2   0.83  0.12  
  779624    781354  direct      fr 2   0.83  0.01  

  779810    780160  complement  fr 1   0.56  0.77  

  781563    782591  complement  fr 2   0.71  0.42  
  781563    782450  complement  fr 2   0.74  0.46  
  781563    782402  complement  fr 2   0.77  0.01  
  781563    782345  complement  fr 2   0.78  0.21  
  781563    782336  complement  fr 2   0.77  0.02  

  782962    784248  complement  fr 3   0.76  0.01  
  782962    784203  complement  fr 3   0.77  0.30  
  782962    784182  complement  fr 3   0.77  0.02  
  782962    784110  complement  fr 3   0.79  0.57  

  784354    785232  complement  fr 3   0.78  0.59  
  784354    785208  complement  fr 3   0.77  0.32  
  784354    785190  complement  fr 3   0.78  0.72  

  785370    786407  complement  fr 2   0.77  0.00  
  785370    786320  complement  fr 2   0.80  0.04  
  785370    786302  complement  fr 2   0.80  0.00  
  785370    786284  complement  fr 2   0.79  0.00  

  786565    787290  complement  fr 3   0.92  0.10  
  786565    787266  complement  fr 3   0.95  0.57  
  786565    787230  complement  fr 3   0.99  0.42  
  786565    787200  complement  fr 3   0.99  0.28  
  786565    787158  complement  fr 3   0.98  0.00  

  787414    787890  complement  fr 3   0.74  0.00  
  787414    787854  complement  fr 3   0.80  0.98  
  787414    787821  complement  fr 3   0.83  0.53  
  787414    787815  complement  fr 3   0.83  0.19  
  787414    787749  complement  fr 3   0.81  0.16  

  788094    789971  direct      fr 3   0.51  0.01  
  788118    789971  direct      fr 3   0.51  0.01  
  788124    789971  direct      fr 3   0.51  0.01  
  788211    789971  direct      fr 3   0.54  0.00  
  788331    789971  direct      fr 3   0.57  0.36  
  788745    789971  direct      fr 3   0.69  0.33  
  788934    789971  direct      fr 3   0.74  0.01  
  788937    789971  direct      fr 3   0.74  0.02  
  789039    789971  direct      fr 3   0.78  0.54  
  789096    789971  direct      fr 3   0.77  0.01  

  788226    788969  complement  fr 2   0.71  0.70  
  788226    788921  complement  fr 2   0.69  0.10  
  788226    788879  complement  fr 2   0.67  0.02  

  790171    792645  complement  fr 3   0.84  0.00  
  790171    792627  complement  fr 3   0.84  0.03  
  790171    792492  complement  fr 3   0.86  0.03  
  790171    792456  complement  fr 3   0.85  0.34  
  790171    792450  complement  fr 3   0.85  0.49  

  792780    794438  complement  fr 2   0.71  0.71  
  792780    794408  complement  fr 2   0.70  0.01  
  792780    794324  complement  fr 2   0.69  0.00  
  792780    794303  complement  fr 2   0.69  0.00  
  792780    794237  complement  fr 2   0.71  0.21  

  794831    795097  complement  fr 1   0.75  0.01  

  795180    796121  complement  fr 2   0.85  0.77  
  795180    796028  complement  fr 2   0.88  0.32  
  795180    796022  complement  fr 2   0.88  0.18  
  795180    796016  complement  fr 2   0.88  0.00  

  796121    796867  complement  fr 1   0.72  0.14  
  796121    796840  complement  fr 1   0.74  0.90  
  796121    796825  complement  fr 1   0.76  0.33  
  796121    796771  complement  fr 1   0.75  0.26  
  796121    796765  complement  fr 1   0.75  0.19  
  796121    796729  complement  fr 1   0.79  0.14  
  796121    796708  complement  fr 1   0.81  0.43  
  796121    796636  complement  fr 1   0.80  0.02  
  796121    796618  complement  fr 1   0.79  0.02  

  797075    797413  direct      fr 2   0.69  0.16  
  797141    797413  direct      fr 2   0.76  0.71  
  797165    797413  direct      fr 2   0.74  0.44  
  797219    797413  direct      fr 2   0.74  0.41  

  797572    798150  complement  fr 3   0.65  0.49  
  797572    797982  complement  fr 3   0.55  0.80  
  797572    797760  complement  fr 3   0.64  0.05  
  797572    797721  complement  fr 3   0.69  0.90  
  797572    797706  complement  fr 3   0.66  0.69  

  798746    798970  direct      fr 2   0.51  0.93  

  798967    799614  direct      fr 1   0.77  0.94  
  798976    799614  direct      fr 1   0.79  0.97  
  799012    799614  direct      fr 1   0.78  0.15  
  799060    799614  direct      fr 1   0.76  0.11  

  799836    800306  direct      fr 3   0.80  0.61  
  799866    800306  direct      fr 3   0.78  0.17  
  799881    800306  direct      fr 3   0.78  0.12  

  801254    802906  direct      fr 2   0.70  0.00  
  801269    802906  direct      fr 2   0.70  0.08  
  801428    802906  direct      fr 2   0.77  0.67  
  801461    802906  direct      fr 2   0.77  0.66  
  801470    802906  direct      fr 2   0.77  0.20  

  803075    803260  direct      fr 2   0.53  0.65  

  803287    804396  direct      fr 1   0.70  0.77  
  803293    804396  direct      fr 1   0.71  0.83  
  803374    804396  direct      fr 1   0.73  0.09  
  803440    804396  direct      fr 1   0.71  0.00  
  803653    804396  direct      fr 1   0.71  0.64  

  804406    805563  complement  fr 3   0.77  0.05  
  804406    805515  complement  fr 3   0.77  0.93  
  804406    805440  complement  fr 3   0.78  0.41  

  805656    809219  complement  fr 2   0.89  0.86  
  805656    809120  complement  fr 2   0.89  0.65  
  805656    809054  complement  fr 2   0.89  0.07  

  809333    811861  complement  fr 1   0.75  0.00  
  809333    811801  complement  fr 1   0.77  0.01  
  809333    811756  complement  fr 1   0.78  0.37  
  809333    811699  complement  fr 1   0.78  0.40  
  809333    811657  complement  fr 1   0.78  0.04  

  811916    813748  complement  fr 1   0.83  0.07  
  811916    813742  complement  fr 1   0.83  0.04  
  811916    813664  complement  fr 1   0.85  0.85  

  814504    814716  direct      fr 1   0.61  0.10  
  814546    814716  direct      fr 1   0.66  0.94  

  814730    815656  complement  fr 1   0.78  0.01  
  814730    815578  complement  fr 1   0.81  0.02  
  814730    815533  complement  fr 1   0.81  0.71  
  814730    815491  complement  fr 1   0.80  0.18  

  816459    818078  complement  fr 2   0.85  0.00  
  816459    817982  complement  fr 2   0.89  0.51  
  816459    817979  complement  fr 2   0.89  0.37  
  816459    817949  complement  fr 2   0.89  0.14  

  818420    820396  complement  fr 1   0.80  0.02  
  818420    820288  complement  fr 1   0.83  0.24  
  818420    820183  complement  fr 1   0.83  0.21  
  818420    820147  complement  fr 1   0.83  0.01  
  818420    820039  complement  fr 1   0.83  0.03  

  820651    821874  direct      fr 1   0.84  0.37  
  820657    821874  direct      fr 1   0.85  0.40  
  820921    821874  direct      fr 1   0.90  0.05  
  821041    821874  direct      fr 1   0.89  0.70  
  821062    821874  direct      fr 1   0.89  0.16  

  822127    823902  complement  fr 3   0.82  0.98  
  822127    823788  complement  fr 3   0.83  0.00  
  822127    823734  complement  fr 3   0.82  0.92  
  822127    823731  complement  fr 3   0.82  0.94  

  824523    825389  complement  fr 2   0.62  0.10  
  824523    825353  complement  fr 2   0.64  0.96  
  824523    825350  complement  fr 2   0.64  0.80  
  824523    825332  complement  fr 2   0.65  0.69  
  824523    825317  complement  fr 2   0.64  0.60  
  824523    825311  complement  fr 2   0.64  0.08  

  825523    826839  direct      fr 1   0.86  0.01  
  825583    826839  direct      fr 1   0.89  0.77  
  825589    826839  direct      fr 1   0.89  0.81  
  825616    826839  direct      fr 1   0.89  0.15  

  826842    827507  complement  fr 2   0.67  0.07  
  826842    827492  complement  fr 2   0.68  0.97  
  826842    827351  complement  fr 2   0.68  0.01  
  826842    827336  complement  fr 2   0.67  0.02  

  827668    828045  direct      fr 1   0.85  0.25  
  827713    828045  direct      fr 1   0.94  0.56  
  827728    828045  direct      fr 1   0.94  0.33  
  827788    828045  direct      fr 1   0.93  0.01  

  828042    828998  complement  fr 2   0.80  0.01  
  828042    828908  complement  fr 2   0.85  0.37  
  828042    828896  complement  fr 2   0.84  0.33  
  828042    828887  complement  fr 2   0.84  0.09  

  828995    830179  complement  fr 1   0.60  0.84  
  828995    830170  complement  fr 1   0.61  0.31  
  828995    830101  complement  fr 1   0.60  0.42  
  828995    830011  complement  fr 1   0.58  0.97  
  828995    829972  complement  fr 1   0.56  0.01  

  830352    831635  direct      fr 3   0.79  0.88  
  830358    831635  direct      fr 3   0.80  0.64  
  830376    831635  direct      fr 3   0.81  0.94  
  830472    831635  direct      fr 3   0.81  0.10  
  830481    831635  direct      fr 3   0.81  0.13  
  830505    831635  direct      fr 3   0.80  0.28  

  831799    832938  direct      fr 1   0.80  0.07  
  831808    832938  direct      fr 1   0.80  0.04  
  831823    832938  direct      fr 1   0.80  0.46  

  832949    833557  complement  fr 1   0.83  0.97  
  832949    833542  complement  fr 1   0.85  0.95  
  832949    833533  complement  fr 1   0.85  1.00  
  832949    833530  complement  fr 1   0.85  0.99  

  833550    835064  complement  fr 2   0.85  0.00  
  833550    835037  complement  fr 2   0.85  0.38  
  833550    834959  complement  fr 2   0.85  0.02  
  833550    834956  complement  fr 2   0.85  0.01  

