                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM59796v1:Chromosome:1:2764699:1 REF
Sequence file: seq.fna
Sequence length: 2764699
GC Content:  32.92%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  687311    687814  complement  fr 1   0.79  0.07  
  687311    687739  complement  fr 1   0.85  0.46  

  687974    689002  complement  fr 1   0.82  0.32  
  687974    688999  complement  fr 1   0.82  0.40  
  687974    688894  complement  fr 1   0.83  0.25  
  687974    688849  complement  fr 1   0.83  0.04  
  687974    688816  complement  fr 1   0.82  0.10  

  689294    690490  complement  fr 1   0.93  0.00  
  689294    690451  complement  fr 1   0.95  0.26  
  689294    690442  complement  fr 1   0.96  0.94  
  689294    690436  complement  fr 1   0.96  0.87  
  689294    690187  complement  fr 1   0.97  0.02  
  689294    690088  complement  fr 1   0.96  0.02  
  689294    690025  complement  fr 1   0.96  0.14  

  690429    691385  complement  fr 2   0.90  0.90  
  690429    691355  complement  fr 2   0.93  0.96  
  690429    691334  complement  fr 2   0.94  0.11  
  690429    691169  complement  fr 2   0.92  0.08  
  690429    691034  complement  fr 2   0.91  0.08  

  691551    692891  complement  fr 2   0.90  0.29  
  691551    692888  complement  fr 2   0.90  0.82  
  691551    692807  complement  fr 2   0.92  0.14  
  691551    692789  complement  fr 2   0.92  0.06  
  691551    692753  complement  fr 2   0.91  0.00  

  693260    694012  complement  fr 1   0.88  0.04  
  693260    693994  complement  fr 1   0.91  0.93  
  693260    693901  complement  fr 1   0.91  0.25  
  693260    693811  complement  fr 1   0.90  0.01  

  694031    694753  complement  fr 1   0.66  0.01  
  694031    694735  complement  fr 1   0.68  0.03  
  694031    694729  complement  fr 1   0.68  0.05  
  694031    694726  complement  fr 1   0.69  0.06  
  694031    694705  complement  fr 1   0.70  0.27  
  694031    694675  complement  fr 1   0.73  0.58  
  694031    694669  complement  fr 1   0.73  0.45  

  695388    695750  complement  fr 2   0.87  0.35  
  695388    695636  complement  fr 2   0.81  0.76  
  695388    695633  complement  fr 2   0.81  0.24  

  695912    698626  complement  fr 1   0.91  0.95  
  695912    698617  complement  fr 1   0.91  0.97  
  695912    698458  complement  fr 1   0.92  0.01  
  695912    698419  complement  fr 1   0.92  0.09  
  695912    698368  complement  fr 1   0.92  0.00  

  698630    700114  complement  fr 1   0.84  0.05  
  698630    700027  complement  fr 1   0.86  0.32  
  698630    700021  complement  fr 1   0.86  0.08  
  698630    699985  complement  fr 1   0.85  0.80  

  701702    702904  complement  fr 1   0.92  0.99  
  701702    702787  complement  fr 1   0.94  0.02  
  701702    702646  complement  fr 1   0.93  0.08  
  701702    702511  complement  fr 1   0.92  0.05  

  703089    703283  direct      fr 3   0.59  0.78  

  703572    703886  complement  fr 2   0.74  0.87  
  703572    703865  complement  fr 2   0.80  0.95  
  703572    703853  complement  fr 2   0.83  0.38  
  703572    703805  complement  fr 2   0.85  0.62  
  703572    703694  complement  fr 2   0.72  0.00  

  703905    704228  complement  fr 2   0.73  0.97  
  703905    704225  complement  fr 2   0.73  0.94  
  703905    704066  complement  fr 2   0.66  0.26  
  703905    704036  complement  fr 2   0.58  0.44  

  704225    705556  complement  fr 1   0.89  0.87  
  704225    705550  complement  fr 1   0.90  0.97  
  704225    705286  complement  fr 1   0.91  0.82  
  704225    705031  complement  fr 1   0.88  0.01  
  704225    705007  complement  fr 1   0.88  0.00  

  705540    706400  complement  fr 2   0.77  0.20  
  705540    706355  complement  fr 2   0.81  0.01  
  705540    706352  complement  fr 2   0.81  0.01  
  705540    706322  complement  fr 2   0.83  0.04  
  705540    706277  complement  fr 2   0.86  0.96  
  705540    706187  complement  fr 2   0.84  0.03  
  705540    706106  complement  fr 2   0.82  0.00  

  706534    707316  complement  fr 3   0.83  0.00  
  706534    707076  complement  fr 3   0.86  0.00  
  706534    706953  complement  fr 3   0.86  0.00  
  706534    706923  complement  fr 3   0.85  0.09  

  707335    708135  complement  fr 3   0.76  0.05  
  707335    708096  complement  fr 3   0.81  0.01  
  707335    708090  complement  fr 3   0.81  0.02  
  707335    707982  complement  fr 3   0.80  0.03  
  707335    707901  complement  fr 3   0.77  0.00  
  707335    707838  complement  fr 3   0.75  0.00  

  708187    708981  complement  fr 3   0.79  0.13  
  708187    708978  complement  fr 3   0.79  0.05  
  708187    708939  complement  fr 3   0.81  0.17  

  709038    709820  complement  fr 2   0.72  0.02  
  709038    709766  complement  fr 2   0.74  0.99  
  709038    709679  complement  fr 2   0.71  0.01  
  709038    709535  complement  fr 2   0.67  0.08  

  709839    710645  complement  fr 2   0.76  0.01  
  709839    710624  complement  fr 2   0.78  0.00  
  709839    710585  complement  fr 2   0.82  0.43  
  709839    710582  complement  fr 2   0.82  0.70  
  709839    710483  complement  fr 2   0.81  0.02  
  709839    710402  complement  fr 2   0.79  0.00  
  709839    710339  complement  fr 2   0.76  0.00  

  710685    711446  complement  fr 2   0.68  0.01  
  710685    711437  complement  fr 2   0.69  0.08  
  710685    711323  complement  fr 2   0.70  0.03  
  710685    711221  complement  fr 2   0.65  0.21  
  710685    711179  complement  fr 2   0.67  0.00  
  710685    711167  complement  fr 2   0.68  0.00  
  710685    711068  complement  fr 2   0.73  0.03  

  711491    712279  complement  fr 1   0.80  0.01  
  711491    712276  complement  fr 1   0.80  0.01  
  711491    712237  complement  fr 1   0.81  0.78  
  711491    712135  complement  fr 1   0.79  0.01  
  711491    712033  complement  fr 1   0.75  0.24  

  712324    713118  complement  fr 3   0.83  0.04  
  712324    712965  complement  fr 3   0.88  0.01  
  712324    712821  complement  fr 3   0.86  0.02  

  713149    713952  complement  fr 3   0.80  0.34  
  713149    713922  complement  fr 3   0.82  0.00  
  713149    713781  complement  fr 3   0.84  0.00  
  713149    713637  complement  fr 3   0.80  0.00  
  713149    713529  complement  fr 3   0.77  0.18  

  714280    714597  direct      fr 1   0.80  0.77  
  714289    714597  direct      fr 1   0.83  0.89  
  714322    714597  direct      fr 1   0.83  0.83  
  714451    714597  direct      fr 1   0.69  0.03  

  714706    716193  complement  fr 3   0.95  0.88  
  714706    716166  complement  fr 3   0.96  0.83  
  714706    716133  complement  fr 3   0.97  0.11  
  714706    716121  complement  fr 3   0.97  0.18  
  714706    715440  complement  fr 3   0.93  0.02  

  716215    716898  complement  fr 3   0.88  0.97  
  716215    716841  complement  fr 3   0.90  0.01  
  716215    716607  complement  fr 3   0.84  0.00  
  716215    716460  complement  fr 3   0.76  0.20  

  717281    718492  complement  fr 1   0.76  0.97  
  717281    718468  complement  fr 1   0.78  1.00  
  717281    718135  complement  fr 1   0.83  0.88  
  717281    718120  complement  fr 1   0.84  0.84  
  717281    718027  complement  fr 1   0.82  0.01  
  717281    717883  complement  fr 1   0.79  0.00  

  718485    720041  complement  fr 2   0.97  0.99  
  718485    719957  complement  fr 2   0.97  0.22  
  718485    719744  complement  fr 2   0.97  0.00  

  720305    720988  complement  fr 1   0.71  0.95  
  720305    720829  complement  fr 1   0.66  0.79  
  720305    720823  complement  fr 1   0.65  0.53  
  720305    720691  complement  fr 1   0.59  0.07  

  721354    722052  complement  fr 3   0.87  0.97  
  721354    721995  complement  fr 3   0.88  0.05  
  721354    721920  complement  fr 3   0.86  0.07  
  721354    721803  complement  fr 3   0.84  0.52  

  722429    723133  complement  fr 1   0.85  0.88  
  722429    723127  complement  fr 1   0.87  0.53  
  722429    723067  complement  fr 1   0.88  0.48  
  722429    723019  complement  fr 1   0.87  0.24  
  722429    722641  complement  fr 1   0.75  0.00  

  723466    724161  complement  fr 3   0.89  0.99  
  723466    724104  complement  fr 3   0.90  0.01  
  723466    723849  complement  fr 3   0.84  0.00  
  723466    723798  complement  fr 3   0.82  0.00  

  724607    725326  complement  fr 1   0.86  1.00  
  724607    725311  complement  fr 1   0.87  1.00  
  724607    725305  complement  fr 1   0.87  1.00  
  724607    725194  complement  fr 1   0.89  0.00  
  724607    724960  complement  fr 1   0.82  0.02  
  724607    724726  complement  fr 1   0.58  0.23  

  725675    726568  complement  fr 1   0.83  0.89  
  725675    726553  complement  fr 1   0.84  0.84  
  725675    726442  complement  fr 1   0.85  0.06  
  725675    726355  complement  fr 1   0.87  0.54  
  725675    726304  complement  fr 1   0.88  0.15  

  726917    727987  complement  fr 1   0.87  0.85  
  726917    727981  complement  fr 1   0.87  0.91  
  726917    727837  complement  fr 1   0.88  0.01  
  726917    727594  complement  fr 1   0.84  0.01  
  726917    727558  complement  fr 1   0.86  0.53  

  728278    729033  complement  fr 3   0.84  0.05  
  728278    728973  complement  fr 3   0.91  0.45  
  728278    728967  complement  fr 3   0.91  0.75  
  728278    728802  complement  fr 3   0.89  0.15  

  729259    729939  complement  fr 3   0.92  0.92  
  729259    729897  complement  fr 3   0.91  0.06  
  729259    729642  complement  fr 3   0.86  0.05  

  730411    731256  direct      fr 1   0.88  0.99  
  730420    731256  direct      fr 1   0.90  1.00  
  730585    731256  direct      fr 1   0.94  0.05  
  730606    731256  direct      fr 1   0.93  0.01  
  730618    731256  direct      fr 1   0.93  0.01  

  731308    731634  direct      fr 1   0.51  0.95  
  731332    731634  direct      fr 1   0.51  0.29  
  731527    731634  direct      fr 1   0.60  0.56  

  733250    733954  direct      fr 2   0.56  0.80  
  733340    733954  direct      fr 2   0.58  0.09  
  733355    733954  direct      fr 2   0.58  0.23  
  733448    733954  direct      fr 2   0.66  0.41  
  733607    733954  direct      fr 2   0.64  0.69  

  734995    736536  complement  fr 3   0.95  1.00  
  734995    736530  complement  fr 3   0.95  0.98  
  734995    736449  complement  fr 3   0.96  0.07  
  734995    736392  complement  fr 3   0.96  0.01  
  734995    736272  complement  fr 3   0.95  0.04  

  736561    738027  complement  fr 3   0.95  0.89  
  736561    737982  complement  fr 3   0.97  0.03  
  736561    737877  complement  fr 3   0.96  0.01  
  736561    737853  complement  fr 3   0.96  0.00  

  738065    739333  complement  fr 1   0.88  0.34  
  738065    739294  complement  fr 1   0.90  0.84  
  738065    739198  complement  fr 1   0.89  0.03  
  738065    739105  complement  fr 1   0.89  0.89  

  739333    739911  complement  fr 3   0.86  0.99  
  739333    739809  complement  fr 3   0.85  0.12  
  739333    739713  complement  fr 3   0.83  0.85  
  739333    739692  complement  fr 3   0.83  0.14  

  740424    740831  direct      fr 3   0.84  0.81  
  740604    740831  direct      fr 3   0.85  0.54  
  740712    740831  direct      fr 3   0.73  0.01  

  740974    741636  direct      fr 1   0.92  0.94  
  741247    741636  direct      fr 1   0.95  0.84  
  741328    741636  direct      fr 1   0.94  0.86  
  741331    741636  direct      fr 1   0.94  0.77  

  741754    742710  direct      fr 1   0.91  1.00  
  742081    742710  direct      fr 1   0.92  0.13  
  742111    742710  direct      fr 1   0.93  0.90  
  742114    742710  direct      fr 1   0.93  0.88  

  743679    745076  direct      fr 3   0.85  0.06  
  743688    745076  direct      fr 3   0.85  0.04  
  743727    745076  direct      fr 3   0.88  0.01  
  743751    745076  direct      fr 3   0.90  0.75  
  743754    745076  direct      fr 3   0.90  0.77  
  743787    745076  direct      fr 3   0.90  0.87  

  745156    745920  complement  fr 3   0.89  0.46  
  745156    745911  complement  fr 3   0.89  0.35  
  745156    745887  complement  fr 3   0.92  0.42  
  745156    745623  complement  fr 3   0.89  0.03  
  745156    745530  complement  fr 3   0.87  0.00  

  746403    746972  direct      fr 3   0.94  0.91  
  746694    746972  direct      fr 3   1.00  0.17  

  746988    748511  direct      fr 3   0.97  0.93  
  747036    748511  direct      fr 3   0.99  0.02  
  747123    748511  direct      fr 3   0.98  0.00  

  748637    748882  direct      fr 2   0.59  0.22  
  748691    748882  direct      fr 2   0.73  0.38  
  748706    748882  direct      fr 2   0.71  0.09  
  748751    748882  direct      fr 2   0.64  0.16  

  748955    749581  direct      fr 2   0.91  0.69  
  749147    749581  direct      fr 2   0.97  0.00  
  749210    749581  direct      fr 2   0.96  0.50  
  749252    749581  direct      fr 2   0.96  0.14  

  750300    750881  complement  fr 2   0.84  0.85  
  750300    750794  complement  fr 2   0.88  0.63  
  750300    750458  complement  fr 2   0.66  0.01  

  751307    751558  complement  fr 1   0.76  0.99  
  751307    751540  complement  fr 1   0.80  0.99  
  751307    751495  complement  fr 1   0.75  0.02  

  751858    752121  direct      fr 1   0.72  0.18  
  751864    752121  direct      fr 1   0.75  0.24  
  752014    752121  direct      fr 1   0.86  0.09  
  752050    752121  direct      fr 1   0.80  0.00  

  752258    752830  complement  fr 1   0.91  0.15  
  752258    752809  complement  fr 1   0.93  0.06  
  752258    752800  complement  fr 1   0.93  0.30  
  752258    752791  complement  fr 1   0.93  0.05  

  753011    753223  complement  fr 1   0.76  0.02  
  753011    753211  complement  fr 1   0.76  0.34  
  753011    753145  complement  fr 1   0.67  0.03  

  753748    754359  complement  fr 3   0.74  0.28  
  753748    753927  complement  fr 3   0.64  0.52  

  754719    754859  direct      fr 3   0.51  0.96  
  754731    754859  direct      fr 3   0.56  0.97  
  754758    754859  direct      fr 3   0.56  0.06  

  755317    756255  direct      fr 1   0.53  0.02  
  755356    756255  direct      fr 1   0.52  0.08  
  755518    756255  direct      fr 1   0.52  0.03  

  756532    756774  complement  fr 3   0.80  0.98  

  756826    757329  complement  fr 3   0.77  0.99  
  756826    757260  complement  fr 3   0.84  0.13  
  756826    757062  complement  fr 3   0.75  0.00  
  756826    757044  complement  fr 3   0.72  0.00  

  757350    757646  complement  fr 2   0.69  0.73  
  757350    757628  complement  fr 2   0.75  0.97  

  757890    758081  direct      fr 3   0.55  0.99  

  758167    759264  complement  fr 3   0.92  0.81  
  758167    759144  complement  fr 3   0.95  0.02  
  758167    759129  complement  fr 3   0.95  0.04  
  758167    759096  complement  fr 3   0.95  0.00  

  759509    760390  complement  fr 1   0.78  0.91  
  759509    760378  complement  fr 1   0.79  0.67  
  759509    760303  complement  fr 1   0.79  0.00  
  759509    760249  complement  fr 1   0.80  0.45  
  759509    760159  complement  fr 1   0.89  0.40  
  759509    759853  complement  fr 1   0.83  0.59  

  760544    761389  complement  fr 1   0.89  0.99  
  760544    761209  complement  fr 1   0.89  0.03  
  760544    761089  complement  fr 1   0.86  0.01  
  760544    761086  complement  fr 1   0.86  0.00  

  762051    763154  direct      fr 3   0.92  0.80  
  762267    763154  direct      fr 3   0.95  0.02  
  762486    763154  direct      fr 3   0.95  0.22  
  762717    763154  direct      fr 3   0.92  0.51  

  763151    764311  direct      fr 2   0.88  0.81  
  763175    764311  direct      fr 2   0.90  0.76  
  763199    764311  direct      fr 2   0.91  0.08  
  763658    764311  direct      fr 2   0.93  0.24  
  763673    764311  direct      fr 2   0.93  0.54  

  764280    766121  direct      fr 3   0.87  0.85  
  764871    766121  direct      fr 3   0.86  0.00  
  764904    766121  direct      fr 3   0.86  0.81  
  765156    766121  direct      fr 3   0.83  0.14  

  766118    768346  direct      fr 2   0.99  0.96  
  766511    768346  direct      fr 2   1.00  0.06  
  766673    768346  direct      fr 2   1.00  0.02  
  767288    768346  direct      fr 2   0.99  0.22  

  768389    769141  direct      fr 2   0.95  0.95  
  768545    769141  direct      fr 2   0.95  0.01  
  768947    769141  direct      fr 2   0.86  0.00  

  769224    770405  complement  fr 2   0.93  0.82  
  769224    770336  complement  fr 2   0.96  0.28  
  769224    770195  complement  fr 2   0.95  0.00  
  769224    770156  complement  fr 2   0.95  0.01  

  770944    772077  direct      fr 1   0.72  1.00  
  771049    772077  direct      fr 1   0.74  0.11  
  771109    772077  direct      fr 1   0.72  0.49  
  771130    772077  direct      fr 1   0.72  0.52  

  772464    773093  complement  fr 2   0.73  0.40  
  772464    773084  complement  fr 2   0.74  0.03  
  772464    772985  complement  fr 2   0.78  0.21  
  772464    772973  complement  fr 2   0.77  0.20  
  772464    772961  complement  fr 2   0.77  0.10  

  773093    773941  complement  fr 1   0.85  0.93  
  773093    773935  complement  fr 1   0.86  0.96  
  773093    773908  complement  fr 1   0.88  0.45  
  773093    773689  complement  fr 1   0.85  0.00  
  773093    773530  complement  fr 1   0.85  0.15  
  773093    773524  complement  fr 1   0.85  0.46  
  773093    773488  complement  fr 1   0.85  0.61  

  773960    774673  complement  fr 1   0.74  0.25  
  773960    774520  complement  fr 1   0.76  0.11  
  773960    774487  complement  fr 1   0.75  0.70  
  773960    774340  complement  fr 1   0.68  0.68  

  775113    775502  direct      fr 3   0.93  0.86  
  775200    775502  direct      fr 3   0.94  0.09  
  775206    775502  direct      fr 3   0.94  0.04  
  775287    775502  direct      fr 3   0.91  0.00  

  775596    775826  direct      fr 3   0.53  0.01  
  775611    775826  direct      fr 3   0.58  0.03  

  776065    776544  direct      fr 1   0.51  0.83  

  776896    778521  complement  fr 3   0.91  0.02  
  776896    778497  complement  fr 3   0.93  0.78  
  776896    778467  complement  fr 3   0.94  0.17  
  776896    778449  complement  fr 3   0.95  0.16  
  776896    778446  complement  fr 3   0.95  0.09  
  776896    778380  complement  fr 3   0.94  0.00  

  778478    779707  complement  fr 1   0.88  0.98  
  778478    779647  complement  fr 1   0.90  0.07  
  778478    779593  complement  fr 1   0.90  0.00  
  778478    779575  complement  fr 1   0.89  0.60  

  779704    780558  complement  fr 3   0.92  0.91  
  779704    780336  complement  fr 3   0.95  0.01  
  779704    780300  complement  fr 3   0.95  0.03  
  779704    780222  complement  fr 3   0.94  0.01  

  780825    781370  complement  fr 2   0.82  0.86  
  780825    781361  complement  fr 2   0.84  0.85  
  780825    781355  complement  fr 2   0.85  0.96  
  780825    781106  complement  fr 2   0.78  0.00  
  780825    781046  complement  fr 2   0.74  0.04  

  781618    782730  direct      fr 1   0.75  0.08  
  781711    782730  direct      fr 1   0.82  0.09  
  781735    782730  direct      fr 1   0.84  0.88  
  781762    782730  direct      fr 1   0.85  0.51  
  782053    782730  direct      fr 1   0.79  0.01  
  782056    782730  direct      fr 1   0.79  0.02  

  782789    783355  complement  fr 1   0.85  0.73  
  782789    783301  complement  fr 1   0.88  0.29  
  782789    783244  complement  fr 1   0.86  0.22  
  782789    783154  complement  fr 1   0.83  0.17  

  783369    784478  complement  fr 2   0.91  0.05  
  783369    784430  complement  fr 2   0.94  0.72  
  783369    784415  complement  fr 2   0.94  0.19  
  783369    784211  complement  fr 2   0.93  0.33  

  784444    785433  complement  fr 3   0.84  0.00  
  784444    785370  complement  fr 3   0.89  0.23  
  784444    785340  complement  fr 3   0.93  0.33  
  784444    785244  complement  fr 3   0.93  0.01  
  784444    784806  complement  fr 3   0.85  0.03  

  785682    787040  direct      fr 3   0.93  0.52  
  785832    787040  direct      fr 3   0.95  0.05  
  785925    787040  direct      fr 3   0.95  0.54  
  786006    787040  direct      fr 3   0.95  0.60  

  787123    787563  complement  fr 3   0.78  0.43  
  787123    787320  complement  fr 3   0.70  0.22  

  787667    789022  complement  fr 1   0.92  0.89  
  787667    788971  complement  fr 1   0.94  0.01  
  787667    788968  complement  fr 1   0.94  0.01  
  787667    788950  complement  fr 1   0.94  0.01  

  789129    789548  complement  fr 2   0.78  0.24  
  789129    789518  complement  fr 2   0.83  0.98  
  789129    789503  complement  fr 2   0.88  0.68  
  789129    789218  complement  fr 2   0.62  0.82  

  790138    791715  direct      fr 1   0.90  0.00  
  790261    791715  direct      fr 1   0.89  0.05  
  790507    791715  direct      fr 1   0.88  0.02  

  791720    792163  direct      fr 2   0.79  0.80  
  791852    792163  direct      fr 2   0.84  0.00  
  791978    792163  direct      fr 2   0.73  0.25  

  792156    792449  direct      fr 3   0.65  0.87  
  792165    792449  direct      fr 3   0.68  0.82  
  792210    792449  direct      fr 3   0.81  0.25  
  792219    792449  direct      fr 3   0.80  0.05  
  792288    792449  direct      fr 3   0.73  0.03  

  792464    793810  direct      fr 2   0.88  0.36  
  792686    793810  direct      fr 2   0.93  0.64  
  792764    793810  direct      fr 2   0.92  0.09  
  792776    793810  direct      fr 2   0.92  0.01  

  793904    794932  complement  fr 1   0.94  0.93  
  793904    794929  complement  fr 1   0.94  0.94  
  793904    794884  complement  fr 1   0.96  0.07  
  793904    794794  complement  fr 1   0.95  0.06  
  793904    794761  complement  fr 1   0.95  0.19  

  795245    796267  complement  fr 1   0.95  0.82  
  795245    796204  complement  fr 1   0.94  0.00  
  795245    796132  complement  fr 1   0.94  0.03  

  796245    797192  complement  fr 2   0.85  0.55  
  796245    797189  complement  fr 2   0.85  0.53  
  796245    797165  complement  fr 2   0.87  0.80  
  796245    797153  complement  fr 2   0.88  1.00  
  796245    797090  complement  fr 2   0.87  0.00  
  796245    797069  complement  fr 2   0.87  0.01  

  797179    797979  complement  fr 3   0.81  0.80  
  797179    797928  complement  fr 3   0.82  0.09  
  797179    797892  complement  fr 3   0.81  0.30  

  797980    798312  complement  fr 3   0.91  0.71  
  797980    798261  complement  fr 3   0.98  0.16  
  797980    798252  complement  fr 3   0.98  0.58  
  797980    798180  complement  fr 3   0.97  0.00  

  798346    799272  complement  fr 3   0.89  0.00  
  798346    799170  complement  fr 3   0.89  0.28  
  798346    799167  complement  fr 3   0.89  0.42  

  799649    800848  direct      fr 2   0.90  0.25  
  799730    800848  direct      fr 2   0.95  0.58  
  799814    800848  direct      fr 2   0.94  0.00  
  799913    800848  direct      fr 2   0.94  0.01  

  800921    801748  direct      fr 2   0.84  0.99  
  801041    801748  direct      fr 2   0.87  0.01  
  801380    801748  direct      fr 2   0.87  0.82  
  801482    801748  direct      fr 2   0.83  0.15  

  801990    804065  complement  fr 2   0.95  0.68  
  801990    804011  complement  fr 2   0.97  0.33  
  801990    804008  complement  fr 2   0.97  0.45  
  801990    804002  complement  fr 2   0.97  0.78  

  804411    805796  direct      fr 3   0.73  0.01  
  804435    805796  direct      fr 3   0.74  0.09  
  804483    805796  direct      fr 3   0.76  0.89  
  804546    805796  direct      fr 3   0.76  0.01  
  804648    805796  direct      fr 3   0.77  0.38  

  805532    805768  complement  fr 1   0.62  0.79  
  805532    805765  complement  fr 1   0.62  0.67  
  805532    805729  complement  fr 1   0.56  0.12  

  805927    806595  complement  fr 3   0.87  0.93  
  805927    806526  complement  fr 3   0.93  0.64  
  805927    806517  complement  fr 3   0.93  0.33  
  805927    806412  complement  fr 3   0.91  0.01  

  806735    807535  direct      fr 2   0.82  0.78  
  806885    807535  direct      fr 2   0.86  0.88  
  806954    807535  direct      fr 2   0.84  0.02  
  807152    807535  direct      fr 2   0.77  0.00  

  807812    808714  complement  fr 1   0.87  0.01  
  807812    808708  complement  fr 1   0.87  0.01  
  807812    808681  complement  fr 1   0.89  0.49  
  807812    808672  complement  fr 1   0.90  0.75  
  807812    808603  complement  fr 1   0.92  0.13  
  807812    808519  complement  fr 1   0.91  0.08  
  807812    808285  complement  fr 1   0.88  0.43  

  808830    809711  direct      fr 3   0.94  0.97  
  809052    809711  direct      fr 3   0.96  0.19  
  809229    809711  direct      fr 3   0.95  0.06  
  809262    809711  direct      fr 3   0.94  0.00  

  809742    811283  direct      fr 3   0.80  0.90  
  809751    811283  direct      fr 3   0.81  0.98  
  809811    811283  direct      fr 3   0.81  0.00  
  809946    811283  direct      fr 3   0.81  0.10  
  810210    811283  direct      fr 3   0.78  0.01  

  810647    810826  complement  fr 1   0.61  0.98  
  810647    810781  complement  fr 1   0.59  0.02  
  810647    810757  complement  fr 1   0.50  0.01  

  811388    812608  complement  fr 1   0.85  0.61  
  811388    812506  complement  fr 1   0.89  0.10  
  811388    812491  complement  fr 1   0.89  0.51  
  811388    812482  complement  fr 1   0.89  0.62  

  812619    813542  complement  fr 2   0.91  0.88  
  812619    813437  complement  fr 2   0.94  0.01  
  812619    813413  complement  fr 2   0.94  0.04  
  812619    813242  complement  fr 2   0.92  0.00  

  813517    814650  complement  fr 3   0.86  0.01  
  813517    814635  complement  fr 3   0.87  0.83  
  813517    814494  complement  fr 3   0.87  0.29  
  813517    814416  complement  fr 3   0.86  0.01  
  813517    814266  complement  fr 3   0.84  0.02  

  814978    816015  complement  fr 3   0.91  0.56  
  814978    816009  complement  fr 3   0.92  0.13  
  814978    816000  complement  fr 3   0.93  0.04  
  814978    815967  complement  fr 3   0.95  0.32  
  814978    815928  complement  fr 3   0.95  0.34  
  814978    815919  complement  fr 3   0.95  0.27  

  816217    816894  complement  fr 3   0.85  0.83  
  816217    816747  complement  fr 3   0.89  0.75  
  816217    816681  complement  fr 3   0.88  0.14  
  816217    816651  complement  fr 3   0.88  0.01  

  816907    817956  complement  fr 3   0.88  0.03  
  816907    817896  complement  fr 3   0.91  0.67  
  816907    817887  complement  fr 3   0.91  0.78  
  816907    817833  complement  fr 3   0.90  0.47  

  818205    819095  complement  fr 2   0.90  0.45  
  818205    818921  complement  fr 2   0.95  0.02  
  818205    818915  complement  fr 2   0.95  0.00  
  818205    818480  complement  fr 2   0.87  0.02  

  819709    820986  direct      fr 1   0.70  0.00  
  819784    820986  direct      fr 1   0.72  0.09  
  819796    820986  direct      fr 1   0.72  0.01  
  819925    820986  direct      fr 1   0.68  0.84  

  821202    822047  direct      fr 3   0.74  0.42  
  821223    822047  direct      fr 3   0.76  0.17  
  821352    822047  direct      fr 3   0.78  0.32  
  821355    822047  direct      fr 3   0.78  0.39  
  821391    822047  direct      fr 3   0.76  0.00  

  822263    822661  complement  fr 1   0.70  0.02  
  822263    822640  complement  fr 1   0.75  0.64  
  822263    822583  complement  fr 1   0.77  0.04  
  822263    822559  complement  fr 1   0.75  0.23  
  822263    822547  complement  fr 1   0.74  0.34  

  822811    823218  complement  fr 3   0.75  0.00  
  822811    823188  complement  fr 3   0.82  0.02  
  822811    823185  complement  fr 3   0.82  0.16  
  822811    823158  complement  fr 3   0.87  0.85  
  822811    823092  complement  fr 3   0.88  0.00  
  822811    823071  complement  fr 3   0.87  0.01  
  822811    822939  complement  fr 3   0.76  0.00  

  823836    824429  complement  fr 2   0.71  0.00  
  823836    824330  complement  fr 2   0.85  0.05  
  823836    824303  complement  fr 2   0.91  0.96  
  823836    824276  complement  fr 2   0.92  0.54  
  823836    824243  complement  fr 2   0.91  0.28  

  824314    824856  complement  fr 3   0.76  0.00  
  824314    824841  complement  fr 3   0.78  0.06  
  824314    824814  complement  fr 3   0.82  0.94  
  824314    824787  complement  fr 3   0.85  0.55  
  824314    824754  complement  fr 3   0.83  0.37  
  824314    824415  complement  fr 3   0.55  0.02  

  824863    825450  complement  fr 3   0.64  0.00  
  824863    825399  complement  fr 3   0.70  0.00  
  824863    825351  complement  fr 3   0.76  0.03  
  824863    825324  complement  fr 3   0.82  0.84  
  824863    825297  complement  fr 3   0.85  0.52  
  824863    825264  complement  fr 3   0.83  0.55  
  824863    825231  complement  fr 3   0.82  0.17  

  825335    825910  complement  fr 1   0.73  0.00  
  825335    825835  complement  fr 1   0.83  0.57  
  825335    825775  complement  fr 1   0.86  0.73  
  825335    825742  complement  fr 1   0.86  0.06  
  825335    825634  complement  fr 1   0.83  0.71  

  825846    826346  complement  fr 2   0.84  0.83  
  825846    826319  complement  fr 2   0.88  0.48  
  825846    826286  complement  fr 2   0.87  0.47  
  825846    826253  complement  fr 2   0.86  0.34  

  826478    826696  complement  fr 1   0.63  0.99  

  827588    828001  complement  fr 1   0.66  0.02  
  827588    827908  complement  fr 1   0.69  0.08  
  827588    827857  complement  fr 1   0.64  0.43  

  828474    828965  complement  fr 2   0.72  0.81  
  828474    828905  complement  fr 2   0.74  0.78  
  828474    828872  complement  fr 2   0.75  0.00  
  828474    828764  complement  fr 2   0.77  0.71  
  828474    828740  complement  fr 2   0.78  0.38  

