                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM52304v1:Chromosome:1:4043042:1 REF
Sequence file: seq.fna
Sequence length: 4043042
GC Content:  43.89%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Escherichia_coli_K_12_substr__MG1655
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
 1338880   1339386  direct      fr 1   0.59  0.89  

 1339389   1341038  direct      fr 3   0.56  0.00  
 1339407   1341038  direct      fr 3   0.57  0.43  
 1339416   1341038  direct      fr 3   0.57  0.83  
 1339434   1341038  direct      fr 3   0.58  0.69  
 1339467   1341038  direct      fr 3   0.58  0.02  
 1339539   1341038  direct      fr 3   0.58  0.45  
 1339602   1341038  direct      fr 3   0.58  0.17  

 1341126   1342085  direct      fr 3   0.52  0.16  
 1341135   1342085  direct      fr 3   0.52  0.15  
 1341189   1342085  direct      fr 3   0.55  0.82  
 1341267   1342085  direct      fr 3   0.54  0.34  
 1341348   1342085  direct      fr 3   0.50  0.00  
 1341375   1342085  direct      fr 3   0.51  0.14  
 1341537   1342085  direct      fr 3   0.56  0.69  

 1342157   1343182  direct      fr 2   0.50  0.00  
 1342238   1343182  direct      fr 2   0.54  0.11  
 1342256   1343182  direct      fr 2   0.55  0.34  
 1342286   1343182  direct      fr 2   0.57  0.72  
 1342370   1343182  direct      fr 2   0.56  0.71  
 1342394   1343182  direct      fr 2   0.55  0.71  
 1342421   1343182  direct      fr 2   0.55  0.02  

 1344247   1345071  direct      fr 1   0.54  0.28  
 1344253   1345071  direct      fr 1   0.55  0.08  
 1344283   1345071  direct      fr 1   0.56  0.21  
 1344355   1345071  direct      fr 1   0.56  0.01  
 1344394   1345071  direct      fr 1   0.54  0.08  
 1344424   1345071  direct      fr 1   0.52  0.13  

 1348030   1349229  direct      fr 1   0.50  0.02  
 1348123   1349229  direct      fr 1   0.55  0.00  
 1348384   1349229  direct      fr 1   0.56  0.48  
 1348447   1349229  direct      fr 1   0.55  0.71  
 1348612   1349229  direct      fr 1   0.50  0.58  

 1351294   1351533  direct      fr 1   0.66  0.92  
 1351309   1351533  direct      fr 1   0.63  0.40  

 1352093   1352410  direct      fr 2   0.59  0.05  
 1352135   1352410  direct      fr 2   0.66  0.27  
 1352144   1352410  direct      fr 2   0.69  0.19  
 1352153   1352410  direct      fr 2   0.72  0.73  
 1352180   1352410  direct      fr 2   0.72  0.57  
 1352189   1352410  direct      fr 2   0.71  0.44  

 1352481   1353383  direct      fr 3   0.61  0.06  
 1352493   1353383  direct      fr 3   0.61  0.39  
 1352757   1353383  direct      fr 3   0.76  0.08  
 1352868   1353383  direct      fr 3   0.76  0.02  
 1352949   1353383  direct      fr 3   0.75  0.64  

 1353839   1354012  direct      fr 2   0.64  0.59  
 1353863   1354012  direct      fr 2   0.63  0.46  

 1354259   1354387  complement  fr 1   0.63  0.37  

 1354610   1354738  direct      fr 2   0.52  0.90  

 1354794   1355984  complement  fr 2   0.53  0.99  
 1354794   1355912  complement  fr 2   0.54  0.34  
 1354794   1355846  complement  fr 2   0.54  0.01  
 1354794   1355822  complement  fr 2   0.53  0.01  
 1354794   1355717  complement  fr 2   0.51  0.15  

 1361000   1361194  direct      fr 2   0.51  0.66  
 1361036   1361194  direct      fr 2   0.55  0.63  
 1361060   1361194  direct      fr 2   0.53  0.18  

 1363621   1364031  direct      fr 1   0.53  0.08  
 1363711   1364031  direct      fr 1   0.60  0.36  

 1364921   1367209  complement  fr 1   0.54  0.01  
 1364921   1367032  complement  fr 1   0.58  0.30  
 1364921   1366882  complement  fr 1   0.60  0.05  
 1364921   1366759  complement  fr 1   0.60  0.25  
 1364921   1366744  complement  fr 1   0.60  0.42  
 1364921   1366663  complement  fr 1   0.59  0.10  

 1367625   1368554  complement  fr 2   0.50  0.34  

 1372040   1372534  complement  fr 1   0.52  0.93  
 1372040   1372480  complement  fr 1   0.50  0.22  

 1375866   1376285  direct      fr 3   0.50  0.01  
 1375884   1376285  direct      fr 3   0.52  0.90  
 1375899   1376285  direct      fr 3   0.54  0.97  
 1375938   1376285  direct      fr 3   0.52  0.00  
 1376022   1376285  direct      fr 3   0.55  0.41  
 1376034   1376285  direct      fr 3   0.57  0.57  

 1376377   1376889  direct      fr 1   0.57  0.01  
 1376395   1376889  direct      fr 1   0.58  0.01  
 1376599   1376889  direct      fr 1   0.72  0.22  

 1377614   1378969  direct      fr 2   0.57  0.55  
 1377626   1378969  direct      fr 2   0.57  0.59  
 1377725   1378969  direct      fr 2   0.61  0.81  
 1377746   1378969  direct      fr 2   0.63  0.07  
 1377806   1378969  direct      fr 2   0.63  0.45  
 1377881   1378969  direct      fr 2   0.63  0.59  
 1377890   1378969  direct      fr 2   0.63  0.82  
 1377926   1378969  direct      fr 2   0.61  0.09  

 1379012   1379179  complement  fr 1   0.58  0.99  
 1379012   1379167  complement  fr 1   0.55  0.98  

 1403276   1403524  direct      fr 2   0.56  0.06  
 1403360   1403524  direct      fr 2   0.55  0.09  

 1404842   1405294  complement  fr 1   0.56  0.86  

 1411762   1411977  complement  fr 3   0.50  0.03  
 1411762   1411890  complement  fr 3   0.57  0.53  

 1417229   1419439  complement  fr 1   0.60  0.00  
 1417229   1419358  complement  fr 1   0.63  0.00  
 1417229   1419328  complement  fr 1   0.63  0.02  
 1417229   1419280  complement  fr 1   0.65  0.00  
 1417229   1419253  complement  fr 1   0.65  0.39  
 1417229   1419205  complement  fr 1   0.67  0.05  
 1417229   1419199  complement  fr 1   0.67  0.22  
 1417229   1419031  complement  fr 1   0.64  0.01  
 1417229   1419022  complement  fr 1   0.64  0.00  

 1421457   1421708  direct      fr 3   0.62  0.15  
 1421490   1421708  direct      fr 3   0.64  0.18  
 1421505   1421708  direct      fr 3   0.66  0.11  
 1421523   1421708  direct      fr 3   0.70  0.20  
 1421583   1421708  direct      fr 3   0.56  0.01  

 1421923   1422150  direct      fr 1   0.61  0.06  
 1422010   1422150  direct      fr 1   0.58  0.15  

 1433155   1434885  direct      fr 1   0.52  0.84  
 1433233   1434885  direct      fr 1   0.52  0.06  
 1433335   1434885  direct      fr 1   0.53  0.01  
 1433368   1434885  direct      fr 1   0.55  0.99  
 1433398   1434885  direct      fr 1   0.55  0.13  
 1433452   1434885  direct      fr 1   0.54  0.84  
 1433458   1434885  direct      fr 1   0.54  0.77  

 1435466   1436383  direct      fr 2   0.53  0.87  
 1435586   1436383  direct      fr 2   0.52  0.56  
 1436216   1436383  direct      fr 2   0.63  0.94  
 1436252   1436383  direct      fr 2   0.61  0.06  

 1439088   1440887  direct      fr 3   0.52  0.02  
 1439100   1440887  direct      fr 3   0.52  0.01  
 1439193   1440887  direct      fr 3   0.55  0.34  
 1439223   1440887  direct      fr 3   0.55  0.98  
 1439247   1440887  direct      fr 3   0.56  0.01  
 1439373   1440887  direct      fr 3   0.55  0.01  
 1439379   1440887  direct      fr 3   0.56  0.01  
 1439430   1440887  direct      fr 3   0.57  0.97  
 1439469   1440887  direct      fr 3   0.57  0.06  
 1439592   1440887  direct      fr 3   0.57  0.77  

 1441126   1441251  direct      fr 1   0.54  0.64  
 1441135   1441251  direct      fr 1   0.52  0.42  

 1441251   1442963  direct      fr 3   0.63  0.75  
 1441515   1442963  direct      fr 3   0.62  0.08  
 1441542   1442963  direct      fr 3   0.63  0.07  
 1441578   1442963  direct      fr 3   0.65  0.48  
 1441590   1442963  direct      fr 3   0.65  0.88  
 1441602   1442963  direct      fr 3   0.66  0.96  
 1441617   1442963  direct      fr 3   0.65  0.85  
 1441701   1442963  direct      fr 3   0.63  0.02  

 1443147   1443293  direct      fr 3   0.57  0.81  

 1447370   1448200  direct      fr 2   0.50  0.10  
 1447382   1448200  direct      fr 2   0.51  0.34  
 1447421   1448200  direct      fr 2   0.53  0.02  
 1447526   1448200  direct      fr 2   0.52  0.11  
 1447556   1448200  direct      fr 2   0.50  0.02  

 1455980   1456117  direct      fr 2   0.56  0.50  
 1455989   1456117  direct      fr 2   0.61  0.66  

 1459847   1460437  direct      fr 2   0.51  0.93  
 1459880   1460437  direct      fr 2   0.51  0.83  
 1460084   1460437  direct      fr 2   0.50  0.05  

 1467246   1467497  direct      fr 3   0.58  0.56  
 1467252   1467497  direct      fr 3   0.58  0.45  

 1470574   1471284  direct      fr 1   0.63  0.01  
 1470580   1471284  direct      fr 1   0.64  0.00  
 1470583   1471284  direct      fr 1   0.64  0.00  
 1470649   1471284  direct      fr 1   0.71  0.98  
 1470787   1471284  direct      fr 1   0.79  0.62  
 1470823   1471284  direct      fr 1   0.78  0.11  
 1470910   1471284  direct      fr 1   0.73  0.33  

 1473862   1474404  direct      fr 1   0.51  0.94  
 1473874   1474404  direct      fr 1   0.52  0.28  
 1473904   1474404  direct      fr 1   0.56  0.12  
 1473958   1474404  direct      fr 1   0.55  0.85  
 1473979   1474404  direct      fr 1   0.54  0.55  

 1478793   1480085  direct      fr 3   0.52  0.11  
 1478877   1480085  direct      fr 3   0.54  0.16  
 1479090   1480085  direct      fr 3   0.56  0.21  
 1479099   1480085  direct      fr 3   0.56  0.24  
 1479141   1480085  direct      fr 3   0.54  0.02  

 1480567   1481040  direct      fr 1   0.55  0.16  
 1480624   1481040  direct      fr 1   0.62  0.59  
 1480729   1481040  direct      fr 1   0.78  0.86  
 1480735   1481040  direct      fr 1   0.78  0.87  
 1480741   1481040  direct      fr 1   0.80  0.70  
 1480816   1481040  direct      fr 1   0.73  0.12  
 1480843   1481040  direct      fr 1   0.70  0.04  

 1487419   1487709  direct      fr 1   0.57  0.34  
 1487428   1487709  direct      fr 1   0.58  0.83  
 1487464   1487709  direct      fr 1   0.59  0.52  
 1487485   1487709  direct      fr 1   0.55  0.36  

 1487760   1488899  direct      fr 3   0.51  0.62  
 1487778   1488899  direct      fr 3   0.52  0.73  

 1490857   1492764  direct      fr 1   0.66  0.00  
 1490938   1492764  direct      fr 1   0.68  0.01  
 1491154   1492764  direct      fr 1   0.68  0.42  
 1491160   1492764  direct      fr 1   0.68  0.54  
 1491229   1492764  direct      fr 1   0.67  0.89  

 1493365   1493490  direct      fr 1   0.52  0.11  
 1493389   1493490  direct      fr 1   0.53  0.73  

 1493974   1495596  direct      fr 1   0.59  0.02  
 1494109   1495596  direct      fr 1   0.64  0.69  
 1494145   1495596  direct      fr 1   0.64  0.40  
 1494151   1495596  direct      fr 1   0.64  0.22  
 1494214   1495596  direct      fr 1   0.63  0.19  
 1494223   1495596  direct      fr 1   0.63  0.08  
 1494232   1495596  direct      fr 1   0.62  0.00  

 1496598   1497128  complement  fr 2   0.55  0.94  
 1496598   1497104  complement  fr 2   0.54  0.57  
 1496598   1497095  complement  fr 2   0.53  0.46  

 1498175   1499080  complement  fr 1   0.53  0.28  
 1498175   1499059  complement  fr 1   0.54  0.86  
 1498175   1499029  complement  fr 1   0.54  0.74  
 1498175   1498987  complement  fr 1   0.52  0.50  
 1498175   1498975  complement  fr 1   0.51  0.03  

 1507554   1507760  direct      fr 3   0.61  0.83  

 1509324   1509503  direct      fr 3   0.58  0.15  

 1509927   1511042  direct      fr 3   0.57  0.34  
 1510032   1511042  direct      fr 3   0.59  0.70  
 1510047   1511042  direct      fr 3   0.59  0.12  
 1510083   1511042  direct      fr 3   0.59  0.23  
 1510092   1511042  direct      fr 3   0.59  0.33  

 1511046   1512023  direct      fr 3   0.54  0.07  
 1511055   1512023  direct      fr 3   0.54  0.11  
 1511061   1512023  direct      fr 3   0.54  0.20  
 1511202   1512023  direct      fr 3   0.55  0.06  
 1511280   1512023  direct      fr 3   0.50  0.00  
 1511565   1512023  direct      fr 3   0.66  0.84  
 1511637   1512023  direct      fr 3   0.68  0.15  

 1512138   1513466  direct      fr 3   0.63  0.74  
 1512555   1513466  direct      fr 3   0.60  0.18  
 1512564   1513466  direct      fr 3   0.60  0.14  
 1513098   1513466  direct      fr 3   0.56  0.09  

 1513471   1514883  direct      fr 1   0.55  0.01  
 1513690   1514883  direct      fr 1   0.59  0.00  
 1513858   1514883  direct      fr 1   0.66  0.03  
 1514125   1514883  direct      fr 1   0.78  0.02  
 1514188   1514883  direct      fr 1   0.82  0.08  
 1514341   1514883  direct      fr 1   0.86  0.00  
 1514359   1514883  direct      fr 1   0.86  0.00  

 1514928   1515086  complement  fr 2   0.59  0.54  

 1517555   1517803  direct      fr 2   0.50  0.70  
 1517585   1517803  direct      fr 2   0.52  0.45  
 1517591   1517803  direct      fr 2   0.52  0.46  

 1517836   1518030  complement  fr 3   0.53  0.64  

 1519826   1520293  direct      fr 2   0.53  0.10  
 1519955   1520293  direct      fr 2   0.66  0.35  
 1519994   1520293  direct      fr 2   0.63  0.39  

 1526297   1526497  direct      fr 2   0.56  0.02  
 1526318   1526497  direct      fr 2   0.64  0.75  
 1526330   1526497  direct      fr 2   0.67  0.53  

 1526537   1526689  complement  fr 1   0.51  0.83  
 1526537   1526674  complement  fr 1   0.55  0.84  

 1527722   1529560  direct      fr 2   0.50  0.12  

 1532398   1532472  complement  fr 3   0.61  0.47  

 1536134   1539232  direct      fr 2   0.53  0.31  
 1536188   1539232  direct      fr 2   0.52  0.07  
 1536701   1539232  direct      fr 2   0.52  0.53  

 1541561   1541827  direct      fr 2   0.52  0.00  
 1541588   1541827  direct      fr 2   0.57  0.00  
 1541609   1541827  direct      fr 2   0.62  0.64  
 1541627   1541827  direct      fr 2   0.66  0.81  
 1541717   1541827  direct      fr 2   0.57  0.00  

 1543707   1545038  direct      fr 3   0.59  0.00  
 1543722   1545038  direct      fr 3   0.59  0.00  
 1543731   1545038  direct      fr 3   0.60  0.00  
 1543764   1545038  direct      fr 3   0.61  0.01  
 1543821   1545038  direct      fr 3   0.64  0.91  
 1543824   1545038  direct      fr 3   0.64  0.96  
 1543974   1545038  direct      fr 3   0.67  0.05  
 1544010   1545038  direct      fr 3   0.69  0.30  
 1544025   1545038  direct      fr 3   0.70  0.15  
 1544049   1545038  direct      fr 3   0.71  0.54  

 1543751   1543858  direct      fr 2   0.58  0.58  

 1545260   1545661  direct      fr 2   0.52  0.00  
 1545290   1545661  direct      fr 2   0.58  0.20  
 1545299   1545661  direct      fr 2   0.58  0.18  
 1545308   1545661  direct      fr 2   0.59  0.35  
 1545332   1545661  direct      fr 2   0.64  0.27  

 1548586   1549020  direct      fr 1   0.51  0.57  
 1548742   1549020  direct      fr 1   0.66  0.01  
 1548766   1549020  direct      fr 1   0.65  0.00  

 1551537   1551674  direct      fr 3   0.51  0.75  

 1554780   1555391  direct      fr 3   0.53  0.62  
 1555014   1555391  direct      fr 3   0.59  0.93  
 1555077   1555391  direct      fr 3   0.66  0.01  
 1555080   1555391  direct      fr 3   0.66  0.00  

 1563330   1563551  direct      fr 3   0.53  0.01  
 1563393   1563551  direct      fr 3   0.51  0.24  

 1565354   1565698  direct      fr 2   0.51  0.01  

 1568846   1569415  direct      fr 2   0.51  0.48  
 1569014   1569415  direct      fr 2   0.56  0.02  
 1569035   1569415  direct      fr 2   0.57  0.03  
 1569104   1569415  direct      fr 2   0.67  0.80  
 1569119   1569415  direct      fr 2   0.67  0.74  
 1569194   1569415  direct      fr 2   0.66  0.28  

 1570001   1570501  direct      fr 2   0.50  0.28  
 1570010   1570501  direct      fr 2   0.51  0.28  

 1570502   1571857  direct      fr 2   0.69  0.04  
 1570766   1571857  direct      fr 2   0.77  0.20  
 1570901   1571857  direct      fr 2   0.74  0.20  
 1571024   1571857  direct      fr 2   0.72  0.02  

 1579433   1580581  direct      fr 2   0.58  0.00  
 1579520   1580581  direct      fr 2   0.62  0.70  
 1579535   1580581  direct      fr 2   0.63  0.01  
 1579601   1580581  direct      fr 2   0.63  0.25  
 1579607   1580581  direct      fr 2   0.63  0.18  
 1579724   1580581  direct      fr 2   0.60  0.00  
 1579733   1580581  direct      fr 2   0.60  0.03  
 1579745   1580581  direct      fr 2   0.59  0.20  

 1586420   1587091  direct      fr 2   0.50  0.09  
 1586741   1587091  direct      fr 2   0.51  0.00  
 1586837   1587091  direct      fr 2   0.58  0.24  

 1591324   1591764  direct      fr 1   0.58  0.02  
 1591414   1591764  direct      fr 1   0.67  0.03  
 1591417   1591764  direct      fr 1   0.67  0.01  
 1591519   1591764  direct      fr 1   0.70  0.02  

 1594467   1594616  direct      fr 3   0.51  0.91  
 1594500   1594616  direct      fr 3   0.56  0.43  
 1594521   1594616  direct      fr 3   0.52  0.33  

 1594952   1597723  direct      fr 2   0.59  0.33  
 1594958   1597723  direct      fr 2   0.59  0.72  
 1594982   1597723  direct      fr 2   0.60  0.67  
 1595003   1597723  direct      fr 2   0.60  0.02  
 1595150   1597723  direct      fr 2   0.60  0.47  
 1595204   1597723  direct      fr 2   0.60  0.81  
 1595228   1597723  direct      fr 2   0.60  0.04  
 1595303   1597723  direct      fr 2   0.59  0.12  
 1595417   1597723  direct      fr 2   0.58  0.01  

 1600711   1601931  direct      fr 1   0.50  0.08  
 1600750   1601931  direct      fr 1   0.51  0.37  
 1600762   1601931  direct      fr 1   0.52  0.16  
 1600771   1601931  direct      fr 1   0.52  0.03  
 1600903   1601931  direct      fr 1   0.50  0.07  
 1601059   1601931  direct      fr 1   0.51  0.24  
 1601065   1601931  direct      fr 1   0.50  0.01  

 1605337   1608552  direct      fr 1   0.57  0.00  
 1605499   1608552  direct      fr 1   0.58  0.07  
 1605514   1608552  direct      fr 1   0.58  0.45  
 1605679   1608552  direct      fr 1   0.60  0.78  

 1609439   1610254  direct      fr 2   0.52  0.04  
 1609511   1610254  direct      fr 2   0.57  0.31  
 1609553   1610254  direct      fr 2   0.56  0.74  

 1610442   1610942  direct      fr 3   0.53  0.08  
 1610505   1610942  direct      fr 3   0.57  0.92  
 1610508   1610942  direct      fr 3   0.57  0.90  

 1615237   1615563  direct      fr 1   0.55  0.78  
 1615270   1615563  direct      fr 1   0.55  0.14  

 1620958   1622238  direct      fr 1   0.51  0.01  
 1621117   1622238  direct      fr 1   0.57  0.94  
 1621144   1622238  direct      fr 1   0.56  0.00  
 1621234   1622238  direct      fr 1   0.53  0.22  
 1621312   1622238  direct      fr 1   0.54  0.75  

 1623955   1624164  direct      fr 1   0.54  0.04  
 1623997   1624164  direct      fr 1   0.64  0.96  
 1624024   1624164  direct      fr 1   0.64  0.08  
 1624027   1624164  direct      fr 1   0.64  0.10  

 1624470   1625672  direct      fr 3   0.57  0.29  
 1624482   1625672  direct      fr 3   0.57  0.09  
 1624557   1625672  direct      fr 3   0.60  0.06  
 1624563   1625672  direct      fr 3   0.61  0.02  
 1624728   1625672  direct      fr 3   0.62  0.51  
 1624764   1625672  direct      fr 3   0.61  0.00  
 1624818   1625672  direct      fr 3   0.58  0.05  
 1624830   1625672  direct      fr 3   0.58  0.03  
 1625025   1625672  direct      fr 3   0.69  0.30  

 1628173   1628595  direct      fr 1   0.55  0.26  
 1628215   1628595  direct      fr 1   0.54  0.63  
 1628227   1628595  direct      fr 1   0.52  0.31  
 1628236   1628595  direct      fr 1   0.51  0.05  

 1628600   1629553  direct      fr 2   0.59  0.00  
 1628618   1629553  direct      fr 2   0.60  0.01  
 1628681   1629553  direct      fr 2   0.64  0.29  
 1628822   1629553  direct      fr 2   0.67  0.68  
 1629008   1629553  direct      fr 2   0.60  0.22  
 1629014   1629553  direct      fr 2   0.59  0.19  

 1631352   1631978  direct      fr 3   0.51  0.89  

 1634405   1634689  direct      fr 2   0.52  0.27  

 1635605   1636258  direct      fr 2   0.61  0.02  
 1635710   1636258  direct      fr 2   0.64  0.21  
 1635803   1636258  direct      fr 2   0.58  0.37  
 1635866   1636258  direct      fr 2   0.51  0.10  

 1638082   1639704  direct      fr 1   0.65  0.23  
 1638142   1639704  direct      fr 1   0.65  0.38  
 1638151   1639704  direct      fr 1   0.65  0.13  
 1638178   1639704  direct      fr 1   0.64  0.13  

 1639933   1640505  direct      fr 1   0.53  0.00  
 1640371   1640505  direct      fr 1   0.65  0.07  
 1640410   1640505  direct      fr 1   0.54  0.44  

 1643187   1643459  direct      fr 3   0.51  0.19  
 1643196   1643459  direct      fr 3   0.51  0.91  

 1643763   1644134  direct      fr 3   0.53  0.29  
 1644021   1644134  direct      fr 3   0.59  0.73  

 1645168   1646121  direct      fr 1   0.57  0.09  
 1645219   1646121  direct      fr 1   0.59  0.70  
 1645243   1646121  direct      fr 1   0.58  0.01  
 1645525   1646121  direct      fr 1   0.66  0.93  

 1646938   1647171  direct      fr 1   0.55  0.21  
 1647070   1647171  direct      fr 1   0.58  0.98  

 1647791   1648060  direct      fr 2   0.59  0.57  
 1647827   1648060  direct      fr 2   0.62  0.78  
 1647830   1648060  direct      fr 2   0.60  0.42  
 1647860   1648060  direct      fr 2   0.56  0.21  

 1648161   1651721  direct      fr 3   0.52  0.15  
 1648236   1651721  direct      fr 3   0.53  0.10  
 1648341   1651721  direct      fr 3   0.52  0.00  
 1648452   1651721  direct      fr 3   0.53  0.00  
 1648470   1651721  direct      fr 3   0.54  0.00  
 1648545   1651721  direct      fr 3   0.55  0.43  
 1648596   1651721  direct      fr 3   0.55  0.57  
 1648659   1651721  direct      fr 3   0.54  0.00  

 1651849   1652730  direct      fr 1   0.54  0.31  
 1651879   1652730  direct      fr 1   0.55  0.96  
 1651948   1652730  direct      fr 1   0.52  0.06  
 1652020   1652730  direct      fr 1   0.52  0.88  
 1652170   1652730  direct      fr 1   0.56  0.03  
 1652266   1652730  direct      fr 1   0.65  0.34  
 1652401   1652730  direct      fr 1   0.66  0.57  
 1652464   1652730  direct      fr 1   0.68  0.59  

 1653612   1653761  direct      fr 3   0.50  0.06  
 1653672   1653761  direct      fr 3   0.58  0.64  

 1653775   1655115  direct      fr 1   0.77  0.95  
 1653865   1655115  direct      fr 1   0.79  0.09  
 1653868   1655115  direct      fr 1   0.79  0.03  
 1653970   1655115  direct      fr 1   0.80  0.28  
 1654033   1655115  direct      fr 1   0.82  0.38  

 1657595   1657990  direct      fr 2   0.57  0.04  
 1657607   1657990  direct      fr 2   0.59  0.02  
 1657643   1657990  direct      fr 2   0.64  0.28  
 1657781   1657990  direct      fr 2   0.67  0.24  

 1658295   1658981  direct      fr 3   0.50  0.53  
 1658463   1658981  direct      fr 3   0.52  0.76  
 1658478   1658981  direct      fr 3   0.52  0.21  
 1658745   1658981  direct      fr 3   0.76  0.04  
 1658751   1658981  direct      fr 3   0.75  0.05  

 1662368   1663189  direct      fr 2   0.54  0.10  
 1662401   1663189  direct      fr 2   0.53  0.98  
 1662551   1663189  direct      fr 2   0.54  0.22  
 1662572   1663189  direct      fr 2   0.56  0.32  
 1662638   1663189  direct      fr 2   0.54  0.07  
 1662656   1663189  direct      fr 2   0.53  0.53  

 1663299   1664120  direct      fr 3   0.51  0.31  
 1663434   1664120  direct      fr 3   0.51  1.00  
 1663464   1664120  direct      fr 3   0.50  0.87  
 1663701   1664120  direct      fr 3   0.56  0.34  
 1663833   1664120  direct      fr 3   0.65  0.50  

 1670277   1671680  direct      fr 3   0.50  0.03  
 1670367   1671680  direct      fr 3   0.54  0.01  
 1670445   1671680  direct      fr 3   0.55  0.03  
 1670448   1671680  direct      fr 3   0.55  0.01  
 1670577   1671680  direct      fr 3   0.55  0.00  
 1670592   1671680  direct      fr 3   0.56  0.01  
 1670628   1671680  direct      fr 3   0.58  0.35  
 1670733   1671680  direct      fr 3   0.61  0.78  
 1670817   1671680  direct      fr 3   0.59  0.61  
 1670892   1671680  direct      fr 3   0.55  0.02  

 1676431   1676736  direct      fr 1   0.59  0.22  
 1676554   1676736  direct      fr 1   0.52  0.97  
 1676566   1676736  direct      fr 1   0.50  0.94  

 1679118   1679240  direct      fr 3   0.54  0.68  
 1679136   1679240  direct      fr 3   0.60  0.79  
 1679157   1679240  direct      fr 3   0.51  0.13  

 1684264   1685409  direct      fr 1   0.53  0.00  
 1684273   1685409  direct      fr 1   0.54  0.00  
 1684378   1685409  direct      fr 1   0.55  0.06  
 1684546   1685409  direct      fr 1   0.55  0.28  
 1684588   1685409  direct      fr 1   0.53  0.30  

 1686208   1686471  direct      fr 1   0.62  0.26  
 1686304   1686471  direct      fr 1   0.56  0.00  
 1686334   1686471  direct      fr 1   0.50  0.69  

 1691157   1691348  direct      fr 3   0.50  0.99  

 1694566   1696434  direct      fr 1   0.50  0.79  
 1694578   1696434  direct      fr 1   0.51  0.85  
 1694623   1696434  direct      fr 1   0.51  0.05  
 1694650   1696434  direct      fr 1   0.50  0.81  
 1695331   1696434  direct      fr 1   0.51  0.91  
 1695514   1696434  direct      fr 1   0.51  0.91  

 1697392   1697574  direct      fr 1   0.74  0.90  
 1697404   1697574  direct      fr 1   0.73  0.89  
 1697422   1697574  direct      fr 1   0.72  0.22  

 1699798   1700274  direct      fr 1   0.65  0.73  
 1699891   1700274  direct      fr 1   0.60  0.63  
 1699993   1700274  direct      fr 1   0.63  0.28  

 1702301   1702684  direct      fr 2   0.57  0.42  
 1702316   1702684  direct      fr 2   0.57  0.34  
 1702466   1702684  direct      fr 2   0.58  0.36  

 1705835   1706899  direct      fr 2   0.54  0.74  
 1705856   1706899  direct      fr 2   0.53  0.00  
 1705865   1706899  direct      fr 2   0.53  0.00  

 1707400   1708626  direct      fr 1   0.54  0.09  
 1707460   1708626  direct      fr 1   0.56  0.16  
 1707535   1708626  direct      fr 1   0.59  0.17  
 1707562   1708626  direct      fr 1   0.61  0.29  
 1707634   1708626  direct      fr 1   0.61  0.21  
 1707709   1708626  direct      fr 1   0.60  0.81  
 1707805   1708626  direct      fr 1   0.61  0.04  
 1707844   1708626  direct      fr 1   0.63  0.09  
 1707955   1708626  direct      fr 1   0.64  0.46  

 1713378   1713848  direct      fr 3   0.53  0.42  
 1713390   1713848  direct      fr 3   0.55  0.31  
 1713411   1713848  direct      fr 3   0.57  0.49  
 1713495   1713848  direct      fr 3   0.53  0.68  

 1713883   1714998  direct      fr 1   0.54  0.16  
 1714021   1714998  direct      fr 1   0.56  0.07  
 1714144   1714998  direct      fr 1   0.56  0.57  
 1714234   1714998  direct      fr 1   0.52  0.94  
 1714255   1714998  direct      fr 1   0.51  0.08  

 1715611   1717761  direct      fr 1   0.58  0.00  
 1715620   1717761  direct      fr 1   0.58  0.00  
 1715689   1717761  direct      fr 1   0.60  0.56  
 1715701   1717761  direct      fr 1   0.60  0.08  
 1715713   1717761  direct      fr 1   0.60  0.05  
 1715719   1717761  direct      fr 1   0.60  0.02  
 1715890   1717761  direct      fr 1   0.63  0.03  
 1716100   1717761  direct      fr 1   0.67  0.02  

 1718044   1718406  direct      fr 1   0.52  0.46  
 1718059   1718406  direct      fr 1   0.54  0.77  
 1718086   1718406  direct      fr 1   0.55  0.78  

 1720985   1723102  direct      fr 2   0.65  0.08  
 1721078   1723102  direct      fr 2   0.67  0.68  
 1721081   1723102  direct      fr 2   0.67  0.42  
 1721336   1723102  direct      fr 2   0.68  0.07  

 1724368   1725447  direct      fr 1   0.51  0.11  
 1724485   1725447  direct      fr 1   0.52  0.94  
 1724530   1725447  direct      fr 1   0.52  0.04  
 1724995   1725447  direct      fr 1   0.51  0.43  

 1728715   1729938  direct      fr 1   0.56  0.01  
 1728724   1729938  direct      fr 1   0.57  0.02  
 1728850   1729938  direct      fr 1   0.58  0.14  
 1728988   1729938  direct      fr 1   0.63  0.99  
 1729006   1729938  direct      fr 1   0.64  0.52  
 1729084   1729938  direct      fr 1   0.62  0.75  
 1729108   1729938  direct      fr 1   0.62  0.32  

 1735334   1736242  direct      fr 2   0.51  0.96  
