                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM73042v1:Chromosome:1:6064456:1 REF
Sequence file: seq.fna
Sequence length: 6064456
GC Content:  60.13%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Escherichia_coli_K_12_substr__MG1655
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start

 1706318   1706875  complement  fr 1   0.72  0.09  
 1706318   1706743  complement  fr 1   0.69  0.06  
 1706318   1706662  complement  fr 1   0.61  0.10  
 1706318   1706641  complement  fr 1   0.60  0.16  

 1707073   1707786  complement  fr 3   0.71  0.00  
 1707073   1707732  complement  fr 3   0.77  0.95  
 1707073   1707699  complement  fr 3   0.77  0.92  
 1707073   1707684  complement  fr 3   0.76  0.05  

 1707716   1709023  complement  fr 1   0.85  0.78  
 1707716   1708957  complement  fr 1   0.85  0.07  
 1707716   1708894  complement  fr 1   0.85  0.47  
 1707716   1708768  complement  fr 1   0.84  0.04  

 1709020   1709973  complement  fr 3   0.84  0.93  
 1709020   1709940  complement  fr 3   0.86  0.44  
 1709020   1709901  complement  fr 3   0.86  0.13  
 1709020   1709889  complement  fr 3   0.86  0.02  

 1710185   1710817  complement  fr 1   0.79  0.72  
 1710185   1710778  complement  fr 1   0.82  0.26  
 1710185   1710727  complement  fr 1   0.80  0.00  
 1710185   1710700  complement  fr 1   0.80  0.64  

 1710882   1711706  complement  fr 2   0.70  0.32  
 1710882   1711670  complement  fr 2   0.72  0.97  
 1710882   1711619  complement  fr 2   0.69  0.01  
 1710882   1711610  complement  fr 2   0.69  0.01  

 1711845   1714472  complement  fr 2   0.83  0.63  
 1711845   1714454  complement  fr 2   0.83  0.24  
 1711845   1714388  complement  fr 2   0.85  0.38  
 1711845   1714367  complement  fr 2   0.86  0.85  
 1711845   1714328  complement  fr 2   0.86  0.27  
 1711845   1714301  complement  fr 2   0.86  0.01  

 1714551   1715579  complement  fr 2   0.78  0.37  
 1714551   1715561  complement  fr 2   0.79  0.19  
 1714551   1715501  complement  fr 2   0.79  0.40  
 1714551   1715471  complement  fr 2   0.79  0.00  
 1714551   1715423  complement  fr 2   0.77  0.04  

 1715725   1716837  complement  fr 3   0.91  0.94  
 1715725   1716804  complement  fr 3   0.93  0.56  
 1715725   1716792  complement  fr 3   0.93  0.07  
 1715725   1716786  complement  fr 3   0.93  0.32  

 1716902   1717984  complement  fr 1   0.91  0.98  
 1716902   1717933  complement  fr 1   0.93  0.01  
 1716902   1717861  complement  fr 1   0.93  0.06  
 1716902   1717828  complement  fr 1   0.93  0.09  

 1718033   1718830  complement  fr 1   0.87  0.02  
 1718033   1718800  complement  fr 1   0.89  0.75  
 1718033   1718773  complement  fr 1   0.90  0.78  
 1718033   1718725  complement  fr 1   0.90  0.11  
 1718033   1718629  complement  fr 1   0.88  0.02  

 1718947   1719591  complement  fr 3   0.81  0.04  
 1718947   1719537  complement  fr 3   0.88  0.47  
 1718947   1719441  complement  fr 3   0.87  0.05  
 1718947   1719390  complement  fr 3   0.86  0.24  

 1719602   1721020  complement  fr 1   0.86  0.94  
 1719602   1720975  complement  fr 1   0.87  0.07  
 1719602   1720915  complement  fr 1   0.86  0.04  
 1719602   1720825  complement  fr 1   0.86  0.84  

 1721137   1722057  direct      fr 1   0.77  0.52  
 1721167   1722057  direct      fr 1   0.79  0.98  
 1721299   1722057  direct      fr 1   0.79  0.03  
 1721329   1722057  direct      fr 1   0.78  0.00  
 1721386   1722057  direct      fr 1   0.76  0.05  

 1722121   1725414  direct      fr 1   0.81  0.94  
 1722142   1725414  direct      fr 1   0.81  0.94  
 1722385   1725414  direct      fr 1   0.82  0.00  
 1722436   1725414  direct      fr 1   0.83  0.97  
 1722526   1725414  direct      fr 1   0.83  0.04  
 1722535   1725414  direct      fr 1   0.83  0.27  
 1722628   1725414  direct      fr 1   0.84  0.80  

 1725443   1726777  complement  fr 1   0.57  0.13  
 1725443   1726762  complement  fr 1   0.58  0.04  
 1725443   1726750  complement  fr 1   0.59  0.37  
 1725443   1726564  complement  fr 1   0.67  0.94  
 1725443   1726561  complement  fr 1   0.67  0.97  
 1725443   1726558  complement  fr 1   0.67  0.90  

 1729552   1730043  complement  fr 3   0.61  0.01  
 1729552   1730001  complement  fr 3   0.67  0.46  
 1729552   1729959  complement  fr 3   0.65  0.36  
 1729552   1729848  complement  fr 3   0.53  0.28  

 1730119   1731087  complement  fr 3   0.82  0.05  
 1730119   1731078  complement  fr 3   0.83  0.45  
 1730119   1731057  complement  fr 3   0.85  0.97  
 1730119   1731024  complement  fr 3   0.86  0.49  
 1730119   1730991  complement  fr 3   0.87  0.65  
 1730119   1730892  complement  fr 3   0.86  0.06  

 1731146   1731577  complement  fr 1   0.79  0.84  
 1731146   1731535  complement  fr 1   0.77  0.01  
 1731146   1731400  complement  fr 1   0.68  0.98  

 1731632   1732486  complement  fr 1   0.87  0.85  
 1731632   1732465  complement  fr 1   0.88  0.15  
 1731632   1732390  complement  fr 1   0.91  0.48  
 1731632   1732375  complement  fr 1   0.91  0.77  
 1731632   1732255  complement  fr 1   0.90  0.03  

 1732496   1733035  complement  fr 1   0.84  1.00  
 1732496   1732948  complement  fr 1   0.86  0.42  
 1732496   1732936  complement  fr 1   0.86  0.03  
 1732496   1732873  complement  fr 1   0.83  0.39  

 1733874   1735457  complement  fr 2   0.80  0.27  
 1733874   1735355  complement  fr 2   0.86  0.02  
 1733874   1735214  complement  fr 2   0.91  0.95  
 1733874   1735055  complement  fr 2   0.91  0.01  
 1733874   1735007  complement  fr 2   0.93  0.86  

 1735554   1736600  direct      fr 3   0.66  0.65  
 1735677   1736600  direct      fr 3   0.72  0.76  
 1735755   1736600  direct      fr 3   0.70  0.87  
 1735863   1736600  direct      fr 3   0.66  0.37  

 1736590   1738140  direct      fr 1   0.89  0.84  
 1736650   1738140  direct      fr 1   0.92  0.04  
 1736653   1738140  direct      fr 1   0.92  0.03  
 1736662   1738140  direct      fr 1   0.92  0.19  

 1738248   1740320  complement  fr 2   0.87  0.11  
 1738248   1740263  complement  fr 2   0.89  0.75  
 1738248   1740197  complement  fr 2   0.90  0.18  
 1738248   1740149  complement  fr 2   0.92  0.25  
 1738248   1740101  complement  fr 2   0.93  0.62  
 1738248   1740083  complement  fr 2   0.93  0.42  
 1738248   1740011  complement  fr 2   0.93  0.51  

 1740508   1741803  direct      fr 1   0.81  0.00  
 1740550   1741803  direct      fr 1   0.83  0.00  
 1740607   1741803  direct      fr 1   0.87  0.99  
 1740631   1741803  direct      fr 1   0.89  0.95  
 1740781   1741803  direct      fr 1   0.89  0.37  
 1740844   1741803  direct      fr 1   0.89  0.02  

 1741984   1742193  direct      fr 1   0.57  0.96  
 1742077   1742193  direct      fr 1   0.67  0.98  
 1742086   1742193  direct      fr 1   0.67  0.92  
 1742128   1742193  direct      fr 1   0.53  0.01  

 1742222   1743079  complement  fr 1   0.83  0.96  
 1742222   1743055  complement  fr 1   0.85  0.67  
 1742222   1743007  complement  fr 1   0.84  0.19  
 1742222   1742956  complement  fr 1   0.83  0.11  

 1743188   1744585  direct      fr 2   0.86  0.53  
 1743194   1744585  direct      fr 2   0.86  0.40  
 1743344   1744585  direct      fr 2   0.87  0.15  
 1743407   1744585  direct      fr 2   0.89  0.26  
 1743416   1744585  direct      fr 2   0.89  0.01  
 1743431   1744585  direct      fr 2   0.88  0.00  

 1744674   1745540  direct      fr 3   0.71  0.80  
 1744719   1745540  direct      fr 3   0.75  0.30  
 1744737   1745540  direct      fr 3   0.75  0.44  
 1744824   1745540  direct      fr 3   0.73  0.19  

 1745579   1745923  complement  fr 1   0.72  0.06  
 1745579   1745812  complement  fr 1   0.82  0.72  
 1745579   1745686  complement  fr 1   0.75  0.08  
 1745579   1745629  complement  fr 1   0.55  0.02  

 1746038   1747084  direct      fr 2   0.61  0.09  
 1746140   1747084  direct      fr 2   0.63  0.42  
 1746167   1747084  direct      fr 2   0.63  0.06  
 1746626   1747084  direct      fr 2   0.56  0.00  

 1747093   1747326  complement  fr 3   0.56  0.03  
 1747093   1747308  complement  fr 3   0.62  0.65  

 1747323   1747427  complement  fr 2   0.53  0.92  

 1747449   1747646  direct      fr 3   0.59  0.28  
 1747548   1747646  direct      fr 3   0.60  0.02  
 1747551   1747646  direct      fr 3   0.57  0.08  

 1747624   1747881  complement  fr 3   0.67  0.91  
 1747624   1747878  complement  fr 3   0.67  0.92  
 1747624   1747851  complement  fr 3   0.69  0.96  
 1747624   1747815  complement  fr 3   0.66  0.00  
 1747624   1747761  complement  fr 3   0.60  0.37  

 1748257   1748826  direct      fr 1   0.66  0.10  
 1748371   1748826  direct      fr 1   0.73  0.40  
 1748416   1748826  direct      fr 1   0.70  0.01  
 1748449   1748826  direct      fr 1   0.67  0.05  

 1748823   1749509  direct      fr 3   0.69  0.87  
 1749174   1749509  direct      fr 3   0.84  0.13  
 1749189   1749509  direct      fr 3   0.84  0.19  
 1749243   1749509  direct      fr 3   0.85  0.63  

 1748892   1749125  complement  fr 2   0.57  0.05  
 1748892   1749062  complement  fr 2   0.56  0.05  

 1750047   1750718  direct      fr 3   0.78  0.00  
 1750089   1750718  direct      fr 3   0.83  0.98  
 1750170   1750718  direct      fr 3   0.84  0.00  
 1750260   1750718  direct      fr 3   0.81  0.40  
 1750299   1750718  direct      fr 3   0.82  0.05  

 1750755   1751477  complement  fr 2   0.76  0.05  
 1750755   1751429  complement  fr 2   0.81  0.94  
 1750755   1751414  complement  fr 2   0.81  0.68  
 1750755   1751402  complement  fr 2   0.81  0.23  

 1751644   1752126  direct      fr 1   0.74  0.98  
 1751671   1752126  direct      fr 1   0.78  0.05  
 1751695   1752126  direct      fr 1   0.81  0.02  
 1751803   1752126  direct      fr 1   0.81  0.91  
 1751830   1752126  direct      fr 1   0.81  0.07  

 1752339   1753637  direct      fr 3   0.80  0.21  
 1752438   1753637  direct      fr 3   0.84  0.68  
 1752522   1753637  direct      fr 3   0.87  0.02  
 1752531   1753637  direct      fr 3   0.88  0.03  
 1752573   1753637  direct      fr 3   0.91  0.97  
 1752612   1753637  direct      fr 3   0.93  0.22  
 1752627   1753637  direct      fr 3   0.93  0.05  
 1752768   1753637  direct      fr 3   0.92  0.06  

 1753760   1754611  direct      fr 2   0.89  0.45  
 1753817   1754611  direct      fr 2   0.88  0.00  
 1753826   1754611  direct      fr 2   0.88  0.00  

 1754821   1755954  complement  fr 3   0.82  0.00  
 1754821   1755951  complement  fr 3   0.82  0.01  
 1754821   1755930  complement  fr 3   0.84  0.39  
 1754821   1755894  complement  fr 3   0.85  0.97  
 1754821   1755891  complement  fr 3   0.85  0.92  
 1754821   1755864  complement  fr 3   0.85  0.10  

 1755951   1757036  complement  fr 2   0.83  0.58  
 1755951   1756892  complement  fr 2   0.81  0.33  
 1755951   1756880  complement  fr 2   0.81  0.05  
 1755951   1756877  complement  fr 2   0.81  0.01  

 1757038   1757946  complement  fr 3   0.81  0.27  
 1757038   1757916  complement  fr 3   0.84  0.45  
 1757038   1757865  complement  fr 3   0.83  0.12  
 1757038   1757700  complement  fr 3   0.87  0.19  

 1757951   1759003  complement  fr 1   0.87  0.68  
 1757951   1758988  complement  fr 1   0.88  0.09  
 1757951   1758967  complement  fr 1   0.89  0.01  
 1757951   1758931  complement  fr 1   0.90  0.12  
 1757951   1758886  complement  fr 1   0.91  0.65  

 1759137   1760009  direct      fr 3   0.71  0.95  
 1759380   1760009  direct      fr 3   0.72  0.02  
 1759386   1760009  direct      fr 3   0.71  0.01  
 1759425   1760009  direct      fr 3   0.69  0.12  

 1760002   1760505  direct      fr 1   0.68  1.00  
 1760044   1760505  direct      fr 1   0.65  0.00  
 1760161   1760505  direct      fr 1   0.72  0.14  
 1760218   1760505  direct      fr 1   0.83  0.84  

 1760500   1760988  complement  fr 3   0.61  0.91  
 1760500   1760973  complement  fr 3   0.62  0.86  
 1760500   1760952  complement  fr 3   0.65  0.03  
 1760500   1760949  complement  fr 3   0.65  0.01  
 1760500   1760796  complement  fr 3   0.84  0.98  

 1762420   1762680  direct      fr 1   0.53  0.17  

 1763593   1764324  direct      fr 1   0.60  0.25  
 1763602   1764324  direct      fr 1   0.60  0.04  

 1764216   1764563  direct      fr 3   0.63  0.79  

 1764878   1765315  complement  fr 1   0.59  0.01  
 1764878   1765276  complement  fr 1   0.63  0.61  
 1764878   1765156  complement  fr 1   0.77  0.80  
 1764878   1765141  complement  fr 1   0.77  0.81  

 1765181   1765291  direct      fr 2   0.62  0.51  

 1765326   1766159  complement  fr 2   0.64  0.29  
 1765326   1766051  complement  fr 2   0.70  0.56  
 1765326   1765937  complement  fr 2   0.67  0.43  
 1765326   1765844  complement  fr 2   0.61  0.08  

 1766197   1766940  complement  fr 3   0.56  0.02  
 1766197   1766931  complement  fr 3   0.56  0.00  
 1766197   1766853  complement  fr 3   0.60  0.17  
 1766197   1766829  complement  fr 3   0.58  0.74  
 1766197   1766790  complement  fr 3   0.57  0.00  

 1766931   1767851  complement  fr 2   0.59  0.95  
 1766931   1767818  complement  fr 2   0.60  1.00  
 1766931   1767797  complement  fr 2   0.60  0.06  
 1766931   1767725  complement  fr 2   0.57  0.00  
 1766931   1767707  complement  fr 2   0.57  0.01  
 1766931   1767587  complement  fr 2   0.66  0.99  

 1767498   1767758  direct      fr 3   0.51  0.13  
 1767537   1767758  direct      fr 3   0.55  0.01  
 1767672   1767758  direct      fr 3   0.56  0.02  

 1767848   1769539  complement  fr 1   0.53  0.10  
 1767848   1769419  complement  fr 1   0.52  0.09  
 1767848   1769386  complement  fr 1   0.50  0.42  
 1767848   1768858  complement  fr 1   0.54  0.02  
 1767848   1768765  complement  fr 1   0.54  0.21  

 1768844   1768939  direct      fr 2   0.56  0.02  

 1769552   1771327  complement  fr 1   0.69  0.75  
 1769552   1770982  complement  fr 1   0.71  0.49  
 1769552   1770940  complement  fr 1   0.71  0.03  
 1769552   1770841  complement  fr 1   0.74  0.24  

 1771349   1772146  complement  fr 1   0.87  0.93  
 1771349   1772038  complement  fr 1   0.87  0.07  
 1771349   1772014  complement  fr 1   0.88  0.27  

 1772320   1772895  direct      fr 1   0.74  0.30  
 1772404   1772895  direct      fr 1   0.83  0.12  
 1772488   1772895  direct      fr 1   0.90  0.91  
 1772578   1772895  direct      fr 1   0.88  0.25  
 1772629   1772895  direct      fr 1   0.86  0.24  

 1772892   1773527  complement  fr 2   0.70  0.01  
 1772892   1773503  complement  fr 2   0.72  0.88  
 1772892   1773479  complement  fr 2   0.74  0.11  
 1772892   1773440  complement  fr 2   0.73  0.52  
 1772892   1773425  complement  fr 2   0.73  0.89  

 1773554   1774003  direct      fr 2   0.65  0.00  
 1773608   1774003  direct      fr 2   0.72  0.48  
 1773707   1774003  direct      fr 2   0.77  0.02  
 1773734   1774003  direct      fr 2   0.74  0.67  
 1773758   1774003  direct      fr 2   0.72  0.58  

 1774382   1775095  direct      fr 2   0.54  0.03  
 1774472   1775095  direct      fr 2   0.61  0.38  
 1774580   1775095  direct      fr 2   0.60  0.18  
 1774583   1775095  direct      fr 2   0.60  0.36  
 1774631   1775095  direct      fr 2   0.56  0.02  

 1775111   1776460  complement  fr 1   0.78  0.00  
 1775111   1776448  complement  fr 1   0.79  0.00  
 1775111   1776400  complement  fr 1   0.82  0.00  
 1775111   1776394  complement  fr 1   0.82  0.00  
 1775111   1776343  complement  fr 1   0.86  0.93  
 1775111   1776274  complement  fr 1   0.87  0.73  
 1775111   1776250  complement  fr 1   0.87  0.13  
 1775111   1776190  complement  fr 1   0.86  0.03  

 1776625   1777464  direct      fr 1   0.81  0.55  
 1776679   1777464  direct      fr 1   0.85  0.13  
 1776688   1777464  direct      fr 1   0.85  0.01  
 1776784   1777464  direct      fr 1   0.84  0.23  

 1777528   1778688  direct      fr 1   0.78  0.96  
 1777534   1778688  direct      fr 1   0.78  0.99  
 1777672   1778688  direct      fr 1   0.81  0.82  

 1778894   1779499  direct      fr 2   0.65  0.40  
 1779002   1779499  direct      fr 2   0.61  0.83  
 1779095   1779499  direct      fr 2   0.54  0.39  

 1779306   1779527  direct      fr 3   0.66  0.73  
 1779345   1779527  direct      fr 3   0.76  0.09  
 1779432   1779527  direct      fr 3   0.58  0.02  
 1779444   1779527  direct      fr 3   0.53  0.13  

 1779653   1780414  direct      fr 2   0.63  0.99  
 1779668   1780414  direct      fr 2   0.63  0.43  
 1779731   1780414  direct      fr 2   0.61  0.21  

 1780479   1781990  complement  fr 2   0.91  0.82  
 1780479   1781927  complement  fr 2   0.92  0.04  
 1780479   1781897  complement  fr 2   0.92  0.18  
 1780479   1781882  complement  fr 2   0.92  0.13  

 1782163   1783113  direct      fr 1   0.78  0.62  
 1782214   1783113  direct      fr 1   0.81  0.02  
 1782310   1783113  direct      fr 1   0.83  0.04  
 1782385   1783113  direct      fr 1   0.84  0.78  

 1783258   1784091  direct      fr 1   0.88  0.84  
 1783324   1784091  direct      fr 1   0.89  0.48  
 1783333   1784091  direct      fr 1   0.89  0.13  
 1783468   1784091  direct      fr 1   0.88  0.03  

 1784088   1785272  complement  fr 2   0.90  0.61  
 1784088   1785227  complement  fr 2   0.90  0.70  
 1784088   1785209  complement  fr 2   0.90  0.01  
 1784088   1785203  complement  fr 2   0.90  0.00  

 1785395   1786312  direct      fr 2   0.85  0.95  
 1785419   1786312  direct      fr 2   0.87  0.84  
 1785422   1786312  direct      fr 2   0.88  0.93  
 1785431   1786312  direct      fr 2   0.88  0.53  
 1785479   1786312  direct      fr 2   0.88  0.09  

 1786304   1787515  complement  fr 1   0.80  0.80  
 1786304   1787485  complement  fr 1   0.81  0.51  
 1786304   1787470  complement  fr 1   0.83  0.01  
 1786304   1787452  complement  fr 1   0.83  0.09  
 1786304   1787362  complement  fr 1   0.86  0.04  
 1786304   1787353  complement  fr 1   0.86  0.09  
 1786304   1787347  complement  fr 1   0.86  0.16  

 1787414   1787554  direct      fr 2   0.54  0.76  

 1787569   1788474  direct      fr 1   0.79  0.99  
 1787587   1788474  direct      fr 1   0.79  0.92  
 1787605   1788474  direct      fr 1   0.79  0.33  

 1788471   1789094  complement  fr 2   0.84  0.70  
 1788471   1788848  complement  fr 2   0.84  0.36  
 1788471   1788821  complement  fr 2   0.82  0.02  
 1788471   1788698  complement  fr 2   0.74  0.40  

 1789305   1790543  complement  fr 2   0.89  0.00  
 1789305   1790498  complement  fr 2   0.91  0.86  
 1789305   1790462  complement  fr 2   0.93  0.79  
 1789305   1790408  complement  fr 2   0.93  0.03  
 1789305   1790363  complement  fr 2   0.93  0.00  

 1790725   1792200  direct      fr 1   0.76  0.08  
 1790737   1792200  direct      fr 1   0.77  0.02  
 1790827   1792200  direct      fr 1   0.82  0.02  
 1791031   1792200  direct      fr 1   0.89  0.09  
 1791097   1792200  direct      fr 1   0.89  0.01  
 1791109   1792200  direct      fr 1   0.89  0.00  

 1792411   1792785  direct      fr 1   0.68  0.13  
 1792567   1792785  direct      fr 1   0.91  0.35  
 1792600   1792785  direct      fr 1   0.89  0.01  
 1792621   1792785  direct      fr 1   0.88  0.16  

 1792908   1794554  complement  fr 2   0.89  1.00  
 1792908   1794542  complement  fr 2   0.90  0.96  
 1792908   1794509  complement  fr 2   0.90  0.01  
 1792908   1794464  complement  fr 2   0.90  0.08  
 1792908   1794440  complement  fr 2   0.90  0.00  

 1794830   1795456  complement  fr 1   0.76  0.81  
 1794830   1795405  complement  fr 1   0.76  0.33  
 1794830   1795366  complement  fr 1   0.74  0.22  
 1794830   1795354  complement  fr 1   0.74  0.00  

 1795566   1796636  direct      fr 3   0.78  0.50  
 1795764   1796636  direct      fr 3   0.79  0.02  
 1795809   1796636  direct      fr 3   0.78  0.42  
 1795824   1796636  direct      fr 3   0.78  0.04  

 1796633   1797544  direct      fr 2   0.79  0.82  
 1796726   1797544  direct      fr 2   0.84  0.90  
 1796744   1797544  direct      fr 2   0.84  0.12  
 1796795   1797544  direct      fr 2   0.83  0.30  

 1797667   1798215  direct      fr 1   0.67  0.18  
 1797718   1798215  direct      fr 1   0.72  0.84  
 1797748   1798215  direct      fr 1   0.70  0.02  
 1797757   1798215  direct      fr 1   0.69  0.01  

 1798305   1799297  direct      fr 3   0.70  0.00  
 1798359   1799297  direct      fr 3   0.75  0.02  
 1798362   1799297  direct      fr 3   0.75  0.00  
 1798434   1799297  direct      fr 3   0.80  0.87  
 1798560   1799297  direct      fr 3   0.79  0.11  
 1798620   1799297  direct      fr 3   0.77  0.05  
 1798632   1799297  direct      fr 3   0.77  0.36  

 1798404   1798469  complement  fr 2   0.57  0.10  
 1798404   1798460  complement  fr 2   0.68  0.16  

 1799545   1800471  direct      fr 1   0.91  0.68  
 1799710   1800471  direct      fr 1   0.93  0.13  
 1799731   1800471  direct      fr 1   0.93  0.02  
 1799758   1800471  direct      fr 1   0.93  0.03  

 1800593   1801075  complement  fr 1   0.78  0.07  
 1800593   1801009  complement  fr 1   0.79  0.12  
 1800593   1800934  complement  fr 1   0.74  0.64  
 1800593   1800790  complement  fr 1   0.70  0.80  

 1801075   1802256  complement  fr 3   0.79  0.18  
 1801075   1802208  complement  fr 3   0.79  0.18  
 1801075   1802127  complement  fr 3   0.83  0.66  
 1801075   1802100  complement  fr 3   0.85  0.74  
 1801075   1802082  complement  fr 3   0.85  0.30  

 1802525   1802830  direct      fr 2   0.77  0.96  
 1802534   1802830  direct      fr 2   0.80  0.94  
 1802582   1802830  direct      fr 2   0.81  0.06  
 1802588   1802830  direct      fr 2   0.81  0.04  
 1802600   1802830  direct      fr 2   0.80  0.07  

 1802890   1803576  complement  fr 3   0.79  0.01  
 1802890   1803543  complement  fr 3   0.82  0.38  
 1802890   1803522  complement  fr 3   0.83  0.76  
 1802890   1803342  complement  fr 3   0.80  0.73  
 1802890   1803321  complement  fr 3   0.84  0.37  
 1802890   1803252  complement  fr 3   0.82  0.37  

 1803686   1804384  direct      fr 2   0.66  0.00  
 1803773   1804384  direct      fr 2   0.75  0.00  
 1803821   1804384  direct      fr 2   0.81  0.96  
 1803848   1804384  direct      fr 2   0.81  0.33  
 1803863   1804384  direct      fr 2   0.81  0.20  

 1804450   1804761  direct      fr 1   0.79  0.17  
 1804462   1804761  direct      fr 1   0.82  0.21  
 1804468   1804761  direct      fr 1   0.85  0.72  
 1804495   1804761  direct      fr 1   0.90  0.66  
 1804615   1804761  direct      fr 1   0.82  0.00  

 1804882   1805712  complement  fr 3   0.86  0.58  
 1804882   1805568  complement  fr 3   0.84  0.20  
 1804882   1805514  complement  fr 3   0.83  0.19  

 1805780   1806343  complement  fr 1   0.65  0.00  
 1805780   1806304  complement  fr 1   0.70  0.19  
 1805780   1806265  complement  fr 1   0.75  0.96  
 1805780   1806262  complement  fr 1   0.75  0.80  
 1805780   1806178  complement  fr 1   0.69  0.08  

 1806462   1807142  direct      fr 3   0.80  0.92  
 1806549   1807142  direct      fr 3   0.81  0.23  
 1806615   1807142  direct      fr 3   0.78  0.01  
 1806618   1807142  direct      fr 3   0.78  0.00  

 1807142   1808551  direct      fr 2   0.73  0.94  
 1807220   1808551  direct      fr 2   0.73  0.25  
 1807289   1808551  direct      fr 2   0.71  0.06  

 1808608   1809852  complement  fr 3   0.90  0.79  
 1808608   1809771  complement  fr 3   0.92  0.02  
 1808608   1809762  complement  fr 3   0.91  0.03  
 1808608   1809741  complement  fr 3   0.91  0.00  

 1809912   1810610  complement  fr 2   0.78  0.62  
 1809912   1810595  complement  fr 2   0.80  0.72  
 1809912   1810529  complement  fr 2   0.80  0.08  
 1809912   1810526  complement  fr 2   0.80  0.03  
 1809912   1810523  complement  fr 2   0.79  0.01  

 1810603   1811853  complement  fr 3   0.83  0.10  
 1810603   1811787  complement  fr 3   0.87  0.13  
 1810603   1811763  complement  fr 3   0.87  0.82  
 1810603   1811736  complement  fr 3   0.88  0.74  
 1810603   1811733  complement  fr 3   0.88  0.74  

 1811948   1812532  direct      fr 2   0.58  1.00  
 1811999   1812532  direct      fr 2   0.56  0.00  
 1812053   1812532  direct      fr 2   0.52  0.64  
 1812176   1812532  direct      fr 2   0.61  0.42  
 1812191   1812532  direct      fr 2   0.61  0.20  

 1812575   1813297  direct      fr 2   0.83  1.00  
 1812695   1813297  direct      fr 2   0.83  0.45  
 1812710   1813297  direct      fr 2   0.83  0.02  
 1812713   1813297  direct      fr 2   0.83  0.01  

 1813340   1814734  complement  fr 1   0.88  0.99  
 1813340   1814713  complement  fr 1   0.88  0.84  
 1813340   1814710  complement  fr 1   0.89  0.49  
 1813340   1814671  complement  fr 1   0.89  0.14  
 1813340   1814644  complement  fr 1   0.89  0.21  

 1814925   1815947  complement  fr 2   0.89  0.08  
 1814925   1815938  complement  fr 2   0.89  0.67  
 1814925   1815905  complement  fr 2   0.88  0.91  

 1816198   1817496  direct      fr 1   0.87  0.13  
 1816261   1817496  direct      fr 1   0.90  0.11  
 1816273   1817496  direct      fr 1   0.91  0.41  
 1816345   1817496  direct      fr 1   0.94  0.85  
 1816381   1817496  direct      fr 1   0.94  0.91  

 1817628   1819310  complement  fr 2   0.76  0.02  
 1817628   1819277  complement  fr 2   0.78  0.00  
 1817628   1819091  complement  fr 2   0.86  0.28  
 1817628   1819076  complement  fr 2   0.87  0.96  
 1817628   1819013  complement  fr 2   0.86  0.02  
 1817628   1818974  complement  fr 2   0.86  0.05  

 1819430   1822879  direct      fr 2   0.89  0.80  
 1819628   1822879  direct      fr 2   0.90  0.02  
 1819742   1822879  direct      fr 2   0.90  0.09  
 1819748   1822879  direct      fr 2   0.90  0.00  

 1822815   1823456  direct      fr 3   0.69  0.00  
 1822890   1823456  direct      fr 3   0.77  0.76  
 1822917   1823456  direct      fr 3   0.79  0.30  
 1822923   1823456  direct      fr 3   0.79  0.48  
 1822965   1823456  direct      fr 3   0.77  0.02  

 1823466   1826159  direct      fr 3   0.79  0.29  
 1823571   1826159  direct      fr 3   0.80  0.13  
 1823688   1826159  direct      fr 3   0.80  0.21  
 1823712   1826159  direct      fr 3   0.80  0.07  
 1823742   1826159  direct      fr 3   0.80  0.80  

 1825233   1825427  complement  fr 2   0.50  0.96  

 1826248   1827258  complement  fr 3   0.75  0.88  
 1826248   1827231  complement  fr 3   0.77  0.65  
 1826248   1827168  complement  fr 3   0.76  0.54  
 1826248   1827120  complement  fr 3   0.75  0.14  

 1827399   1828106  complement  fr 2   0.84  0.99  
 1827399   1827983  complement  fr 2   0.81  0.35  
 1827399   1827815  complement  fr 2   0.74  0.02  

 1828370   1828978  direct      fr 2   0.76  0.60  
 1828541   1828978  direct      fr 2   0.75  0.19  
 1828733   1828978  direct      fr 2   0.73  0.82  
 1828739   1828978  direct      fr 2   0.73  0.61  

 1828956   1829468  direct      fr 3   0.76  0.27  
 1828989   1829468  direct      fr 3   0.82  0.67  
 1829079   1829468  direct      fr 3   0.86  0.37  

 1829619   1829771  complement  fr 2   0.57  0.01  

 1830051   1830650  complement  fr 2   0.73  0.01  
 1830051   1830587  complement  fr 2   0.80  0.77  
 1830051   1830572  complement  fr 2   0.80  0.76  
 1830051   1830479  complement  fr 2   0.75  0.22  

 1830715   1833414  complement  fr 3   0.89  0.10  
 1830715   1833336  complement  fr 3   0.91  0.54  
 1830715   1833315  complement  fr 3   0.92  0.09  
 1830715   1833261  complement  fr 3   0.93  0.27  
 1830715   1833258  complement  fr 3   0.93  0.27  
 1830715   1833150  complement  fr 3   0.94  0.01  
 1830715   1833105  complement  fr 3   0.94  0.46  
