                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM73042v1:Chromosome:1:6064456:1 REF
Sequence file: seq.fna
Sequence length: 6064456
GC Content:  60.13%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
 3169452   3169586  complement  fr 2   0.55  0.79  

 3170040   3172844  complement  fr 2   0.51  0.13  
 3170040   3172838  complement  fr 2   0.51  0.06  
 3170040   3172790  complement  fr 2   0.51  0.02  
 3170040   3172787  complement  fr 2   0.51  0.02  

 3178597   3178962  complement  fr 3   0.57  0.03  
 3178597   3178920  complement  fr 3   0.60  0.12  
 3178597   3178791  complement  fr 3   0.60  0.00  
 3178597   3178758  complement  fr 3   0.59  0.26  

 3179041   3179541  complement  fr 3   0.62  0.76  
 3179041   3179463  complement  fr 3   0.63  0.64  
 3179041   3179445  complement  fr 3   0.61  0.22  
 3179041   3179430  complement  fr 3   0.59  0.27  

 3180436   3180567  complement  fr 3   0.57  0.72  

 3180985   3181518  complement  fr 3   0.51  0.37  
 3180985   3181497  complement  fr 3   0.54  0.04  
 3180985   3181464  complement  fr 3   0.57  0.10  
 3180985   3181428  complement  fr 3   0.57  0.92  
 3180985   3181386  complement  fr 3   0.56  0.00  

 3182603   3182719  complement  fr 1   0.51  0.06  

 3183680   3183757  direct      fr 2   0.52  0.89  

 3183796   3184305  complement  fr 3   0.57  0.15  
 3183796   3184290  complement  fr 3   0.58  0.80  
 3183796   3183939  complement  fr 3   0.53  0.10  
 3183796   3183903  complement  fr 3   0.56  0.45  

 3187871   3188089  complement  fr 1   0.56  0.09  

 3190715   3191383  complement  fr 1   0.54  0.96  
 3190715   3191326  complement  fr 1   0.52  0.04  
 3190715   3191272  complement  fr 1   0.52  0.00  
 3190715   3191236  complement  fr 1   0.55  0.06  
 3190715   3191185  complement  fr 1   0.59  0.03  
 3190715   3191149  complement  fr 1   0.63  0.01  
 3190715   3191113  complement  fr 1   0.64  0.98  

 3192923   3193264  complement  fr 1   0.60  0.98  
 3192923   3193234  complement  fr 1   0.57  0.10  
 3192923   3193120  complement  fr 1   0.69  0.12  
 3192923   3193093  complement  fr 1   0.79  0.28  

 3198744   3198845  direct      fr 3   0.58  0.87  

 3199323   3199712  complement  fr 2   0.50  0.52  

 3202651   3202950  direct      fr 1   0.51  0.31  
 3202690   3202950  direct      fr 1   0.52  0.00  

 3203481   3203558  complement  fr 2   0.70  0.98  

 3203899   3204066  complement  fr 3   0.58  0.30  

 3205742   3205885  direct      fr 2   0.57  0.01  

 3207971   3208120  complement  fr 1   0.52  0.89  

 3210037   3210081  complement  fr 3   0.78  0.23  

 3212854   3213321  complement  fr 3   0.77  0.00  
 3212854   3213159  complement  fr 3   0.82  0.28  

 3213361   3213993  complement  fr 3   0.54  0.49  
 3213361   3213867  complement  fr 3   0.52  0.00  

 3216288   3216410  direct      fr 3   0.59  0.00  

 3221005   3221217  direct      fr 1   0.55  0.96  

 3230015   3230497  complement  fr 1   0.52  0.00  
 3230015   3230446  complement  fr 1   0.56  0.05  

 3230615   3230776  complement  fr 1   0.60  0.00  

 3234539   3234910  complement  fr 1   0.52  0.90  
 3234539   3234907  complement  fr 1   0.52  0.93  

 3235258   3235821  complement  fr 3   0.53  0.02  
 3235258   3235782  complement  fr 3   0.56  0.00  
 3235258   3235671  complement  fr 3   0.53  0.00  
 3235258   3235656  complement  fr 3   0.52  0.00  

 3238188   3238376  complement  fr 2   0.63  0.02  

 3239656   3239850  complement  fr 3   0.53  0.98  

 3246626   3246898  complement  fr 1   0.72  0.42  
 3246626   3246892  complement  fr 1   0.72  0.92  
 3246626   3246817  complement  fr 1   0.63  0.09  

 3247000   3247536  direct      fr 1   0.55  0.00  

 3247385   3247921  complement  fr 1   0.55  0.75  
 3247385   3247900  complement  fr 1   0.53  0.05  

 3248291   3248617  complement  fr 1   0.52  0.04  

 3261030   3261257  complement  fr 2   0.72  0.10  
 3261030   3261233  complement  fr 2   0.71  0.70  
 3261030   3261197  complement  fr 2   0.66  0.27  

 3262533   3262859  direct      fr 3   0.51  0.13  
 3262629   3262859  direct      fr 3   0.68  0.62  

 3263983   3264459  direct      fr 1   0.61  0.01  
 3264127   3264459  direct      fr 1   0.62  0.87  
 3264136   3264459  direct      fr 1   0.61  0.95  
 3264220   3264459  direct      fr 1   0.51  0.01  

 3265024   3265281  complement  fr 3   0.50  0.70  

 3266732   3266887  direct      fr 2   0.53  0.88  

 3268558   3268716  direct      fr 1   0.68  0.34  

 3269498   3269839  complement  fr 1   0.56  0.61  
 3269498   3269827  complement  fr 1   0.58  0.21  

 3270060   3271109  complement  fr 2   0.62  0.02  
 3270060   3270947  complement  fr 2   0.55  0.02  
 3270060   3270926  complement  fr 2   0.55  0.17  

 3271546   3272796  complement  fr 3   0.51  0.53  
 3271546   3272793  complement  fr 3   0.51  0.54  

 3273088   3276174  complement  fr 3   0.65  0.00  
 3273088   3276021  complement  fr 3   0.66  0.02  
 3273088   3276006  complement  fr 3   0.65  0.82  
 3273088   3275955  complement  fr 3   0.65  0.02  

 3276171   3277286  complement  fr 2   0.53  0.00  
 3276171   3277175  complement  fr 2   0.58  0.29  
 3276171   3277166  complement  fr 2   0.58  0.19  
 3276171   3277100  complement  fr 2   0.56  0.15  

 3277410   3277493  complement  fr 2   0.56  0.57  

 3278984   3279526  direct      fr 2   0.52  0.85  
 3278996   3279526  direct      fr 2   0.52  0.72  

 3281786   3282676  direct      fr 2   0.61  0.00  
 3281894   3282676  direct      fr 2   0.68  0.00  
 3281966   3282676  direct      fr 2   0.74  0.64  
 3282062   3282676  direct      fr 2   0.81  0.35  
 3282212   3282676  direct      fr 2   0.81  0.48  
 3282290   3282676  direct      fr 2   0.79  0.58  
 3282332   3282676  direct      fr 2   0.76  0.03  

 3282777   3283319  direct      fr 3   0.56  0.00  
 3282879   3283319  direct      fr 3   0.67  0.00  
 3283113   3283319  direct      fr 3   0.69  0.00  
 3283122   3283319  direct      fr 3   0.68  0.01  
 3283152   3283319  direct      fr 3   0.64  0.36  

 3288667   3288981  complement  fr 3   0.56  0.76  
 3288667   3288963  complement  fr 3   0.54  0.94  
 3288667   3288954  complement  fr 3   0.52  0.70  

 3289008   3289178  direct      fr 3   0.75  0.11  

 3289601   3289960  complement  fr 1   0.52  0.10  
 3289601   3289912  complement  fr 1   0.60  0.02  
 3289601   3289909  complement  fr 1   0.60  0.01  
 3289601   3289876  complement  fr 1   0.66  0.01  
 3289601   3289834  complement  fr 1   0.73  0.91  
 3289601   3289720  complement  fr 1   0.54  0.10  

 3291074   3291172  direct      fr 2   0.54  0.17  

 3294821   3294979  complement  fr 1   0.59  0.09  

 3296207   3296290  complement  fr 1   0.62  0.65  

 3300894   3301589  complement  fr 2   0.63  0.79  
 3300894   3301577  complement  fr 2   0.63  0.19  
 3300894   3301502  complement  fr 2   0.63  0.14  
 3300894   3301379  complement  fr 2   0.58  0.05  
 3300894   3301364  complement  fr 2   0.57  0.01  

 3302507   3302839  direct      fr 2   0.54  0.22  
 3302582   3302839  direct      fr 2   0.50  0.02  

 3307104   3307229  complement  fr 2   0.57  0.32  
 3307104   3307223  complement  fr 2   0.62  0.59  
 3307104   3307205  complement  fr 2   0.69  0.13  

 3310190   3310492  complement  fr 1   0.55  0.37  
 3310190   3310477  complement  fr 1   0.54  0.03  
 3310190   3310354  complement  fr 1   0.56  0.93  

 3311795   3311911  direct      fr 2   0.64  0.81  
 3311837   3311911  direct      fr 2   0.51  0.03  

 3312687   3312965  complement  fr 2   0.75  0.15  
 3312687   3312929  complement  fr 2   0.72  0.60  

 3313066   3313227  direct      fr 1   0.51  0.01  

 3314653   3314766  direct      fr 1   0.57  0.09  

 3315744   3315827  direct      fr 3   0.59  0.05  

 3318414   3318536  complement  fr 2   0.55  0.85  

 3318951   3319028  complement  fr 2   0.58  0.05  

 3319152   3319220  complement  fr 2   0.63  0.06  

 3322804   3322911  direct      fr 1   0.59  0.96  

 3326659   3326916  direct      fr 1   0.55  0.02  
 3326668   3326916  direct      fr 1   0.53  0.02  

 3328330   3328377  direct      fr 1   0.51  0.03  

 3329899   3330372  direct      fr 1   0.79  0.12  
 3329935   3330372  direct      fr 1   0.85  0.02  
 3329953   3330372  direct      fr 1   0.88  0.86  
 3330040   3330372  direct      fr 1   0.88  0.67  
 3330154   3330372  direct      fr 1   0.84  0.99  

 3330409   3330618  direct      fr 1   0.58  0.92  
 3330451   3330618  direct      fr 1   0.57  0.05  

 3332074   3333579  complement  fr 3   0.53  0.00  
 3332074   3333573  complement  fr 3   0.53  0.00  
 3332074   3333564  complement  fr 3   0.54  0.00  
 3332074   3333507  complement  fr 3   0.56  0.00  
 3332074   3333318  complement  fr 3   0.57  0.70  
 3332074   3333114  complement  fr 3   0.60  0.11  
 3332074   3333042  complement  fr 3   0.61  0.04  
 3332074   3332949  complement  fr 3   0.58  0.00  
 3332074   3332913  complement  fr 3   0.59  0.89  

 3340150   3340605  complement  fr 3   0.56  0.00  
 3340150   3340533  complement  fr 3   0.62  0.00  
 3340150   3340530  complement  fr 3   0.62  0.00  
 3340150   3340362  complement  fr 3   0.54  0.08  

 3342359   3342502  direct      fr 2   0.83  0.37  

 3344171   3344389  complement  fr 1   0.63  0.13  

 3345320   3345562  complement  fr 1   0.61  0.03  

 3345938   3345991  complement  fr 1   0.59  0.89  

 3348470   3348868  complement  fr 1   0.50  0.00  
 3348470   3348697  complement  fr 1   0.65  0.20  

 3348571   3349221  direct      fr 1   0.50  0.00  
 3348619   3349221  direct      fr 1   0.54  0.00  
 3348634   3349221  direct      fr 1   0.55  0.02  
 3348811   3349221  direct      fr 1   0.68  0.75  

 3352086   3352355  complement  fr 2   0.71  0.34  

 3352384   3352515  direct      fr 1   0.53  0.27  

 3360122   3360430  complement  fr 1   0.60  0.43  
 3360122   3360415  complement  fr 1   0.62  0.07  
 3360122   3360337  complement  fr 1   0.82  0.97  
 3360122   3360274  complement  fr 1   0.76  0.46  

 3363050   3363880  complement  fr 1   0.56  0.05  
 3363050   3363829  complement  fr 1   0.53  0.38  
 3363050   3363754  complement  fr 1   0.51  0.23  

 3364036   3364149  direct      fr 1   0.72  0.05  
 3364078   3364149  direct      fr 1   0.65  0.66  

 3366434   3366541  complement  fr 1   0.50  0.00  

 3368759   3369121  direct      fr 2   0.66  0.21  

 3371537   3371908  direct      fr 2   0.58  0.57  
 3371630   3371908  direct      fr 2   0.65  0.05  
 3371660   3371908  direct      fr 2   0.71  0.35  
 3371687   3371908  direct      fr 2   0.68  0.95  

 3369867   3370550  complement  fr 2   0.61  0.71  
 3369867   3370292  complement  fr 2   0.51  0.00  

 3372019   3372945  direct      fr 1   0.52  0.21  
 3372133   3372945  direct      fr 1   0.50  0.00  
 3372637   3372945  direct      fr 1   0.56  0.41  

 3377478   3377618  direct      fr 3   0.52  0.02  

 3378276   3378512  complement  fr 2   0.53  0.00  
 3378276   3378497  complement  fr 2   0.55  0.11  
 3378276   3378473  complement  fr 2   0.62  0.01  
 3378276   3378455  complement  fr 2   0.67  0.58  

 3381644   3381847  direct      fr 2   0.61  0.61  
 3381698   3381847  direct      fr 2   0.62  0.09  

 3381129   3381197  complement  fr 2   0.94  0.86  

 3383527   3383598  direct      fr 1   0.83  0.98  

 3385486   3386055  direct      fr 1   0.67  0.61  
 3385543   3386055  direct      fr 1   0.70  0.03  
 3385567   3386055  direct      fr 1   0.68  0.90  
 3385963   3386055  direct      fr 1   0.54  0.39  

 3388973   3390289  complement  fr 1   0.68  0.15  
 3388973   3390277  complement  fr 1   0.67  0.01  
 3388973   3389992  complement  fr 1   0.66  0.33  

 3394743   3395015  direct      fr 3   0.67  0.00  
 3394758   3395015  direct      fr 3   0.70  0.38  
 3394770   3395015  direct      fr 3   0.73  0.29  
 3394776   3395015  direct      fr 3   0.73  0.82  
 3394824   3395015  direct      fr 3   0.78  0.11  

 3396493   3396798  direct      fr 1   0.69  0.52  
 3396655   3396798  direct      fr 1   0.76  0.00  

 3397557   3398576  direct      fr 3   0.53  0.83  
 3397827   3398576  direct      fr 3   0.53  0.00  
 3397995   3398576  direct      fr 3   0.60  0.00  

 3399521   3399634  direct      fr 2   0.58  0.07  

 3400305   3400706  complement  fr 2   0.53  0.30  
 3400305   3400610  complement  fr 2   0.51  0.00  
 3400305   3400595  complement  fr 2   0.55  0.08  
 3400305   3400532  complement  fr 2   0.60  0.01  
 3400305   3400523  complement  fr 2   0.58  0.06  

 3401694   3402164  complement  fr 2   0.53  0.21  

 3401954   3402538  direct      fr 2   0.53  0.72  
 3402218   3402538  direct      fr 2   0.79  0.35  

 3402909   3403541  complement  fr 2   0.50  0.02  
 3402909   3403484  complement  fr 2   0.54  0.02  

 3410877   3411068  complement  fr 2   0.51  0.08  

 3412838   3413032  complement  fr 1   0.54  0.02  

 3413199   3413606  complement  fr 2   0.55  0.01  

 3417473   3417868  complement  fr 1   0.53  0.06  
 3417473   3417766  complement  fr 1   0.54  0.03  

 3420185   3420337  direct      fr 2   0.61  0.31  
 3420194   3420337  direct      fr 2   0.58  0.43  

 3421159   3421290  complement  fr 3   0.54  0.99  

 3421701   3421811  direct      fr 3   0.54  0.64  

 3424712   3424885  direct      fr 2   0.56  0.06  
 3424763   3424885  direct      fr 2   0.64  0.92  
 3424769   3424885  direct      fr 2   0.62  0.88  

 3429213   3429380  direct      fr 3   0.58  0.00  

 3431536   3431868  complement  fr 3   0.51  0.72  
 3431536   3431862  complement  fr 3   0.51  0.83  

 3432633   3432767  direct      fr 3   0.52  0.17  

 3435705   3436127  direct      fr 3   0.51  0.15  

 3435510   3435728  complement  fr 2   0.60  0.14  
 3435510   3435686  complement  fr 2   0.69  0.24  

 3436985   3437779  direct      fr 2   0.61  0.47  
 3437012   3437779  direct      fr 2   0.63  0.82  
 3437084   3437779  direct      fr 2   0.62  0.00  
 3437135   3437779  direct      fr 2   0.65  0.24  
 3437321   3437779  direct      fr 2   0.68  0.48  

 3439390   3439539  complement  fr 3   0.75  0.18  

 3441424   3441564  complement  fr 3   0.70  0.88  
 3441424   3441534  complement  fr 3   0.63  0.05  

 3442727   3443518  complement  fr 1   0.50  0.00  
 3442727   3443401  complement  fr 1   0.57  0.99  
 3442727   3443365  complement  fr 1   0.57  0.18  

 3443545   3443772  complement  fr 3   0.52  0.01  
 3443545   3443733  complement  fr 3   0.61  0.90  
 3443545   3443721  complement  fr 3   0.61  0.73  

 3445445   3445768  complement  fr 1   0.59  0.01  
 3445445   3445726  complement  fr 1   0.62  0.29  

 3446180   3446284  complement  fr 1   0.57  1.00  

 3452015   3452173  complement  fr 1   0.86  0.22  
 3452015   3452101  complement  fr 1   0.75  0.26  

 3453605   3454039  complement  fr 1   0.67  0.92  

 3454653   3454778  complement  fr 2   0.57  0.43  

 3458523   3458696  complement  fr 2   0.66  0.11  
 3458523   3458690  complement  fr 2   0.66  0.00  
 3458523   3458642  complement  fr 2   0.54  0.01  

 3459550   3459609  direct      fr 1   0.53  0.79  

 3459832   3459984  direct      fr 1   0.51  0.95  

 3459909   3459989  complement  fr 2   0.52  0.99  

 3465569   3465670  complement  fr 1   0.55  0.07  
 3465569   3465667  complement  fr 1   0.55  0.02  
 3465569   3465643  complement  fr 1   0.70  0.60  
 3465569   3465625  complement  fr 1   0.79  0.58  

 3466576   3466773  direct      fr 1   0.57  0.87  

 3467203   3467250  complement  fr 3   0.58  0.01  

 3474774   3475211  complement  fr 2   0.51  0.00  

 3479226   3479585  complement  fr 2   0.68  0.66  
 3479226   3479402  complement  fr 2   0.68  0.52  

 3483454   3483744  complement  fr 3   0.50  0.08  
 3483454   3483732  complement  fr 3   0.52  0.48  
 3483454   3483711  complement  fr 3   0.52  0.44  
 3483454   3483690  complement  fr 3   0.53  0.44  

 3490980   3491093  direct      fr 3   0.96  0.02  

 3492099   3492575  complement  fr 2   0.61  0.09  

 3493342   3493377  direct      fr 1   0.77  0.03  

 3495353   3495889  complement  fr 1   0.62  0.37  
 3495353   3495757  complement  fr 1   0.53  0.04  
 3495353   3495727  complement  fr 1   0.56  0.00  

 3495989   3496141  complement  fr 1   0.55  0.87  

 3502279   3502662  direct      fr 1   0.52  0.75  

 3504356   3504616  direct      fr 2   0.64  0.22  

 3503583   3503885  complement  fr 2   0.51  0.01  
 3503583   3503825  complement  fr 2   0.63  0.00  
 3503583   3503729  complement  fr 2   0.85  0.11  

 3506001   3506237  direct      fr 3   0.53  0.01  

 3510576   3510908  complement  fr 2   0.51  0.25  

 3510922   3511041  direct      fr 1   0.69  0.93  

 3512071   3512160  complement  fr 3   0.61  0.02  

 3514349   3514444  direct      fr 2   0.67  0.95  
 3514364   3514444  direct      fr 2   0.64  0.99  

 3515344   3515457  direct      fr 1   0.61  0.69  
 3515350   3515457  direct      fr 1   0.61  0.91  
 3515353   3515457  direct      fr 1   0.60  0.94  

 3516444   3516542  complement  fr 2   0.51  0.99  

 3517224   3517553  complement  fr 2   0.66  0.36  
 3517224   3517502  complement  fr 2   0.72  0.82  

 3517950   3518087  complement  fr 2   0.67  0.06  

 3519053   3519112  direct      fr 2   0.93  0.03  

 3519808   3520038  complement  fr 3   0.68  1.00  
 3519808   3520029  complement  fr 3   0.66  0.99  

 3522807   3523007  direct      fr 3   0.52  0.56  
 3522816   3523007  direct      fr 3   0.52  0.18  
 3522837   3523007  direct      fr 3   0.59  0.71  

 3525419   3525478  direct      fr 2   0.64  0.37  

 3527583   3527960  complement  fr 2   0.67  0.77  
 3527583   3527957  complement  fr 2   0.67  0.75  

 3528132   3528284  complement  fr 2   0.54  0.86  

 3529129   3529950  complement  fr 3   0.58  0.01  
 3529129   3529878  complement  fr 3   0.62  0.14  
 3529129   3529731  complement  fr 3   0.62  0.05  
 3529129   3529680  complement  fr 3   0.62  0.44  
 3529129   3529419  complement  fr 3   0.68  0.01  

 3533911   3533973  direct      fr 1   0.52  0.42  

 3537059   3537136  direct      fr 2   0.54  0.62  

 3538337   3538498  complement  fr 1   0.53  0.00  

 3541261   3541407  complement  fr 3   0.71  0.10  

 3542712   3543284  direct      fr 3   0.53  0.00  

 3543459   3543611  direct      fr 3   0.53  0.75  

 3546766   3547131  complement  fr 3   0.78  0.00  
 3546766   3547110  complement  fr 3   0.77  0.08  

 3547278   3547373  complement  fr 2   0.80  0.05  

 3547563   3547736  complement  fr 2   0.78  0.11  

 3548022   3548234  complement  fr 2   0.53  0.09  
 3548022   3548213  complement  fr 2   0.59  0.11  

 3556174   3556395  complement  fr 3   0.56  0.00  
 3556174   3556350  complement  fr 3   0.54  0.99  

 3557892   3557978  complement  fr 2   0.81  0.97  
 3557892   3557951  complement  fr 2   0.93  0.06  

 3559682   3559780  complement  fr 1   0.94  1.00  

 3563474   3563692  complement  fr 1   0.61  0.00  

 3566412   3566507  direct      fr 3   0.53  0.14  

 3571825   3571896  direct      fr 1   0.55  0.92  

 3571977   3572018  complement  fr 2   0.64  0.15  

 3573229   3573375  direct      fr 1   0.76  0.63  

 3574051   3574200  direct      fr 1   0.62  0.00  

 3574225   3574401  direct      fr 1   0.61  0.70  

 3574895   3575269  direct      fr 2   0.61  0.34  
 3574991   3575269  direct      fr 2   0.78  0.99  
 3575108   3575269  direct      fr 2   0.71  0.74  

 3577127   3577438  complement  fr 1   0.52  0.04  
 3577127   3577393  complement  fr 1   0.54  0.33  
 3577127   3577369  complement  fr 1   0.54  0.12  
 3577127   3577360  complement  fr 1   0.52  0.14  

 3577563   3577817  complement  fr 2   0.52  0.00  
 3577563   3577802  complement  fr 2   0.55  0.05  
 3577563   3577793  complement  fr 2   0.58  0.57  
 3577563   3577757  complement  fr 2   0.67  0.69  
 3577563   3577754  complement  fr 2   0.67  0.74  

 3579775   3580053  complement  fr 3   0.54  0.00  

 3582299   3582418  complement  fr 1   0.63  0.85  

 3584175   3584426  complement  fr 2   0.55  0.05  

 3584696   3584839  complement  fr 1   0.52  0.97  

 3586555   3586803  direct      fr 1   0.63  0.38  
 3586564   3586803  direct      fr 1   0.66  0.58  
 3586657   3586803  direct      fr 1   0.57  0.01  

 3590460   3591356  complement  fr 2   0.51  0.40  
 3590460   3591185  complement  fr 2   0.51  0.00  
 3590460   3591032  complement  fr 2   0.54  0.00  

 3593593   3593802  direct      fr 1   0.62  0.70  
 3593602   3593802  direct      fr 1   0.62  0.06  
 3593686   3593802  direct      fr 1   0.63  0.62  

 3595617   3596084  complement  fr 2   0.51  0.00  

 3596832   3597005  complement  fr 2   0.56  0.00  
 3596832   3596954  complement  fr 2   0.51  0.46  

 3597943   3598407  direct      fr 1   0.55  0.72  
 3597991   3598407  direct      fr 1   0.52  0.19  
 3598108   3598407  direct      fr 1   0.58  0.50  

 3598848   3598910  direct      fr 3   0.97  0.95  

 3603357   3603428  complement  fr 2   0.79  0.64  
 3603357   3603404  complement  fr 2   0.73  0.17  

 3603641   3603676  complement  fr 1   0.53  0.06  

 3611986   3612111  direct      fr 1   0.74  0.02  

 3614375   3614560  complement  fr 1   0.68  0.01  

 3617879   3617941  direct      fr 2   0.75  0.43  

 3618498   3618608  direct      fr 3   0.61  0.01  

 3618903   3618986  direct      fr 3   0.99  0.02  

 3619281   3619439  complement  fr 2   0.63  0.09  

 3621630   3621725  direct      fr 3   0.55  0.16  

 3624950   3625024  complement  fr 1   0.82  0.16  

 3626397   3626738  direct      fr 3   0.51  0.97  
 3626535   3626738  direct      fr 3   0.58  0.59  

 3628082   3628240  direct      fr 2   0.72  0.07  

 3628332   3629144  direct      fr 3   0.69  0.04  
 3628335   3629144  direct      fr 3   0.70  0.11  
 3628356   3629144  direct      fr 3   0.71  0.97  
 3628374   3629144  direct      fr 3   0.73  0.94  
 3628764   3629144  direct      fr 3   0.56  0.11  

 3631265   3631438  complement  fr 1   0.59  1.00  

 3632619   3633077  complement  fr 2   0.51  0.00  
 3632619   3632900  complement  fr 2   0.61  0.91  

 3633167   3633298  complement  fr 1   0.81  0.01  

 3637257   3638066  complement  fr 2   0.54  0.01  
 3637257   3637826  complement  fr 2   0.54  0.03  
 3637257   3637823  complement  fr 2   0.55  0.01  
 3637257   3637790  complement  fr 2   0.55  0.01  
 3637257   3637634  complement  fr 2   0.66  0.01  

 3638789   3639181  complement  fr 1   0.59  0.35  
 3638789   3639139  complement  fr 1   0.58  0.34  

 3640865   3641035  direct      fr 2   0.55  0.04  
 3640871   3641035  direct      fr 2   0.55  0.05  

 3643955   3644017  direct      fr 2   0.51  0.25  

 3645946   3646173  complement  fr 3   0.52  0.00  
 3645946   3646152  complement  fr 3   0.50  0.30  

 3649059   3649244  direct      fr 3   0.51  0.36  

 3649376   3649699  complement  fr 1   0.63  0.23  
 3649376   3649549  complement  fr 1   0.60  0.80  

 3651002   3651529  direct      fr 2   0.53  0.11  

 3655701   3655937  complement  fr 2   0.52  0.19  
 3655701   3655928  complement  fr 2   0.54  0.78  
 3655701   3655925  complement  fr 2   0.54  0.68  
 3655701   3655895  complement  fr 2   0.57  0.93  

 3656463   3656972  complement  fr 2   0.55  0.26  
 3656463   3656927  complement  fr 2   0.57  0.00  
 3656463   3656924  complement  fr 2   0.57  0.03  
 3656463   3656915  complement  fr 2   0.56  0.19  

 3658131   3658271  complement  fr 2   0.50  0.03  

 3662100   3662975  complement  fr 2   0.54  0.36  
 3662100   3662960  complement  fr 2   0.55  0.50  
 3662100   3662876  complement  fr 2   0.58  0.89  
 3662100   3662753  complement  fr 2   0.57  0.07  
 3662100   3662582  complement  fr 2   0.58  0.51  

 3663873   3663980  complement  fr 2   0.51  0.00  

 3664147   3664365  direct      fr 1   0.52  0.15  

 3665735   3666220  direct      fr 2   0.58  0.08  
 3665912   3666220  direct      fr 2   0.73  0.86  
 3666098   3666220  direct      fr 2   0.72  0.01  

 3666600   3667232  complement  fr 2   0.50  0.00  
 3666600   3667166  complement  fr 2   0.51  0.00  
 3666600   3666821  complement  fr 2   0.55  0.01  

 3672176   3672379  complement  fr 1   0.64  0.99  
 3672176   3672361  complement  fr 1   0.68  0.98  
 3672176   3672310  complement  fr 1   0.56  0.00  

 3673423   3673740  complement  fr 3   0.61  0.64  
 3673423   3673659  complement  fr 3   0.61  0.38  

 3677545   3677811  direct      fr 1   0.52  0.37  

 3680291   3680533  complement  fr 1   0.64  0.05  
 3680291   3680482  complement  fr 1   0.61  0.50  

 3680573   3681298  complement  fr 1   0.56  0.26  
 3680573   3681292  complement  fr 1   0.56  0.07  
 3680573   3681238  complement  fr 1   0.52  0.08  

 3691841   3692140  direct      fr 2   0.55  0.26  
 3691844   3692140  direct      fr 2   0.55  0.08  

 3693230   3693346  complement  fr 1   0.92  0.02  
 3693230   3693268  complement  fr 1   0.98  0.13  

 3696074   3696301  direct      fr 2   0.50  0.02  
 3696098   3696301  direct      fr 2   0.55  0.42  
 3696212   3696301  direct      fr 2   0.59  0.44  

 3700885   3701067  complement  fr 3   0.53  0.98  

 3702732   3702863  direct      fr 3   0.50  0.91  

 3704624   3705142  complement  fr 1   0.55  0.01  
 3704624   3704947  complement  fr 1   0.78  0.04  
 3704624   3704782  complement  fr 1   0.62  0.95  
 3704624   3704746  complement  fr 1   0.52  0.03  

 3705216   3705515  direct      fr 3   0.63  0.86  

 3708313   3708513  complement  fr 3   0.54  0.53  

 3712246   3712371  complement  fr 3   0.69  0.72  

 3716331   3716636  direct      fr 3   0.69  0.18  
 3716481   3716636  direct      fr 3   0.70  0.00  
 3716484   3716636  direct      fr 3   0.70  0.01  

 3723024   3723101  complement  fr 2   0.50  0.65  

 3728786   3729346  complement  fr 1   0.51  0.00  

 3733605   3733838  complement  fr 2   0.52  0.08  

 3744654   3744770  direct      fr 3   0.56  0.14  

 3747811   3747912  complement  fr 3   0.54  0.45  

 3749564   3749701  direct      fr 2   0.66  0.80  
 3749657   3749701  direct      fr 2   0.59  0.00  

 3754490   3755032  direct      fr 2   0.51  0.92  
 3754529   3755032  direct      fr 2   0.53  0.02  

 3755042   3755206  complement  fr 1   0.51  0.01  

 3757271   3757486  direct      fr 2   0.91  0.95  
 3757388   3757486  direct      fr 2   0.89  0.12  

 3759169   3759372  complement  fr 3   0.76  1.00  

 3760156   3760356  complement  fr 3   0.59  0.13  

 3760862   3761116  direct      fr 2   0.70  0.77  

 3761032   3761511  complement  fr 3   0.78  0.99  
 3761032   3761502  complement  fr 3   0.77  0.21  

 3763407   3763523  direct      fr 3   0.58  0.99  

 3765489   3765959  direct      fr 3   0.52  0.67  

 3773610   3773777  complement  fr 2   0.54  0.88  

 3776550   3776774  direct      fr 3   0.53  0.25  
 3776634   3776774  direct      fr 3   0.60  0.01  
 3776649   3776774  direct      fr 3   0.60  0.11  
 3776670   3776774  direct      fr 3   0.54  0.00  

 3778129   3778257  direct      fr 1   0.53  0.83  

 3782644   3782808  complement  fr 3   0.56  0.96  

 3782842   3783174  complement  fr 3   0.55  0.05  

 3783612   3783698  complement  fr 2   0.72  0.89  
 3783612   3783674  complement  fr 2   0.81  1.00  

 3784678   3785232  complement  fr 3   0.53  0.13  
 3784678   3785043  complement  fr 3   0.55  0.01  
 3784678   3785034  complement  fr 3   0.56  0.00  

