                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM80076v1:Chromosome:1:4558660:1 REF
Sequence file: seq.fna
Sequence length: 4558660
GC Content:  50.80%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Staphylococcus_aureus_Mu50
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
 1242737   1243468  complement  fr 1   0.62  0.83  
 1242737   1243351  complement  fr 1   0.56  0.14  

 1244686   1245309  complement  fr 3   0.53  0.00  
 1244686   1245258  complement  fr 3   0.58  0.02  
 1244686   1245174  complement  fr 3   0.57  0.01  
 1244686   1245111  complement  fr 3   0.55  0.00  
 1244686   1245003  complement  fr 3   0.66  0.34  
 1244686   1244949  complement  fr 3   0.59  0.00  

 1245523   1246779  direct      fr 1   0.51  0.35  
 1245640   1246779  direct      fr 1   0.53  0.00  
 1245643   1246779  direct      fr 1   0.53  0.00  
 1245655   1246779  direct      fr 1   0.53  0.00  
 1245658   1246779  direct      fr 1   0.53  0.00  
 1245823   1246779  direct      fr 1   0.58  0.00  
 1245919   1246779  direct      fr 1   0.63  0.03  
 1245943   1246779  direct      fr 1   0.62  0.09  
 1246009   1246779  direct      fr 1   0.61  0.00  

 1245812   1245850  complement  fr 1   0.51  0.05  

 1246821   1247903  direct      fr 3   0.71  0.72  
 1247019   1247903  direct      fr 3   0.66  0.83  
 1247022   1247903  direct      fr 3   0.66  0.73  
 1247040   1247903  direct      fr 3   0.66  0.00  

 1247903   1248736  direct      fr 2   0.67  0.06  
 1248122   1248736  direct      fr 2   0.63  0.09  
 1248197   1248736  direct      fr 2   0.66  0.02  
 1248326   1248736  direct      fr 2   0.73  0.00  

 1249180   1249938  direct      fr 1   0.52  0.00  
 1249396   1249938  direct      fr 1   0.57  0.64  
 1249483   1249938  direct      fr 1   0.60  0.47  
 1249579   1249938  direct      fr 1   0.55  0.00  
 1249702   1249938  direct      fr 1   0.61  0.19  
 1249717   1249938  direct      fr 1   0.66  0.13  

 1249974   1250828  direct      fr 3   0.59  0.91  
 1249986   1250828  direct      fr 3   0.59  0.45  
 1250046   1250828  direct      fr 3   0.59  0.00  
 1250052   1250828  direct      fr 3   0.59  0.00  

 1253928   1254158  direct      fr 3   0.55  0.03  

 1256988   1257638  complement  fr 2   0.54  0.38  
 1256988   1257590  complement  fr 2   0.56  0.28  
 1256988   1257557  complement  fr 2   0.54  0.47  
 1256988   1257539  complement  fr 2   0.52  0.29  

 1260600   1261157  direct      fr 3   0.53  0.00  
 1260810   1261157  direct      fr 3   0.51  0.00  
 1260879   1261157  direct      fr 3   0.64  0.93  
 1260888   1261157  direct      fr 3   0.64  0.89  
 1260909   1261157  direct      fr 3   0.67  0.82  
 1260918   1261157  direct      fr 3   0.66  0.58  
 1260951   1261157  direct      fr 3   0.60  0.01  

 1262441   1265416  direct      fr 2   0.50  0.86  
 1262483   1265416  direct      fr 2   0.51  0.33  
 1262600   1265416  direct      fr 2   0.50  0.00  
 1262612   1265416  direct      fr 2   0.50  0.00  
 1262663   1265416  direct      fr 2   0.51  0.00  
 1262681   1265416  direct      fr 2   0.51  0.35  
 1262687   1265416  direct      fr 2   0.51  0.83  
 1262693   1265416  direct      fr 2   0.51  0.93  
 1262696   1265416  direct      fr 2   0.51  0.90  
 1262735   1265416  direct      fr 2   0.51  0.00  

 1265437   1266951  direct      fr 1   0.50  0.00  
 1265440   1266951  direct      fr 1   0.50  0.00  
 1265518   1266951  direct      fr 1   0.53  0.01  
 1265542   1266951  direct      fr 1   0.54  0.12  
 1265644   1266951  direct      fr 1   0.53  0.76  
 1265659   1266951  direct      fr 1   0.53  0.00  
 1265815   1266951  direct      fr 1   0.57  0.89  
 1265914   1266951  direct      fr 1   0.53  0.00  
 1265941   1266951  direct      fr 1   0.55  0.00  
 1265944   1266951  direct      fr 1   0.55  0.00  

 1266871   1267371  complement  fr 3   0.55  0.00  

 1267020   1267658  direct      fr 3   0.50  0.34  
 1267218   1267658  direct      fr 3   0.51  0.00  
 1267221   1267658  direct      fr 3   0.51  0.00  
 1267335   1267658  direct      fr 3   0.70  0.53  
 1267413   1267658  direct      fr 3   0.80  0.04  
 1267467   1267658  direct      fr 3   0.81  0.68  

 1268065   1268118  direct      fr 1   0.56  0.02  

 1269413   1270255  complement  fr 1   0.57  0.14  
 1269413   1270108  complement  fr 1   0.60  0.00  
 1269413   1270030  complement  fr 1   0.67  0.13  
 1269413   1269994  complement  fr 1   0.65  0.03  
 1269413   1269949  complement  fr 1   0.65  0.68  
 1269413   1269802  complement  fr 1   0.66  0.15  
 1269413   1269766  complement  fr 1   0.72  0.00  
 1269413   1269763  complement  fr 1   0.72  0.00  
 1269413   1269748  complement  fr 1   0.74  0.14  

 1270305   1270763  complement  fr 2   0.66  0.00  
 1270305   1270703  complement  fr 2   0.71  0.92  
 1270305   1270664  complement  fr 2   0.71  0.00  
 1270305   1270640  complement  fr 2   0.72  0.01  
 1270305   1270637  complement  fr 2   0.72  0.01  
 1270305   1270565  complement  fr 2   0.74  0.71  

 1270837   1271781  direct      fr 1   0.56  0.19  
 1270876   1271781  direct      fr 1   0.58  0.01  
 1270963   1271781  direct      fr 1   0.59  0.20  
 1271011   1271781  direct      fr 1   0.56  0.06  
 1271059   1271781  direct      fr 1   0.55  0.00  
 1271095   1271781  direct      fr 1   0.58  0.11  
 1271164   1271781  direct      fr 1   0.64  0.06  

 1272062   1272580  direct      fr 2   0.51  0.04  
 1272122   1272580  direct      fr 2   0.55  0.98  
 1272143   1272580  direct      fr 2   0.55  0.94  
 1272254   1272580  direct      fr 2   0.52  0.06  
 1272308   1272580  direct      fr 2   0.58  0.78  

 1272749   1272886  direct      fr 2   0.53  0.90  

 1273088   1273996  direct      fr 2   0.72  0.73  
 1273151   1273996  direct      fr 2   0.77  0.21  
 1273184   1273996  direct      fr 2   0.77  0.06  
 1273223   1273996  direct      fr 2   0.77  0.80  

 1274140   1274625  complement  fr 3   0.68  0.00  
 1274140   1274553  complement  fr 3   0.80  0.24  
 1274140   1274469  complement  fr 3   0.82  0.31  
 1274140   1274364  complement  fr 3   0.74  0.00  

 1275158   1275775  direct      fr 2   0.63  0.19  
 1275188   1275775  direct      fr 2   0.65  0.83  
 1275248   1275775  direct      fr 2   0.67  0.39  
 1275614   1275775  direct      fr 2   0.71  0.90  
 1275617   1275775  direct      fr 2   0.71  0.93  

 1277077   1279752  complement  fr 3   0.74  0.72  
 1277077   1279599  complement  fr 3   0.74  0.88  
 1277077   1279578  complement  fr 3   0.74  0.37  
 1277077   1279557  complement  fr 3   0.73  0.00  

 1281542   1283245  direct      fr 2   0.67  0.05  
 1281569   1283245  direct      fr 2   0.68  0.01  
 1281614   1283245  direct      fr 2   0.70  0.10  
 1281668   1283245  direct      fr 2   0.70  0.18  
 1281971   1283245  direct      fr 2   0.64  0.00  
 1282097   1283245  direct      fr 2   0.59  0.01  

 1285186   1286199  direct      fr 1   0.55  0.92  
 1285210   1286199  direct      fr 1   0.57  0.28  
 1285249   1286199  direct      fr 1   0.56  0.09  
 1285393   1286199  direct      fr 1   0.54  0.02  

 1287253   1287660  complement  fr 3   0.67  0.00  
 1287253   1287582  complement  fr 3   0.76  0.77  
 1287253   1287576  complement  fr 3   0.76  0.38  

 1287617   1288609  complement  fr 1   0.51  0.60  
 1287617   1288597  complement  fr 1   0.50  0.66  
 1287617   1288582  complement  fr 1   0.50  0.19  
 1287617   1288546  complement  fr 1   0.52  0.00  
 1287617   1288525  complement  fr 1   0.52  0.11  
 1287617   1288492  complement  fr 1   0.54  0.93  
 1287617   1288471  complement  fr 1   0.55  0.13  
 1287617   1288444  complement  fr 1   0.54  0.00  

 1289448   1290338  complement  fr 2   0.53  0.00  
 1289448   1290185  complement  fr 2   0.61  0.00  
 1289448   1290155  complement  fr 2   0.63  0.96  
 1289448   1290053  complement  fr 2   0.65  0.07  
 1289448   1289984  complement  fr 2   0.68  0.16  
 1289448   1289699  complement  fr 2   0.60  0.00  
 1289448   1289636  complement  fr 2   0.67  0.49  
 1289448   1289546  complement  fr 2   0.66  0.15  

 1291001   1291393  complement  fr 1   0.53  0.01  
 1291001   1291303  complement  fr 1   0.68  0.20  
 1291001   1291297  complement  fr 1   0.68  0.50  
 1291001   1291171  complement  fr 1   0.67  0.02  

 1291506   1292240  direct      fr 3   0.72  0.01  
 1291512   1292240  direct      fr 3   0.72  0.02  
 1291521   1292240  direct      fr 3   0.72  0.00  
 1291590   1292240  direct      fr 3   0.78  0.02  
 1291665   1292240  direct      fr 3   0.82  0.12  
 1291722   1292240  direct      fr 3   0.80  0.15  
 1291779   1292240  direct      fr 3   0.78  0.31  

 1292280   1292678  complement  fr 2   0.55  0.18  
 1292280   1292624  complement  fr 2   0.59  0.62  
 1292280   1292576  complement  fr 2   0.53  0.20  
 1292280   1292567  complement  fr 2   0.51  0.02  

 1293003   1293044  complement  fr 2   0.63  0.09  

 1294452   1295090  direct      fr 3   0.52  0.02  
 1294467   1295090  direct      fr 3   0.54  0.04  
 1294536   1295090  direct      fr 3   0.51  0.78  

 1295150   1295656  complement  fr 1   0.83  0.91  
 1295150   1295608  complement  fr 1   0.85  0.07  
 1295150   1295587  complement  fr 1   0.85  0.01  
 1295150   1295575  complement  fr 1   0.84  0.16  

 1295702   1296223  complement  fr 1   0.72  0.59  
 1295702   1296202  complement  fr 1   0.75  0.53  
 1295702   1296196  complement  fr 1   0.75  0.24  
 1295702   1296019  complement  fr 1   0.79  0.00  
 1295702   1295986  complement  fr 1   0.76  0.65  
 1295702   1295977  complement  fr 1   0.76  0.99  

 1296288   1296524  complement  fr 2   0.65  0.27  
 1296288   1296491  complement  fr 2   0.76  0.92  
 1296288   1296467  complement  fr 2   0.80  0.95  

 1296848   1297111  complement  fr 1   0.54  0.04  

 1297654   1298847  complement  fr 3   0.56  0.13  
 1297654   1298805  complement  fr 3   0.55  0.00  
 1297654   1298799  complement  fr 3   0.55  0.00  

 1298859   1299809  complement  fr 2   0.51  0.07  
 1298859   1299746  complement  fr 2   0.54  0.12  
 1298859   1299740  complement  fr 2   0.55  0.61  
 1298859   1299593  complement  fr 2   0.57  0.05  
 1298859   1299551  complement  fr 2   0.59  0.29  
 1298859   1299500  complement  fr 2   0.61  0.00  
 1298859   1299473  complement  fr 2   0.63  0.03  
 1298859   1299464  complement  fr 2   0.65  0.71  
 1298859   1299323  complement  fr 2   0.56  0.08  
 1298859   1299320  complement  fr 2   0.56  0.13  

 1300221   1300736  complement  fr 2   0.53  0.00  
 1300221   1300694  complement  fr 2   0.57  0.13  
 1300221   1300625  complement  fr 2   0.63  0.05  
 1300221   1300598  complement  fr 2   0.66  0.05  
 1300221   1300574  complement  fr 2   0.68  0.75  
 1300221   1300571  complement  fr 2   0.68  0.92  
 1300221   1300556  complement  fr 2   0.67  0.97  

 1303673   1304533  direct      fr 2   0.53  0.00  
 1303736   1304533  direct      fr 2   0.54  0.02  
 1303754   1304533  direct      fr 2   0.56  0.00  
 1303862   1304533  direct      fr 2   0.52  0.15  
 1303937   1304533  direct      fr 2   0.53  0.00  
 1304066   1304533  direct      fr 2   0.52  0.03  

 1304268   1304429  complement  fr 2   0.57  0.04  
 1304268   1304405  complement  fr 2   0.59  0.47  
 1304268   1304402  complement  fr 2   0.59  0.34  

 1304494   1305150  direct      fr 1   0.54  0.39  
 1304530   1305150  direct      fr 1   0.57  0.01  
 1304590   1305150  direct      fr 1   0.60  0.10  
 1304599   1305150  direct      fr 1   0.60  0.57  
 1304614   1305150  direct      fr 1   0.60  0.37  
 1304677   1305150  direct      fr 1   0.58  0.02  

 1307284   1308159  direct      fr 1   0.74  0.12  
 1307305   1308159  direct      fr 1   0.73  0.57  
 1307368   1308159  direct      fr 1   0.71  0.01  

 1308199   1308789  complement  fr 3   0.60  0.98  
 1308199   1308753  complement  fr 3   0.62  0.08  
 1308199   1308729  complement  fr 3   0.60  0.01  
 1308199   1308423  complement  fr 3   0.51  0.00  
 1308199   1308396  complement  fr 3   0.59  0.06  
 1308199   1308393  complement  fr 3   0.59  0.31  
 1308199   1308363  complement  fr 3   0.66  0.11  

 1309764   1310813  direct      fr 3   0.69  0.47  
 1309815   1310813  direct      fr 3   0.72  0.41  
 1309923   1310813  direct      fr 3   0.69  0.42  
 1309950   1310813  direct      fr 3   0.69  0.01  

 1310849   1311100  complement  fr 1   0.52  0.57  

 1311438   1314077  direct      fr 3   0.67  0.99  
 1311474   1314077  direct      fr 3   0.68  0.27  
 1311480   1314077  direct      fr 3   0.68  0.14  
 1311555   1314077  direct      fr 3   0.67  0.05  
 1311558   1314077  direct      fr 3   0.67  0.13  
 1311690   1314077  direct      fr 3   0.69  0.00  

 1314287   1315261  direct      fr 2   0.58  0.13  
 1314320   1315261  direct      fr 2   0.61  0.13  
 1314401   1315261  direct      fr 2   0.62  0.04  
 1314662   1315261  direct      fr 2   0.66  0.46  
 1314761   1315261  direct      fr 2   0.60  0.00  

 1315711   1315890  direct      fr 1   0.59  0.12  
 1315723   1315890  direct      fr 1   0.63  0.07  

 1316263   1318938  direct      fr 1   0.64  0.05  
 1316518   1318938  direct      fr 1   0.68  0.41  
 1316524   1318938  direct      fr 1   0.67  0.56  
 1316569   1318938  direct      fr 1   0.67  0.05  

 1319002   1319592  complement  fr 3   0.55  0.77  
 1319002   1319577  complement  fr 3   0.56  0.03  
 1319002   1319535  complement  fr 3   0.56  0.60  
 1319002   1319532  complement  fr 3   0.55  0.62  

 1320990   1322159  direct      fr 3   0.53  0.06  
 1321044   1322159  direct      fr 3   0.55  0.67  
 1321170   1322159  direct      fr 3   0.52  0.25  
 1321275   1322159  direct      fr 3   0.52  0.01  
 1321341   1322159  direct      fr 3   0.53  0.28  

 1322293   1323090  direct      fr 1   0.73  0.00  
 1322353   1323090  direct      fr 1   0.78  0.00  
 1322401   1323090  direct      fr 1   0.78  0.14  
 1322497   1323090  direct      fr 1   0.79  0.61  
 1322524   1323090  direct      fr 1   0.80  0.00  
 1322629   1323090  direct      fr 1   0.87  0.20  
 1322635   1323090  direct      fr 1   0.87  0.03  

 1323087   1323416  direct      fr 3   0.72  0.03  
 1323090   1323416  direct      fr 3   0.72  0.05  
 1323183   1323416  direct      fr 3   0.79  0.01  
 1323186   1323416  direct      fr 3   0.79  0.02  

 1323542   1323739  complement  fr 1   0.52  0.05  
 1323542   1323706  complement  fr 1   0.61  0.00  

 1327409   1329343  complement  fr 1   0.74  0.04  
 1327409   1329271  complement  fr 1   0.75  0.29  
 1327409   1329193  complement  fr 1   0.75  0.15  
 1327409   1329181  complement  fr 1   0.76  0.83  
 1327409   1329157  complement  fr 1   0.75  0.51  

 1330682   1331470  complement  fr 1   0.66  0.01  
 1330682   1331389  complement  fr 1   0.64  0.01  
 1330682   1331251  complement  fr 1   0.57  0.83  

 1337854   1337970  complement  fr 3   0.54  1.00  

 1342513   1342899  direct      fr 1   0.55  0.04  
 1342603   1342899  direct      fr 1   0.57  0.01  
 1342618   1342899  direct      fr 1   0.56  0.01  
 1342624   1342899  direct      fr 1   0.54  0.00  

 1345981   1347246  direct      fr 1   0.53  0.04  
 1346038   1347246  direct      fr 1   0.55  0.00  
 1346041   1347246  direct      fr 1   0.56  0.00  
 1346131   1347246  direct      fr 1   0.58  0.01  
 1346173   1347246  direct      fr 1   0.58  0.00  
 1346218   1347246  direct      fr 1   0.59  0.00  
 1346272   1347246  direct      fr 1   0.63  0.02  
 1346320   1347246  direct      fr 1   0.66  0.77  
 1346332   1347246  direct      fr 1   0.67  0.37  
 1346368   1347246  direct      fr 1   0.66  0.12  

 1347053   1347328  complement  fr 1   0.53  0.01  

 1348510   1349178  direct      fr 1   0.65  0.00  
 1348540   1349178  direct      fr 1   0.64  0.27  
 1348603   1349178  direct      fr 1   0.65  0.27  

 1349232   1349456  direct      fr 3   0.54  0.05  
 1349271   1349456  direct      fr 3   0.68  0.04  
 1349388   1349456  direct      fr 3   0.57  0.13  

 1349564   1349815  direct      fr 2   0.53  0.00  
 1349576   1349815  direct      fr 2   0.56  0.01  
 1349579   1349815  direct      fr 2   0.56  0.01  
 1349654   1349815  direct      fr 2   0.71  0.80  
 1349666   1349815  direct      fr 2   0.69  0.15  

 1350620   1352326  direct      fr 2   0.57  0.51  
 1350647   1352326  direct      fr 2   0.57  0.42  
 1350794   1352326  direct      fr 2   0.55  0.07  
 1351022   1352326  direct      fr 2   0.56  0.03  
 1351046   1352326  direct      fr 2   0.57  0.76  
 1351187   1352326  direct      fr 2   0.54  0.03  
 1351265   1352326  direct      fr 2   0.55  0.03  
 1351277   1352326  direct      fr 2   0.55  0.37  
 1351280   1352326  direct      fr 2   0.55  0.14  
 1351346   1352326  direct      fr 2   0.57  0.01  

 1352340   1353632  direct      fr 3   0.58  0.02  
 1352358   1353632  direct      fr 3   0.59  0.00  
 1352439   1353632  direct      fr 3   0.62  0.00  
 1352451   1353632  direct      fr 3   0.62  0.01  
 1352532   1353632  direct      fr 3   0.62  0.03  
 1352538   1353632  direct      fr 3   0.62  0.17  

 1357830   1358318  direct      fr 3   0.52  0.00  
 1357845   1358318  direct      fr 3   0.51  0.00  
 1357851   1358318  direct      fr 3   0.51  0.00  
 1357869   1358318  direct      fr 3   0.52  0.10  
 1357878   1358318  direct      fr 3   0.53  0.22  

 1358534   1360582  direct      fr 2   0.50  0.05  
 1358819   1360582  direct      fr 2   0.51  0.00  
 1358825   1360582  direct      fr 2   0.51  0.00  
 1358843   1360582  direct      fr 2   0.51  0.02  
 1358882   1360582  direct      fr 2   0.53  0.00  
 1358906   1360582  direct      fr 2   0.53  0.56  
 1358918   1360582  direct      fr 2   0.54  0.00  
 1358993   1360582  direct      fr 2   0.55  0.00  
 1359011   1360582  direct      fr 2   0.56  0.16  
 1359086   1360582  direct      fr 2   0.58  0.11  

 1361300   1362220  direct      fr 2   0.51  0.35  
 1361306   1362220  direct      fr 2   0.52  0.34  
 1361309   1362220  direct      fr 2   0.52  0.48  
 1361351   1362220  direct      fr 2   0.53  0.00  
 1361396   1362220  direct      fr 2   0.56  0.55  
 1361453   1362220  direct      fr 2   0.59  0.43  
 1361489   1362220  direct      fr 2   0.57  0.00  
 1361492   1362220  direct      fr 2   0.57  0.00  

 1362220   1362333  direct      fr 1   0.53  0.98  

 1362378   1363283  direct      fr 3   0.62  0.01  
 1362408   1363283  direct      fr 3   0.64  0.01  
 1362411   1363283  direct      fr 3   0.65  0.01  
 1362423   1363283  direct      fr 3   0.65  0.01  
 1362477   1363283  direct      fr 3   0.69  0.92  
 1362516   1363283  direct      fr 3   0.68  0.00  
 1362657   1363283  direct      fr 3   0.68  0.01  

 1363394   1364392  complement  fr 1   0.68  0.14  
 1363394   1364329  complement  fr 1   0.72  0.09  
 1363394   1364284  complement  fr 1   0.75  0.04  
 1363394   1364203  complement  fr 1   0.81  0.01  
 1363394   1364200  complement  fr 1   0.81  0.02  
 1363394   1364101  complement  fr 1   0.85  0.03  
 1363394   1364032  complement  fr 1   0.84  0.22  
 1363394   1364014  complement  fr 1   0.85  0.13  

 1365451   1365945  direct      fr 1   0.50  0.00  
 1365475   1365945  direct      fr 1   0.53  0.00  
 1365571   1365945  direct      fr 1   0.61  0.10  
 1365595   1365945  direct      fr 1   0.59  0.01  
 1365661   1365945  direct      fr 1   0.59  0.00  

 1366764   1367003  direct      fr 3   0.53  0.94  
 1366773   1367003  direct      fr 3   0.53  0.66  
 1366779   1367003  direct      fr 3   0.52  0.81  

 1368701   1368769  direct      fr 2   0.57  0.06  

 1368736   1368885  complement  fr 3   0.55  0.91  

 1369361   1370326  direct      fr 2   0.52  0.00  
 1369412   1370326  direct      fr 2   0.54  0.25  
 1369445   1370326  direct      fr 2   0.56  0.73  
 1369448   1370326  direct      fr 2   0.56  0.46  
 1369451   1370326  direct      fr 2   0.56  0.66  
 1369535   1370326  direct      fr 2   0.54  0.01  
 1369547   1370326  direct      fr 2   0.54  0.00  
 1369556   1370326  direct      fr 2   0.53  0.00  
 1369757   1370326  direct      fr 2   0.53  0.00  

 1371364   1372296  complement  fr 3   0.64  0.00  
 1371364   1372284  complement  fr 3   0.65  0.00  
 1371364   1372281  complement  fr 3   0.65  0.00  
 1371364   1372224  complement  fr 3   0.70  0.05  
 1371364   1372173  complement  fr 3   0.71  0.46  
 1371364   1371999  complement  fr 3   0.64  0.00  
 1371364   1371945  complement  fr 3   0.61  0.79  

 1372422   1373321  direct      fr 3   0.69  0.97  
 1372449   1373321  direct      fr 3   0.71  0.98  
 1372509   1373321  direct      fr 3   0.72  0.21  
 1372536   1373321  direct      fr 3   0.71  0.00  
 1372641   1373321  direct      fr 3   0.79  0.00  
 1372665   1373321  direct      fr 3   0.81  0.00  
 1372758   1373321  direct      fr 3   0.86  0.00  

 1373410   1373535  direct      fr 1   0.56  0.98  

 1373637   1375271  direct      fr 3   0.64  0.02  
 1373658   1375271  direct      fr 3   0.65  0.00  
 1373769   1375271  direct      fr 3   0.68  0.00  
 1373817   1375271  direct      fr 3   0.68  0.31  
 1373865   1375271  direct      fr 3   0.69  0.11  
 1374024   1375271  direct      fr 3   0.69  0.05  

 1375322   1376353  complement  fr 1   0.53  0.15  
 1375322   1376278  complement  fr 1   0.53  0.25  
 1375322   1376221  complement  fr 1   0.52  0.03  
 1375322   1376002  complement  fr 1   0.63  0.00  
 1375322   1375972  complement  fr 1   0.64  0.05  
 1375322   1375969  complement  fr 1   0.64  0.11  
 1375322   1375936  complement  fr 1   0.66  0.86  
 1375322   1375882  complement  fr 1   0.63  0.00  

 1378103   1379053  complement  fr 1   0.51  0.89  
 1378103   1379047  complement  fr 1   0.52  0.73  
 1378103   1379035  complement  fr 1   0.52  0.76  
 1378103   1378912  complement  fr 1   0.52  0.00  
 1378103   1378876  complement  fr 1   0.54  0.02  
 1378103   1378786  complement  fr 1   0.56  0.04  

 1382241   1382399  complement  fr 2   0.56  0.01  
 1382241   1382378  complement  fr 2   0.57  0.60  

 1383006   1383119  direct      fr 3   0.52  0.99  

 1383686   1385011  complement  fr 1   0.64  0.20  
 1383686   1384996  complement  fr 1   0.65  0.02  
 1383686   1384906  complement  fr 1   0.68  0.01  
 1383686   1384810  complement  fr 1   0.69  0.80  
 1383686   1384669  complement  fr 1   0.65  0.78  
 1383686   1384666  complement  fr 1   0.65  0.88  

 1386994   1387152  complement  fr 3   0.62  0.39  
 1386994   1387143  complement  fr 3   0.62  0.34  
 1386994   1387101  complement  fr 3   0.51  0.47  

 1389066   1389464  direct      fr 3   0.53  0.75  
 1389069   1389464  direct      fr 3   0.53  0.88  
 1389081   1389464  direct      fr 3   0.54  0.96  
 1389135   1389464  direct      fr 3   0.51  0.01  

 1388986   1389087  complement  fr 3   0.50  0.85  

 1389942   1391315  direct      fr 3   0.61  0.00  
 1390017   1391315  direct      fr 3   0.65  0.08  
 1390026   1391315  direct      fr 3   0.65  0.15  
 1390074   1391315  direct      fr 3   0.66  0.43  
 1390167   1391315  direct      fr 3   0.68  0.66  
 1390200   1391315  direct      fr 3   0.68  0.05  
 1390281   1391315  direct      fr 3   0.73  0.72  

 1391444   1391896  complement  fr 1   0.54  0.77  
 1391444   1391878  complement  fr 1   0.53  0.72  
 1391444   1391869  complement  fr 1   0.53  0.07  

 1392431   1392532  complement  fr 1   0.52  0.80  

 1394415   1395281  complement  fr 2   0.74  0.00  
 1394415   1395230  complement  fr 2   0.77  0.85  
 1394415   1395224  complement  fr 2   0.78  0.78  
 1394415   1395140  complement  fr 2   0.77  0.01  
 1394415   1395113  complement  fr 2   0.76  0.25  
 1394415   1395077  complement  fr 2   0.75  0.55  

 1395217   1397817  complement  fr 3   0.62  0.01  
 1395217   1397565  complement  fr 3   0.65  0.94  
 1395217   1397487  complement  fr 3   0.64  0.05  
 1395217   1397466  complement  fr 3   0.64  0.00  
 1395217   1397136  complement  fr 3   0.70  0.21  

 1397919   1398242  complement  fr 2   0.55  0.88  
 1397919   1398233  complement  fr 2   0.57  0.42  
 1397919   1398194  complement  fr 2   0.58  0.06  
 1397919   1398140  complement  fr 2   0.53  0.09  

 1400796   1401092  direct      fr 3   0.56  0.89  
 1400856   1401092  direct      fr 3   0.60  0.01  

 1403132   1403743  direct      fr 2   0.70  0.00  
 1403183   1403743  direct      fr 2   0.75  0.28  
 1403213   1403743  direct      fr 2   0.80  0.79  
 1403270   1403743  direct      fr 2   0.80  0.08  
 1403336   1403743  direct      fr 2   0.78  0.76  
 1403510   1403743  direct      fr 2   0.63  0.15  

 1405503   1405670  direct      fr 3   0.51  0.26  

 1405807   1406070  direct      fr 1   0.52  0.11  
 1405894   1406070  direct      fr 1   0.71  0.85  
 1405942   1406070  direct      fr 1   0.71  0.08  
 1405990   1406070  direct      fr 1   0.56  0.02  

 1406051   1406410  direct      fr 2   0.57  0.55  
 1406120   1406410  direct      fr 2   0.68  0.18  
 1406177   1406410  direct      fr 2   0.74  0.87  

 1406884   1407912  direct      fr 1   0.69  0.34  
 1406974   1407912  direct      fr 1   0.74  0.93  
 1407016   1407912  direct      fr 1   0.73  0.03  
 1407298   1407912  direct      fr 1   0.66  0.00  
 1407604   1407912  direct      fr 1   0.58  0.06  

 1409304   1409414  direct      fr 3   0.56  0.77  
 1409328   1409414  direct      fr 3   0.56  0.95  

 1409473   1412841  direct      fr 1   0.65  0.96  
 1409479   1412841  direct      fr 1   0.65  0.90  
 1409575   1412841  direct      fr 1   0.66  0.79  
 1409578   1412841  direct      fr 1   0.66  0.86  
 1409581   1412841  direct      fr 1   0.66  0.93  
 1409629   1412841  direct      fr 1   0.67  0.01  
 1409668   1412841  direct      fr 1   0.67  0.34  
 1409707   1412841  direct      fr 1   0.67  0.85  
 1409755   1412841  direct      fr 1   0.67  0.03  
 1409803   1412841  direct      fr 1   0.67  0.03  

 1409976   1410725  complement  fr 2   0.54  0.01  
 1409976   1410713  complement  fr 2   0.55  0.00  
 1409976   1410512  complement  fr 2   0.55  0.17  
 1409976   1410491  complement  fr 2   0.54  0.92  
 1409976   1410158  complement  fr 2   0.68  0.97  

 1412841   1413416  direct      fr 3   0.63  0.04  
 1412853   1413416  direct      fr 3   0.64  0.01  
 1413003   1413416  direct      fr 3   0.63  0.13  
 1413075   1413416  direct      fr 3   0.56  0.21  
 1413249   1413416  direct      fr 3   0.54  0.51  

 1413514   1414104  complement  fr 3   0.56  0.00  
 1413514   1413903  complement  fr 3   0.55  0.60  
 1413514   1413870  complement  fr 3   0.54  0.50  
 1413514   1413852  complement  fr 3   0.51  0.20  

 1414421   1414687  complement  fr 1   0.58  0.08  
 1414421   1414654  complement  fr 1   0.66  0.47  
 1414421   1414579  complement  fr 1   0.62  0.01  

 1416190   1417323  complement  fr 3   0.82  0.39  
 1416190   1416969  complement  fr 3   0.79  0.01  
 1416190   1416942  complement  fr 3   0.79  0.09  
 1416190   1416894  complement  fr 3   0.77  0.08  

 1417690   1421121  complement  fr 3   0.51  0.67  
 1417690   1421055  complement  fr 3   0.51  0.66  
 1417690   1421046  complement  fr 3   0.51  0.24  
 1417690   1421016  complement  fr 3   0.50  0.01  

 1421488   1421754  direct      fr 1   0.57  0.08  
 1421599   1421754  direct      fr 1   0.63  0.01  
 1421629   1421754  direct      fr 1   0.53  0.16  

 1421751   1422173  complement  fr 2   0.58  0.03  
 1421751   1422134  complement  fr 2   0.63  0.87  
 1421751   1422068  complement  fr 2   0.60  0.00  
 1421751   1422041  complement  fr 2   0.56  0.87  

 1422284   1423219  complement  fr 1   0.51  0.00  
