                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM80076v1:Chromosome:1:4558660:1 REF
Sequence file: seq.fna
Sequence length: 4558660
GC Content:  50.80%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Escherichia_coli_K_12_substr__MG1655
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
  491310    491417  direct      fr 3   0.73  0.01  

  491546    493477  direct      fr 2   0.95  0.10  
  491615    493477  direct      fr 2   0.96  0.84  
  491768    493477  direct      fr 2   0.96  0.31  
  491927    493477  direct      fr 2   0.96  0.01  

  493530    493859  direct      fr 3   0.75  0.97  
  493560    493859  direct      fr 3   0.81  0.69  
  493578    493859  direct      fr 3   0.84  0.03  
  493590    493859  direct      fr 3   0.83  0.03  
  493599    493859  direct      fr 3   0.82  0.15  

  493859    494464  direct      fr 2   0.87  0.93  
  493889    494464  direct      fr 2   0.90  0.99  
  493940    494464  direct      fr 2   0.90  0.01  
  493979    494464  direct      fr 2   0.89  0.29  

  494574    496448  direct      fr 3   0.96  0.71  
  494610    496448  direct      fr 3   0.98  0.45  
  494631    496448  direct      fr 3   0.99  0.43  
  494820    496448  direct      fr 3   0.98  0.00  
  494826    496448  direct      fr 3   0.98  0.00  

  496572    497273  direct      fr 3   0.85  0.00  
  496629    497273  direct      fr 3   0.92  0.99  
  496689    497273  direct      fr 3   0.95  0.02  
  496728    497273  direct      fr 3   0.95  0.02  
  496785    497273  direct      fr 3   0.94  0.06  

  497509    498471  direct      fr 1   0.91  0.67  
  497617    498471  direct      fr 1   0.94  0.43  
  497662    498471  direct      fr 1   0.94  0.07  
  497689    498471  direct      fr 1   0.94  0.53  

  498468    499427  complement  fr 2   0.71  0.39  
  498468    499379  complement  fr 2   0.74  0.02  
  498468    499367  complement  fr 2   0.75  0.02  
  498468    499256  complement  fr 2   0.81  0.18  
  498468    499238  complement  fr 2   0.81  0.11  
  498468    499214  complement  fr 2   0.83  0.03  
  498468    499109  complement  fr 2   0.87  0.33  
  498468    499076  complement  fr 2   0.87  0.08  

  499579    500883  direct      fr 1   0.89  0.28  
  499687    500883  direct      fr 1   0.91  0.25  
  499726    500883  direct      fr 1   0.91  0.00  
  499777    500883  direct      fr 1   0.91  0.12  

  501016    502692  complement  fr 3   0.96  0.81  
  501016    502647  complement  fr 3   0.97  0.23  
  501016    502626  complement  fr 3   0.97  0.03  
  501016    502593  complement  fr 3   0.97  0.01  

  502930    504150  complement  fr 3   0.86  0.67  
  502930    504144  complement  fr 3   0.87  0.57  
  502930    504123  complement  fr 3   0.88  0.50  
  502930    504036  complement  fr 3   0.89  0.03  
  502930    503973  complement  fr 3   0.89  0.54  
  502930    503961  complement  fr 3   0.89  0.25  

  504368    506020  direct      fr 2   0.93  0.71  
  504389    506020  direct      fr 2   0.94  0.89  
  504554    506020  direct      fr 2   0.97  0.01  
  504596    506020  direct      fr 2   0.97  0.00  
  504632    506020  direct      fr 2   0.97  0.01  

  506057    506536  complement  fr 1   0.85  0.01  
  506057    506389  complement  fr 1   0.90  0.01  
  506057    506383  complement  fr 1   0.90  0.00  
  506057    506371  complement  fr 1   0.89  0.00  

  506740    507534  complement  fr 3   0.81  0.66  
  506740    507411  complement  fr 3   0.86  0.28  
  506740    507396  complement  fr 3   0.89  0.11  
  506740    507222  complement  fr 3   0.86  0.35  
  506740    507171  complement  fr 3   0.85  0.71  

  507618    508013  direct      fr 3   0.63  0.00  
  507672    508013  direct      fr 3   0.71  0.04  
  507834    508013  direct      fr 3   0.71  0.28  

  508329    510833  complement  fr 2   0.96  0.95  
  508329    510773  complement  fr 2   0.97  0.40  
  508329    510728  complement  fr 2   0.97  0.00  
  508329    510512  complement  fr 2   0.97  0.34  

  511095    512027  direct      fr 3   0.89  0.84  
  511125    512027  direct      fr 3   0.91  0.48  
  511221    512027  direct      fr 3   0.93  0.11  
  511230    512027  direct      fr 3   0.93  0.35  
  511650    512027  direct      fr 3   0.88  0.48  

  512030    513322  direct      fr 2   0.92  0.64  
  512033    513322  direct      fr 2   0.92  0.59  
  512105    513322  direct      fr 2   0.95  0.28  
  512108    513322  direct      fr 2   0.95  0.19  
  512153    513322  direct      fr 2   0.95  0.00  

  513447    513854  direct      fr 3   0.85  0.86  
  513522    513854  direct      fr 3   0.89  0.00  
  513534    513854  direct      fr 3   0.89  0.00  
  513612    513854  direct      fr 3   0.86  0.00  

  513855    514313  complement  fr 2   0.84  0.45  
  513855    514310  complement  fr 2   0.84  0.77  
  513855    514301  complement  fr 2   0.86  0.44  
  513855    514241  complement  fr 2   0.84  0.34  
  513855    514205  complement  fr 2   0.83  0.07  

  514310    515227  complement  fr 1   0.94  0.90  
  514310    515086  complement  fr 1   0.94  0.01  
  514310    515083  complement  fr 1   0.94  0.01  
  514310    515074  complement  fr 1   0.94  0.01  

  515373    516050  direct      fr 3   0.71  0.02  
  515835    516050  direct      fr 3   0.83  0.38  
  515907    516050  direct      fr 3   0.75  0.28  
  515922    516050  direct      fr 3   0.73  0.15  

  516010    516816  direct      fr 1   0.80  0.00  
  516037    516816  direct      fr 1   0.84  0.27  
  516082    516816  direct      fr 1   0.87  0.87  
  516088    516816  direct      fr 1   0.88  0.39  
  516091    516816  direct      fr 1   0.88  0.19  
  516094    516816  direct      fr 1   0.88  0.04  

  516879    517769  complement  fr 2   0.91  0.00  
  516879    517733  complement  fr 2   0.95  0.91  
  516879    517670  complement  fr 2   0.96  0.02  
  516879    517658  complement  fr 2   0.96  0.00  
  516879    517532  complement  fr 2   0.95  0.01  

  517794    518603  complement  fr 2   0.85  0.43  
  517794    518564  complement  fr 2   0.89  0.36  
  517794    518480  complement  fr 2   0.89  0.08  
  517794    518441  complement  fr 2   0.88  0.55  

  518593    519249  complement  fr 3   0.76  0.04  
  518593    519219  complement  fr 3   0.79  0.05  
  518593    519216  complement  fr 3   0.80  0.07  
  518593    519093  complement  fr 3   0.78  0.16  
  518593    518946  complement  fr 3   0.78  0.18  
  518593    518829  complement  fr 3   0.78  0.16  

  519187    519873  direct      fr 1   0.92  0.44  
  519310    519873  direct      fr 1   0.96  0.19  
  519385    519873  direct      fr 1   0.95  0.00  
  519394    519873  direct      fr 1   0.95  0.00  

  519870    522284  direct      fr 3   0.97  0.32  
  519945    522284  direct      fr 3   0.97  0.05  
  519954    522284  direct      fr 3   0.97  0.03  
  519984    522284  direct      fr 3   0.97  0.00  

  522715    526995  direct      fr 1   0.76  0.89  
  522748    526995  direct      fr 1   0.76  0.30  
  522814    526995  direct      fr 1   0.76  0.04  
  522826    526995  direct      fr 1   0.76  0.83  
  522841    526995  direct      fr 1   0.77  0.95  
  522883    526995  direct      fr 1   0.77  0.04  
  522979    526995  direct      fr 1   0.76  0.23  

  529099    529506  complement  fr 3   0.68  0.01  
  529099    529470  complement  fr 3   0.75  0.02  
  529099    529377  complement  fr 3   0.74  0.21  
  529099    529320  complement  fr 3   0.68  0.08  

  529586    530680  complement  fr 1   0.92  0.91  
  529586    530581  complement  fr 1   0.95  0.04  
  529586    530554  complement  fr 1   0.95  0.01  
  529586    530470  complement  fr 1   0.94  0.00  

  530749    531675  complement  fr 3   0.84  0.26  
  530749    531510  complement  fr 3   0.89  0.05  
  530749    531441  complement  fr 3   0.88  0.17  
  530749    531420  complement  fr 3   0.88  0.01  

  531905    532387  direct      fr 2   0.82  0.83  
  532007    532387  direct      fr 2   0.87  0.98  
  532154    532387  direct      fr 2   0.79  0.00  
  532166    532387  direct      fr 2   0.78  0.00  

  532465    533280  direct      fr 1   0.74  0.03  
  532510    533280  direct      fr 1   0.78  0.92  
  532780    533280  direct      fr 1   0.83  0.02  
  532792    533280  direct      fr 1   0.83  0.01  
  532876    533280  direct      fr 1   0.79  0.01  

  533280    535151  direct      fr 3   0.90  0.00  
  533370    535151  direct      fr 3   0.95  0.80  
  533379    535151  direct      fr 3   0.96  0.97  
  533400    535151  direct      fr 3   0.97  1.00  
  533406    535151  direct      fr 3   0.97  0.99  
  533478    535151  direct      fr 3   0.98  0.16  
  533520    535151  direct      fr 3   0.98  0.03  
  533538    535151  direct      fr 3   0.98  0.01  

  535164    535940  direct      fr 3   0.77  0.03  
  535191    535940  direct      fr 3   0.81  0.61  
  535266    535940  direct      fr 3   0.83  0.19  
  535305    535940  direct      fr 3   0.82  0.54  
  535557    535940  direct      fr 3   0.71  0.30  

  536040    536918  direct      fr 3   0.92  1.00  
  536070    536918  direct      fr 3   0.96  0.99  
  536082    536918  direct      fr 3   0.97  0.01  
  536223    536918  direct      fr 3   0.96  0.44  
  536226    536918  direct      fr 3   0.96  0.52  

  537087    538541  direct      fr 3   0.88  0.40  
  537195    538541  direct      fr 3   0.92  0.56  
  537225    538541  direct      fr 3   0.92  0.79  
  537228    538541  direct      fr 3   0.92  0.74  

  538601    539962  direct      fr 2   0.93  0.31  
  538730    539962  direct      fr 2   0.95  0.02  
  538748    539962  direct      fr 2   0.95  0.01  
  538763    539962  direct      fr 2   0.95  0.07  

  540013    541320  direct      fr 1   0.75  0.13  
  540019    541320  direct      fr 1   0.75  0.11  
  540097    541320  direct      fr 1   0.80  0.39  
  540229    541320  direct      fr 1   0.83  0.36  
  540331    541320  direct      fr 1   0.81  0.05  
  540352    541320  direct      fr 1   0.81  0.01  

  541342    542487  direct      fr 1   0.86  0.36  
  541486    542487  direct      fr 1   0.95  0.10  
  541495    542487  direct      fr 1   0.95  0.05  
  541522    542487  direct      fr 1   0.95  0.01  

  542697    543500  complement  fr 2   0.83  0.98  
  542697    543242  complement  fr 2   0.84  0.03  
  542697    543152  complement  fr 2   0.81  0.33  
  542697    543017  complement  fr 2   0.78  0.00  
  542697    542966  complement  fr 2   0.74  0.00  

  543511    544746  complement  fr 3   0.85  0.12  
  543511    544668  complement  fr 3   0.88  0.20  
  543511    544608  complement  fr 3   0.88  0.42  
  543511    544572  complement  fr 3   0.87  0.58  

  544768    545817  complement  fr 3   0.79  0.06  
  544768    545733  complement  fr 3   0.83  0.51  
  544768    545679  complement  fr 3   0.82  0.29  
  544768    545673  complement  fr 3   0.82  0.03  

  546134    547801  direct      fr 2   0.91  0.16  
  546185    547801  direct      fr 2   0.94  0.13  
  546239    547801  direct      fr 2   0.96  0.77  
  546242    547801  direct      fr 2   0.96  0.77  
  546329    547801  direct      fr 2   0.96  0.19  

  547811    549070  direct      fr 2   0.96  0.81  
  547823    549070  direct      fr 2   0.97  1.00  
  547886    549070  direct      fr 2   0.99  0.00  
  547955    549070  direct      fr 2   0.99  0.65  
  547970    549070  direct      fr 2   0.99  0.22  

  549081    549896  direct      fr 3   0.82  0.10  
  549153    549896  direct      fr 3   0.82  0.57  
  549177    549896  direct      fr 3   0.82  0.43  
  549243    549896  direct      fr 3   0.80  0.08  

  549893    550786  direct      fr 2   0.91  0.28  
  549908    550786  direct      fr 2   0.93  0.89  
  550055    550786  direct      fr 2   0.95  0.09  
  550115    550786  direct      fr 2   0.94  0.00  
  550139    550786  direct      fr 2   0.94  0.00  

  550981    552048  complement  fr 3   0.97  0.99  
  550981    552006  complement  fr 3   0.97  0.01  
  550981    551934  complement  fr 3   0.97  0.02  

  552045    552554  complement  fr 2   0.84  0.71  
  552045    552518  complement  fr 2   0.88  0.69  
  552045    552515  complement  fr 2   0.88  0.63  
  552045    552488  complement  fr 2   0.87  0.00  

  552672    553394  complement  fr 2   0.89  0.86  
  552672    553358  complement  fr 2   0.94  0.92  
  552672    553220  complement  fr 2   0.92  0.05  
  552672    553199  complement  fr 2   0.92  0.02  

  553397    553891  complement  fr 1   0.87  0.18  
  553397    553747  complement  fr 1   0.86  0.32  
  553397    553717  complement  fr 1   0.85  0.02  
  553397    553639  complement  fr 1   0.80  0.00  

  554065    555450  direct      fr 1   0.94  0.03  
  554137    555450  direct      fr 1   0.98  0.28  
  554143    555450  direct      fr 1   0.98  0.19  
  554209    555450  direct      fr 1   0.98  0.33  

  555486    556007  complement  fr 2   0.71  0.13  
  555486    555902  complement  fr 2   0.69  0.10  
  555486    555815  complement  fr 2   0.62  0.12  
  555486    555785  complement  fr 2   0.63  0.00  
  555486    555620  complement  fr 2   0.58  0.05  

  556115    556348  complement  fr 1   0.67  0.06  
  556115    556336  complement  fr 1   0.71  0.61  
  556115    556327  complement  fr 1   0.74  0.89  
  556115    556213  complement  fr 1   0.55  0.02  

  556329    557195  complement  fr 2   0.93  0.97  
  556329    557153  complement  fr 2   0.93  0.03  
  556329    557081  complement  fr 2   0.92  0.05  

  559151    561754  direct      fr 2   0.71  0.00  
  559349    561754  direct      fr 2   0.77  0.88  
  559358    561754  direct      fr 2   0.77  0.80  
  559451    561754  direct      fr 2   0.78  0.13  
  559595    561754  direct      fr 2   0.81  0.19  
  559901    561754  direct      fr 2   0.82  0.00  

  561643    562773  direct      fr 1   0.56  0.13  
  561796    562773  direct      fr 1   0.65  0.00  
  561988    562773  direct      fr 1   0.71  0.17  
  562057    562773  direct      fr 1   0.72  0.17  
  562087    562773  direct      fr 1   0.71  0.46  

  565552    565815  complement  fr 3   0.67  0.16  
  565552    565770  complement  fr 3   0.74  0.87  
  565552    565761  complement  fr 3   0.73  0.84  
  565552    565749  complement  fr 3   0.72  0.52  

  566287    566595  direct      fr 1   0.63  0.01  
  566296    566595  direct      fr 1   0.65  0.00  
  566491    566595  direct      fr 1   0.60  0.03  

  566592    567458  direct      fr 3   0.50  0.52  
  566643    567458  direct      fr 3   0.50  0.00  
  566652    567458  direct      fr 3   0.50  0.01  
  566844    567458  direct      fr 3   0.53  0.09  

  571920    572375  direct      fr 3   0.62  0.81  
  572019    572375  direct      fr 3   0.66  0.55  
  572022    572375  direct      fr 3   0.66  0.67  
  572076    572375  direct      fr 3   0.62  0.04  

  572825    573187  direct      fr 2   0.72  0.11  
  572960    573187  direct      fr 2   0.80  0.34  
  572981    573187  direct      fr 2   0.78  0.03  
  572987    573187  direct      fr 2   0.78  0.19  

  574191    575207  complement  fr 2   0.69  0.01  
  574191    575171  complement  fr 2   0.71  0.17  
  574191    575090  complement  fr 2   0.74  0.93  
  574191    575063  complement  fr 2   0.74  0.10  
  574191    575060  complement  fr 2   0.74  0.05  
  574191    574994  complement  fr 2   0.73  0.74  
  574191    574976  complement  fr 2   0.73  0.52  

  577064    577567  complement  fr 1   0.54  0.04  
  577064    577441  complement  fr 1   0.62  0.80  
  577064    577330  complement  fr 1   0.62  0.99  
  577064    577309  complement  fr 1   0.60  0.04  

  577988    578212  direct      fr 2   0.85  0.03  
  577991    578212  direct      fr 2   0.85  0.03  
  578015    578212  direct      fr 2   0.83  0.66  

  578187    578930  direct      fr 3   0.70  0.00  
  578367    578930  direct      fr 3   0.75  0.32  
  578376    578930  direct      fr 3   0.75  0.20  
  578400    578930  direct      fr 3   0.74  0.32  

  582980    583741  complement  fr 1   0.63  0.99  
  582980    583714  complement  fr 1   0.64  0.96  
  582980    583711  complement  fr 1   0.64  0.82  
  582980    583453  complement  fr 1   0.62  0.00  

  583924    584814  complement  fr 3   0.84  0.04  
  583924    584754  complement  fr 3   0.90  0.39  
  583924    584685  complement  fr 3   0.90  0.11  
  583924    584514  complement  fr 3   0.87  0.02  

  584815    587787  complement  fr 3   0.90  0.10  
  584815    587559  complement  fr 3   0.92  0.19  
  584815    587406  complement  fr 3   0.92  0.01  
  584815    587106  complement  fr 3   0.91  0.03  

  587774    590011  complement  fr 1   0.92  0.88  
  587774    589936  complement  fr 1   0.93  0.59  
  587774    589840  complement  fr 1   0.93  0.72  
  587774    589792  complement  fr 1   0.93  0.03  

  590161    591603  complement  fr 3   0.85  0.86  
  590161    591501  complement  fr 3   0.88  0.11  
  590161    591384  complement  fr 3   0.87  0.91  
  590161    591348  complement  fr 3   0.87  0.01  

  591593    592276  complement  fr 1   0.91  0.90  
  591593    592201  complement  fr 1   0.93  0.09  
  591593    592156  complement  fr 1   0.92  0.05  
  591593    592120  complement  fr 1   0.92  0.07  

  592433    593806  direct      fr 2   0.85  0.02  
  592463    593806  direct      fr 2   0.86  0.91  
  592517    593806  direct      fr 2   0.89  0.12  
  592523    593806  direct      fr 2   0.89  0.23  
  592619    593806  direct      fr 2   0.88  0.25  

  593964    594296  direct      fr 3   0.69  0.74  
  593988    594296  direct      fr 3   0.74  0.90  
  594051    594296  direct      fr 3   0.81  0.20  
  594090    594296  direct      fr 3   0.78  0.11  
  594153    594296  direct      fr 3   0.70  0.02  

  594312    595535  direct      fr 3   0.92  0.89  
  594342    595535  direct      fr 3   0.94  0.96  
  594456    595535  direct      fr 3   0.95  0.12  
  594501    595535  direct      fr 3   0.95  0.81  
  594507    595535  direct      fr 3   0.95  0.76  

  595547    598690  direct      fr 2   0.97  0.96  
  595574    598690  direct      fr 2   0.98  0.70  
  595592    598690  direct      fr 2   0.98  0.05  
  595598    598690  direct      fr 2   0.98  0.01  
  595652    598690  direct      fr 2   0.98  0.17  
  595679    598690  direct      fr 2   0.98  0.01  

  598756    600168  direct      fr 1   0.92  0.42  
  598792    600168  direct      fr 1   0.94  0.26  
  598942    600168  direct      fr 1   0.96  0.00  
  599002    600168  direct      fr 1   0.96  0.02  
  599020    600168  direct      fr 1   0.96  0.07  

  600249    601496  complement  fr 2   0.93  0.90  
  600249    601433  complement  fr 2   0.93  0.00  
  600249    601430  complement  fr 2   0.93  0.00  

  601604    602257  complement  fr 1   0.89  0.13  
  601604    602053  complement  fr 1   0.93  0.08  
  601604    602035  complement  fr 1   0.92  0.20  
  601604    602014  complement  fr 1   0.92  0.07  

  602351    602719  complement  fr 1   0.59  0.88  
  602351    602491  complement  fr 1   0.52  0.20  
  602351    602467  complement  fr 1   0.60  0.99  

  602784    603032  complement  fr 2   0.69  0.58  
  602784    602984  complement  fr 2   0.76  0.42  
  602784    602918  complement  fr 2   0.67  0.00  
  602784    602912  complement  fr 2   0.64  0.00  

  603098    604216  complement  fr 1   0.88  0.87  
  603098    604159  complement  fr 1   0.91  0.01  
  603098    604153  complement  fr 1   0.91  0.01  
  603098    604111  complement  fr 1   0.90  0.01  

  606292    606921  complement  fr 3   0.59  0.22  
  606292    606912  complement  fr 3   0.59  0.10  

  607087    609387  complement  fr 3   0.92  0.00  
  607087    609381  complement  fr 3   0.92  0.00  
  607087    609372  complement  fr 3   0.93  0.00  
  607087    609327  complement  fr 3   0.94  0.18  
  607087    609129  complement  fr 3   0.96  0.00  
  607087    609108  complement  fr 3   0.96  0.02  
  607087    609033  complement  fr 3   0.96  0.71  

  609570    610772  direct      fr 3   0.80  0.68  
  609648    610772  direct      fr 3   0.81  0.00  
  609735    610772  direct      fr 3   0.83  0.07  
  609771    610772  direct      fr 3   0.84  0.91  
  610005    610772  direct      fr 3   0.81  0.03  
  610194    610772  direct      fr 3   0.89  0.23  

  610775    610993  direct      fr 2   0.56  0.08  
  610892    610993  direct      fr 2   0.68  0.45  

  610852    614871  direct      fr 1   0.92  0.04  
  610864    614871  direct      fr 1   0.92  0.01  
  610894    614871  direct      fr 1   0.93  0.00  
  610927    614871  direct      fr 1   0.94  0.01  
  610990    614871  direct      fr 1   0.95  0.10  
  611035    614871  direct      fr 1   0.96  0.81  
  611074    614871  direct      fr 1   0.96  0.26  
  611131    614871  direct      fr 1   0.96  0.04  

  615087    616220  direct      fr 3   0.78  0.04  
  615216    616220  direct      fr 3   0.88  0.20  
  615357    616220  direct      fr 3   0.90  0.82  
  615465    616220  direct      fr 3   0.89  0.35  
  615468    616220  direct      fr 3   0.89  0.07  

  616217    617173  complement  fr 1   0.77  0.00  
  616217    617032  complement  fr 1   0.90  0.97  
  616217    616864  complement  fr 1   0.90  0.04  
  616217    616741  complement  fr 1   0.87  0.01  
  616217    616729  complement  fr 1   0.87  0.00  

  617029    618021  complement  fr 3   0.86  0.14  
  617029    617964  complement  fr 3   0.89  0.79  
  617029    617892  complement  fr 3   0.88  0.11  
  617029    617871  complement  fr 3   0.87  0.02  

  618018    619034  complement  fr 2   0.93  0.99  
  618018    619022  complement  fr 2   0.94  0.49  
  618018    619004  complement  fr 2   0.95  0.57  
  618018    618986  complement  fr 2   0.95  0.01  
  618018    618905  complement  fr 2   0.95  0.32  

  619133    620383  direct      fr 2   0.92  0.53  
  619223    620383  direct      fr 2   0.95  0.62  
  619250    620383  direct      fr 2   0.94  0.28  
  619256    620383  direct      fr 2   0.94  0.17  

  620387    621343  complement  fr 1   0.87  0.00  
  620387    621145  complement  fr 1   0.94  0.01  
  620387    621070  complement  fr 1   0.94  0.13  
  620387    621001  complement  fr 1   0.93  0.02  

  621706    622893  direct      fr 1   0.85  0.96  
  621718    622893  direct      fr 1   0.85  0.92  
  621754    622893  direct      fr 1   0.88  0.01  
  621787    622893  direct      fr 1   0.88  0.02  
  621847    622893  direct      fr 1   0.92  0.07  
  621934    622893  direct      fr 1   0.95  0.06  
  621937    622893  direct      fr 1   0.95  0.01  

  622903    624513  direct      fr 1   0.94  0.99  
  623203    624513  direct      fr 1   0.96  0.01  
  623353    624513  direct      fr 1   0.96  0.83  
  623356    624513  direct      fr 1   0.96  0.41  

  624527    625384  direct      fr 2   0.97  0.46  
  624638    625384  direct      fr 2   0.96  0.02  
  624680    625384  direct      fr 2   0.96  0.04  

  625354    626130  direct      fr 1   0.87  0.11  
  625384    626130  direct      fr 1   0.90  0.99  
  625531    626130  direct      fr 1   0.88  0.41  
  625534    626130  direct      fr 1   0.88  0.34  

  626133    626546  direct      fr 3   0.75  0.96  
  626190    626546  direct      fr 3   0.79  0.05  
  626193    626546  direct      fr 3   0.79  0.04  
  626211    626546  direct      fr 3   0.78  0.02  

  626727    628832  direct      fr 3   0.96  0.03  
  626760    628832  direct      fr 3   0.97  0.25  
  626772    628832  direct      fr 3   0.97  0.30  
  626838    628832  direct      fr 3   0.99  0.21  
  626841    628832  direct      fr 3   0.99  0.07  
  626904    628832  direct      fr 3   0.99  0.07  

  629015    629212  direct      fr 2   0.76  0.96  
  629069    629212  direct      fr 2   0.75  0.01  
  629078    629212  direct      fr 2   0.73  0.00  
  629108    629212  direct      fr 2   0.68  0.00  

  629222    630310  complement  fr 1   0.89  0.85  
  629222    630289  complement  fr 1   0.90  0.34  
  629222    630199  complement  fr 1   0.92  0.28  
  629222    630046  complement  fr 1   0.94  0.38  
  629222    630043  complement  fr 1   0.94  0.14  

  630419    631579  direct      fr 2   0.91  0.30  
  630485    631579  direct      fr 2   0.95  0.12  
  630614    631579  direct      fr 2   0.95  0.67  
  630623    631579  direct      fr 2   0.95  0.58  

  631580    632209  complement  fr 1   0.77  0.17  
  631580    632197  complement  fr 1   0.79  0.60  
  631580    632110  complement  fr 1   0.79  0.01  
  631580    632071  complement  fr 1   0.79  0.03  
  631580    632035  complement  fr 1   0.80  0.15  

  632182    633402  complement  fr 3   0.60  0.69  
  632182    633276  complement  fr 3   0.60  0.72  
  632182    633243  complement  fr 3   0.60  0.27  
  632182    632982  complement  fr 3   0.61  0.87  
  632182    632919  complement  fr 3   0.59  0.06  

  634660    635466  complement  fr 3   0.72  0.21  
  634660    635460  complement  fr 3   0.73  0.15  
  634660    635406  complement  fr 3   0.78  0.02  
  634660    635277  complement  fr 3   0.87  0.94  
  634660    635247  complement  fr 3   0.86  0.27  
  634660    635193  complement  fr 3   0.85  0.34  

  635778    636341  direct      fr 3   0.78  0.06  
  636063    636341  direct      fr 3   0.83  0.18  
  636108    636341  direct      fr 3   0.81  0.04  

  636556    638151  direct      fr 1   0.94  0.29  
  636559    638151  direct      fr 1   0.94  0.19  
  636562    638151  direct      fr 1   0.94  0.10  
  636586    638151  direct      fr 1   0.95  0.12  
  636601    638151  direct      fr 1   0.96  0.13  
  636763    638151  direct      fr 1   0.97  0.03  
  636988    638151  direct      fr 1   0.97  0.22  
  636991    638151  direct      fr 1   0.97  0.10  

  638272    638700  complement  fr 3   0.79  0.04  
  638272    638682  complement  fr 3   0.81  0.40  
  638272    638661  complement  fr 3   0.85  0.90  
  638272    638538  complement  fr 3   0.82  0.59  
  638272    638484  complement  fr 3   0.77  0.01  

  638921    640159  direct      fr 2   0.74  0.55  
  639107    640159  direct      fr 2   0.78  0.14  
  639164    640159  direct      fr 2   0.79  0.03  
  639371    640159  direct      fr 2   0.85  0.03  
  639512    640159  direct      fr 2   0.83  0.25  
  639692    640159  direct      fr 2   0.87  0.09  

  640390    640800  complement  fr 3   0.84  0.80  
  640390    640674  complement  fr 3   0.82  0.43  
  640390    640656  complement  fr 3   0.81  0.38  
  640390    640644  complement  fr 3   0.80  0.43  

  641030    641854  complement  fr 1   0.74  0.46  
  641030    641836  complement  fr 1   0.76  0.82  
  641030    641542  complement  fr 1   0.74  0.15  
  641030    641482  complement  fr 1   0.74  0.18  
  641030    641422  complement  fr 1   0.75  0.12  

  641950    643413  complement  fr 3   0.93  0.01  
  641950    643368  complement  fr 3   0.96  0.72  
  641950    643365  complement  fr 3   0.96  0.42  
  641950    643362  complement  fr 3   0.96  0.50  
  641950    643353  complement  fr 3   0.97  0.15  
  641950    643326  complement  fr 3   0.97  0.14  
  641950    643296  complement  fr 3   0.97  0.28  

  643464    644342  complement  fr 2   0.80  0.00  
  643464    644336  complement  fr 2   0.81  0.02  
  643464    644258  complement  fr 2   0.83  0.01  
  643464    644219  complement  fr 2   0.82  0.05  
  643464    644186  complement  fr 2   0.82  0.70  

  644317    644868  complement  fr 3   0.77  0.41  
  644317    644736  complement  fr 3   0.90  0.12  
  644317    644676  complement  fr 3   0.90  0.59  
  644317    644589  complement  fr 3   0.88  0.01  

  644872    646446  complement  fr 3   0.92  0.05  
  644872    646404  complement  fr 3   0.95  0.22  
  644872    646218  complement  fr 3   0.96  0.00  
  644872    646167  complement  fr 3   0.96  0.79  
  644872    646164  complement  fr 3   0.96  0.81  

  646415    647338  complement  fr 1   0.97  0.84  
  646415    647323  complement  fr 1   0.97  0.92  
  646415    647275  complement  fr 1   0.97  0.04  

  647320    647616  complement  fr 3   0.64  0.09  
  647320    647568  complement  fr 3   0.74  0.21  
  647320    647565  complement  fr 3   0.74  0.09  
  647320    647445  complement  fr 3   0.62  0.00  

  647631    648776  complement  fr 2   0.74  0.05  
  647631    648689  complement  fr 2   0.80  0.39  
  647631    648638  complement  fr 2   0.83  0.69  
  647631    648335  complement  fr 2   0.80  0.49  
  647631    648332  complement  fr 2   0.80  0.59  

  649068    650726  direct      fr 3   0.87  0.11  
  649149    650726  direct      fr 3   0.90  0.03  
  649233    650726  direct      fr 3   0.91  0.79  
  649239    650726  direct      fr 3   0.91  0.44  

  650695    651375  direct      fr 1   0.83  0.74  
  650749    651375  direct      fr 1   0.89  0.02  
  650824    651375  direct      fr 1   0.87  0.39  
  650827    651375  direct      fr 1   0.87  0.14  

  651416    652801  complement  fr 1   0.91  0.08  
  651416    652768  complement  fr 1   0.93  0.67  
  651416    652759  complement  fr 1   0.94  0.54  
  651416    652714  complement  fr 1   0.95  0.46  
  651416    652669  complement  fr 1   0.95  0.10  
  651416    652657  complement  fr 1   0.95  0.02  

  653390    653950  direct      fr 2   0.60  0.09  
  653396    653950  direct      fr 2   0.60  0.09  
  653480    653950  direct      fr 2   0.69  0.02  
  653678    653950  direct      fr 2   0.63  0.04  

  654388    654582  complement  fr 3   0.53  0.15  
  654388    654513  complement  fr 3   0.53  0.92  
  654388    654510  complement  fr 3   0.53  0.77  

  654858    655091  direct      fr 3   0.60  0.28  
  654864    655091  direct      fr 3   0.60  0.36  
  654900    655091  direct      fr 3   0.71  0.26  
  654936    655091  direct      fr 3   0.72  0.97  

